Year,School Name,DBN,School Code,School Level,Leadership,Teachers,Other Staff,Male Count,Male Average Years in Title,Male Average Years at School,Female Count,Female Average Years in Title,Female Average Years at School
2022,ACADEMY FOR SOFTWARE ENGINEERING,02M546,M546,HIGH SCHOOL,2,33,13,16,8.4,4.1,17,6.1,3.7
2022,WALKABOUT BRONX HIGH SCHOOL,07X625,X625,HIGH SCHOOL,1,7,3,*,,,*,,
2022,BRONX ARENA HIGH SCHOOL,08X537,X537,HIGH SCHOOL,2,15,2,8,7.6,5.4,7,12.1,7
2022,THE EAST NEW YORK ARTS AND CIVICS HIGH SCHOOL,19K953,K953,HIGH SCHOOL,3,12,3,*,,,*,,
2022,47 THE AMERICAN SIGN LANGUAGE AND ENGLISH SECONDAR,71M047,M047,HIGH SCHOOL,3,34,5,14,5.6,2,20,7.8,4.7
2022,THE URBAN ASSEMBLY SCHOOL FOR EMERGENCY MANAGEMENT,71M135,M135,HIGH SCHOOL,3,25,4,9,6.4,4.1,16,8.3,3
2022,STEPHEN T. MATHER BUILDING ARTS & CRAFTSMANSHIP HI,71M139,M139,HIGH SCHOOL,3,39,12,19,6.2,3.6,20,5.8,3.7
2022,THE URBAN ASSEMBLY SCHOOL FOR GLOBAL COMMERCE,71M157,M157,HIGH SCHOOL,3,24,7,13,4.8,3.2,11,5.7,2.3
2022,INWOOD EARLY COLLEGE FOR HEALTH AND INFORMATION TE,71M211,M211,HIGH SCHOOL,3,37,13,16,8.9,3.8,21,8.5,3.3
2022,MANHATTAN EARLY COLLEGE SCHOOL FOR ADVERTISING,71M280,M280,HIGH SCHOOL,3,37,5,12,7.2,4.3,25,5.3,2.5
2022,URBAN ASSEMBLY MAKER ACADEMY,71M282,M282,HIGH SCHOOL,4,41,7,17,7,2.6,24,5.2,1.8
2022,HARLEM RENAISSANCE HIGH SCHOOL,71M285,M285,HIGH SCHOOL,1,15,4,5,21,11,10,17.1,7.3
2022,FOOD AND FINANCE HIGH SCHOOL,71M288,M288,HIGH SCHOOL,2,33,5,18,14,8.7,15,10.4,7
2022,ORCHARD COLLEGIATE ACADEMY,71M292,M292,HIGH SCHOOL,2,26,6,13,11.4,6.2,13,6.5,3.4
2022,ESSEX STREET ACADEMY,71M294,M294,HIGH SCHOOL,2,24,6,7,10.1,7.3,17,12.3,8
2022,HIGH SCHOOL OF HOSPITALITY MANAGEMENT,71M296,M296,HIGH SCHOOL,2,23,6,8,13.9,9.6,15,13.6,8.3
2022,PACE HIGH SCHOOL,71M298,M298,HIGH SCHOOL,4,42,7,21,12.4,8.1,21,10.3,5.4
2022,THE MAXINE GREENE HS FOR IMAGINATIVE INQUIRY,71M299,M299,HIGH SCHOOL,2,16,3,9,16,6.5,7,10.3,5.7
2022,URBAN ASSEMBLY SCHOOL OF DESIGN AND CONSTRUCTION,71M300,M300,HIGH SCHOOL,2,26,7,11,7.9,3.9,15,8.7,5
2022,FACING HISTORY SCHOOL  THE,71M303,M303,HIGH SCHOOL,2,31,8,11,8,6.4,20,8.2,4.8
2022,MOTT HALL HIGH SCHOOL,71M304,M304,HIGH SCHOOL,2,18,3,7,7.9,3.4,11,7.6,1.9
2022,URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW  THE,71M305,M305,HIGH SCHOOL,3,27,8,14,7.2,3.7,13,6.1,3.6
2022,URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES  THE,71M307,M307,HIGH SCHOOL,2,28,10,10,8.5,7.6,18,5.6,3.9
2022,LOWER MANHATTAN ARTS ACADEMY,71M308,M308,HIGH SCHOOL,2,32,7,16,7.3,3.4,16,4.8,3
2022,THE JUDITH S. KAYE SCHOOL,71M310,M310,HIGH SCHOOL,3,11,2,*,,,*,,
2022,JAMES BALDWIN SCHOOL  THE: A SCHOOL FOR EXPEDITION,71M313,M313,HIGH SCHOOL,2,20,5,7,11.7,8.7,13,9.3,6.1
2022,URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN,71M316,M316,HIGH SCHOOL,1,12,4,*,,,*,,
2022,URBAN ASSEMBLY SCHOOL FOR THE PERFORMING ARTS,71M369,M369,HIGH SCHOOL,2,28,10,10,6.5,4.1,18,7.2,3.1
2022,GRAMERCY ARTS HIGH SCHOOL,71M374,M374,HIGH SCHOOL,3,36,9,12,7.6,4.6,24,7.1,2.9
2022,NYC ISCHOOL,71M376,M376,HIGH SCHOOL,3,36,7,15,8.1,4.9,21,9.1,4.9
2022,MANHATTAN BUSINESS ACADEMY,71M392,M392,HIGH SCHOOL,3,33,3,17,8.9,5,16,8.2,3.9
2022,BUSINESS OF SPORTS SCHOOL,71M393,M393,HIGH SCHOOL,3,35,9,15,10.5,4.7,20,8.8,4.5
2022,EMMA LAZARUS HIGH SCHOOL,71M394,M394,HIGH SCHOOL,3,16,5,6,10.4,6.1,10,9.4,4.7
2022,THE HIGH SCHOOL FOR LANGUAGE AND DIPLOMACY,71M399,M399,HIGH SCHOOL,3,17,4,8,10.5,5.2,9,10,4.3
2022,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,71M400,M400,HIGH SCHOOL,7,74,13,25,11.2,7.1,49,9.4,5.7
2022,THE URBAN ASSEMBLY SCHOOL FOR GREEN CAREERS,71M402,M402,HIGH SCHOOL,2,29,7,12,9.2,4.2,17,4.4,2.3
2022,THE GLOBAL LEARNING COLLABORATIVE,71M403,M403,HIGH SCHOOL,3,34,8,16,7.8,5,18,16,5.2
2022,INNOVATION DIPLOMA PLUS,71M404,M404,HIGH SCHOOL,2,16,3,7,8.3,4.6,9,11.6,8.3
2022,BARUCH COLLEGE CAMPUS HIGH SCHOOL,71M411,M411,HIGH SCHOOL,2,29,7,8,10.2,7.6,21,8.2,5
2022,N.Y.C. LAB SCHOOL FOR COLLABORATIVE STUDIES,71M412,M412,HIGH SCHOOL,3,46,16,15,10.8,7.4,31,9.5,4.9
2022,N.Y.C. MUSEUM SCHOOL,71M414,M414,HIGH SCHOOL,3,33,8,11,12.4,4.6,22,11.5,4.4
2022,ELEANOR ROOSEVELT HIGH SCHOOL,71M416,M416,HIGH SCHOOL,3,34,4,16,13.6,9.8,18,11.5,7.9
2022,FRANK MCCOURT HIGH SCHOOL,71M417,M417,HIGH SCHOOL,2,26,6,8,6.7,3.5,18,8.6,5.5
2022,MILLENNIUM HIGH SCHOOL,71M418,M418,HIGH SCHOOL,3,42,6,11,11.5,7.4,31,9.9,7.5
2022,LANDMARK HIGH SCHOOL,71M419,M419,HIGH SCHOOL,3,31,9,12,8.5,6.1,19,7,4.3
2022,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SERVI,71M420,M420,HIGH SCHOOL,9,98,17,43,12.4,10,55,11.2,8.5
2022,HIGH SCHOOL FOR EXCELLENCE AND INNOVATION,71M423,M423,HIGH SCHOOL,2,18,3,9,9,4.3,9,12.7,5.1
2022,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,71M425,M425,HIGH SCHOOL,3,17,7,7,13.7,5.7,10,12.9,9.1
2022,MANHATTAN ACADEMY FOR ARTS & LANGUAGE,71M427,M427,HIGH SCHOOL,3,16,5,6,8.8,6.1,10,9.9,6.4
2022,MURRAY HILL ACADEMY,71M432,M432,HIGH SCHOOL,2,23,6,8,11.3,5.6,15,10.2,5.2
2022,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,71M435,M435,HIGH SCHOOL,8,88,15,28,12.7,9.8,60,7.2,4.8
2022,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,71M437,M437,HIGH SCHOOL,3,22,10,13,10.6,3.3,9,9.1,3.1
2022,INTERNATIONAL HIGH SCHOOL AT UNION SQUARE,71M438,M438,HIGH SCHOOL,2,24,6,12,13.8,7.9,12,9,7.3
2022,MANHATTAN VILLAGE ACADEMY,71M439,M439,HIGH SCHOOL,2,29,4,14,7.8,6.3,15,9.9,8.7
2022,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,71M448,M448,HIGH SCHOOL,3,39,12,17,7.4,3.2,22,9.9,5.6
2022,VANGUARD HIGH SCHOOL,71M449,M449,HIGH SCHOOL,2,32,5,9,10.8,8.8,23,12.6,9
2022,FORSYTH SATELLITE ACADEMY,71M458,M458,HIGH SCHOOL,1,15,4,6,7.1,4.8,9,11.8,5
2022,MANHATTAN INTERNATIONAL HIGH SCHOOL,71M459,M459,HIGH SCHOOL,2,21,6,9,10,8.3,12,11,8.4
2022,THE COLLEGE ACADEMY,71M462,M462,HIGH SCHOOL,4,29,16,15,12.5,8.4,14,9.8,6.7
2022,HIGH SCHOOL FOR MEDIA AND COMMUNICATIONS,71M463,M463,HIGH SCHOOL,3,30,6,12,11.7,8.1,18,8.5,4.9
2022,HIGH SCHOOL FOR LAW AND PUBLIC SERVICE,71M467,M467,HIGH SCHOOL,4,36,13,11,6.6,5.8,25,13.5,9.4
2022,HIGH SCHOOL FOR HEALTH CAREERS AND SCIENCES,71M468,M468,HIGH SCHOOL,4,31,10,14,12.4,8.6,17,10.8,5.3
2022,STUYVESANT HIGH SCHOOL,71M475,M475,HIGH SCHOOL,11,155,31,79,15.6,11,76,15.4,11.3
2022,BEACON HIGH SCHOOL,71M479,M479,HIGH SCHOOL,4,80,17,35,13.9,7.9,45,11.7,5.3
2022,FIORELLO H. LAGUARDIA HIGH SCHOOL OF MUSIC & ART A,71M485,M485,HIGH SCHOOL,13,152,25,63,13.3,8.6,89,12.7,9
2022,HIGH SCHOOL OF ECONOMICS AND FINANCE,71M489,M489,HIGH SCHOOL,3,47,7,25,8,5.3,22,10.1,7
2022,HIGH SCHOOL FOR LAW  ADVOCACY AND COMMUNITY JUSTIC,71M492,M492,HIGH SCHOOL,4,25,7,11,12.2,9.3,14,15.6,11.8
2022,HIGH SCHOOL OF ARTS AND TECHNOLOGY,71M494,M494,HIGH SCHOOL,4,38,9,11,12.2,4.2,27,9.2,3.6
2022,PARK EAST HIGH SCHOOL,71M495,M495,HIGH SCHOOL,3,36,7,19,11,5.8,17,12.1,8.9
2022,UNITY CENTER FOR URBAN TECHNOLOGIES,71M500,M500,HIGH SCHOOL,3,15,5,8,7,5.9,7,5.6,4.5
2022,EDWARD A. REYNOLDS WEST SIDE HIGH SCHOOL,71M505,M505,HIGH SCHOOL,3,29,8,16,13.8,11.4,13,15.9,10.1
2022,URBAN ASSEMBLY GATEWAY SCHOOL FOR TECHNOLOGY,71M507,M507,HIGH SCHOOL,2,37,7,16,8.6,5.9,21,6.6,4.5
2022,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,71M515,M515,HIGH SCHOOL,3,32,8,9,13.7,12.9,23,10.7,8.9
2022,TALENT UNLIMITED HIGH SCHOOL,71M519,M519,HIGH SCHOOL,2,36,7,15,9.4,6.4,21,9.7,5.3
2022,MURRY BERGTRAUM HIGH SCHOOL FOR BUSINESS CAREERS,71M520,M520,HIGH SCHOOL,1,17,6,9,21.1,14.2,8,12.9,8.3
2022,JACQUELINE KENNEDY ONASSIS HIGH SCHOOL,71M529,M529,HIGH SCHOOL,2,20,4,5,17.4,8.2,15,9.8,6
2022,REPERTORY COMPANY HIGH SCHOOL FOR THEATRE ARTS,71M531,M531,HIGH SCHOOL,3,15,4,*,,,*,,
2022,UNION SQUARE ACADEMY FOR HEALTH SCIENCES,71M533,M533,HIGH SCHOOL,3,31,7,16,7.5,4.7,15,7.3,4.6
2022,HARVEST COLLEGIATE HIGH SCHOOL,71M534,M534,HIGH SCHOOL,3,38,6,13,6.7,4.7,25,10.1,3.5
2022,A. PHILIP RANDOLPH CAMPUS HIGH SCHOOL,71M540,M540,HIGH SCHOOL,7,93,23,50,11.3,5.5,43,11,6.1
2022,MANHATTAN / HUNTER SCIENCE HIGH SCHOOL,71M541,M541,HIGH SCHOOL,3,25,5,12,13.1,9.5,13,6.9,6
2022,MANHATTAN BRIDGES HIGH SCHOOL,71M542,M542,HIGH SCHOOL,3,33,7,11,11.9,6,22,10.3,5.8
2022,NEW DESIGN HIGH SCHOOL,71M543,M543,HIGH SCHOOL,3,49,9,17,8.5,6.4,32,9.2,4.2
2022,INDEPENDENCE HIGH SCHOOL,71M544,M544,HIGH SCHOOL,3,20,4,10,13.8,7.1,10,8.4,5.5
2022,HIGH SCHOOL FOR DUAL LANGUAGE AND ASIAN STUDIES,71M545,M545,HIGH SCHOOL,2,23,5,9,11.6,5.9,14,9.8,8.7
2022,LIBERTY HIGH SCHOOL ACADEMY FOR NEWCOMERS,71M550,M550,HIGH SCHOOL,3,26,6,13,11.1,5.5,13,14.1,9.6
2022,URBAN ASSEMBLY NEW YORK HARBOR SCHOOL,71M551,M551,HIGH SCHOOL,4,39,11,25,10.2,5.5,14,12.1,6.2
2022,GREGORIO LUPERON HIGH SCHOOL FOR SCIENCE AND MATHE,71M552,M552,HIGH SCHOOL,5,33,8,16,12.7,7.3,17,11,6.4
2022,CENTRAL PARK EAST HIGH SCHOOL,71M555,M555,HIGH SCHOOL,3,34,8,10,12.2,10.1,24,10.4,8.3
2022,HIGH SCHOOL M560 - CITY AS SCHOOL,71M560,M560,HIGH SCHOOL,3,36,10,11,15.2,8.6,25,13,5.7
2022,URBAN ACADEMY LABORATORY HIGH SCHOOL,71M565,M565,HIGH SCHOOL,1,15,4,*,,,*,,
2022,SATELLITE ACADEMY HIGH SCHOOL,71M570,M570,HIGH SCHOOL,2,12,4,*,,,*,,
2022,MANHATTAN COMPREHENSIVE NIGHT AND DAY HIGH SCHOOL,71M575,M575,HIGH SCHOOL,6,41,13,25,11.5,7.8,16,13.1,11
2022,RICHARD R. GREEN HIGH SCHOOL OF TEACHING,71M580,M580,HIGH SCHOOL,2,22,5,12,20.7,16.3,10,14.1,10.1
2022,HARVEY MILK HIGH SCHOOL,71M586,M586,HIGH SCHOOL,2,11,3,*,,,*,,
2022,THE HIGH SCHOOL OF FASHION INDUSTRIES,71M600,M600,HIGH SCHOOL,11,114,25,29,8,6.4,85,9.8,7
2022,HUMANITIES PREPARATORY ACADEMY,71M605,M605,HIGH SCHOOL,2,22,4,6,11.9,3.8,16,10.5,5.5
2022,CHELSEA CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,71M615,M615,HIGH SCHOOL,3,36,12,12,14.3,9.2,24,13.5,7.2
2022,ART AND DESIGN HIGH SCHOOL,71M630,M630,HIGH SCHOOL,8,99,21,43,10.7,8.5,56,7.3,5.2
2022,CASCADES HIGH SCHOOL,71M650,M650,HIGH SCHOOL,2,14,4,*,,,*,,
2022,THE HIGH SCHOOL FOR CLIMATE JUSTICE,71M655,M655,HIGH SCHOOL,2,28,8,16,11.5,9,12,8,7
2022,HERITAGE SCHOOL  THE,71M680,M680,HIGH SCHOOL,3,23,6,11,10.1,5.2,12,7.9,5.3
2022,HIGH SCHOOL FOR MATHEMATICS  SCIENCE AND ENGINEERI,71M692,M692,HIGH SCHOOL,2,30,6,22,15,11.5,8,14,6.6
2022,BARD HIGH SCHOOL EARLY COLLEGE,71M696,M696,HIGH SCHOOL,3,46,9,24,12.5,8.7,22,10.4,5.3
2022,BRONX ENGINEERING AND TECHNOLOGY ACADEMY,72X213,X213,HIGH SCHOOL,3,29,9,17,15.6,7.5,12,12.9,6.3
2022,BRONX COLLEGIATE ACADEMY,72X227,X227,HIGH SCHOOL,4,27,10,12,9.3,7,15,11.9,8.1
2022,THE MARIE CURIE SCHOOL FOR MEDICINE  NURSING  AND,72X237,X237,HIGH SCHOOL,2,27,9,14,14.1,7.3,13,11.3,5.7
2022,METROPOLITAN HIGH SCHOOL  THE,72X248,X248,HIGH SCHOOL,3,20,5,10,15.7,3.7,10,9,3.7
2022,BRONX HEALTH SCIENCES HIGH SCHOOL,72X249,X249,HIGH SCHOOL,2,22,6,13,10.2,5.1,9,14.4,9.5
2022,EXIMIUS COLLEGE PREPARATORY ACADEMY: A COLLEGE BOA,72X250,X250,HIGH SCHOOL,3,30,10,11,10.3,4.6,19,9.3,5.3
2022,EXPLORATIONS ACADEMY H.S.,72X251,X251,HIGH SCHOOL,2,29,11,12,8.8,7,17,9.1,3.6
2022,MOTT HALL BRONX HIGH SCHOOL,72X252,X252,HIGH SCHOOL,2,29,6,16,5.8,2.3,13,5.6,4.5
2022,BRONX HIGH SCHOOL FOR WRITING AND COMMUNICATION AR,72X253,X253,HIGH SCHOOL,2,18,9,6,14.2,8.1,12,14.1,7.4
2022,H.E.R.O. HIGH (HEALTH  EDUCATION  AND RESEARCH OCC,72X259,X259,HIGH SCHOOL,4,63,10,24,7.9,2.5,39,8.7,3.2
2022,BRONX CENTER FOR SCIENCE AND MATHEMATICS,72X260,X260,HIGH SCHOOL,4,30,4,13,14.3,6.2,17,8.4,6.3
2022,VALIDUS PREPARATORY ACADEMY,72X263,X263,HIGH SCHOOL,3,28,9,16,8,5.1,12,9.9,5.5
2022,BRONX ACADEMY FOR SOFTWARE ENGINEERING (BASE),72X264,X264,HIGH SCHOOL,3,40,10,17,7.6,4.1,23,9.4,4.7
2022,BRONX LAB SCHOOL,72X265,X265,HIGH SCHOOL,3,25,7,12,11.5,7.2,13,11.7,6.9
2022,KINGSBRIDGE INTERNATIONAL HIGH SCHOOL,72X268,X268,HIGH SCHOOL,3,26,9,14,15.6,7.5,12,10,6.1
2022,ACADEMY FOR SCHOLARSHIP AND ENTREPRENEURSHIP: A CO,72X270,X270,HIGH SCHOOL,3,28,10,11,13.6,7.2,17,12.3,6.9
2022,HIGH SCHOOL OF COMPUTERS AND TECHNOLOGY,72X275,X275,HIGH SCHOOL,4,35,12,20,15.8,8.1,15,11.1,7.5
2022,WOMEN'S ACADEMY OF EXCELLENCE,72X282,X282,HIGH SCHOOL,2,17,6,7,12.6,4.5,10,15.3,6.9
2022,BRONX SCHOOL OF LAW AND FINANCE,72X284,X284,HIGH SCHOOL,3,25,10,8,16.4,10.3,17,10.2,6.4
2022,COLLEGIATE INSTITUTE FOR MATH AND SCIENCE,72X288,X288,HIGH SCHOOL,4,35,8,12,11,4.7,23,13.5,4.2
2022,BRONX ACADEMY OF HEALTH CAREERS,72X290,X290,HIGH SCHOOL,3,26,7,9,11.1,7.3,17,9.2,6.4
2022,RENAISSANCE HIGH SCHOOL FOR MUSICAL THEATER AND TH,72X293,X293,HIGH SCHOOL,3,33,8,17,7.9,5.2,16,9.9,5.4
2022,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,72X297,X297,HIGH SCHOOL,4,38,10,17,5.1,3.5,21,10.2,7.5
2022,ASTOR COLLEGIATE ACADEMY,72X299,X299,HIGH SCHOOL,3,33,9,15,12.8,7.4,18,11.7,7.3
2022,MILLENNIUM ART ACADEMY,72X312,X312,HIGH SCHOOL,3,36,7,9,11,8.1,27,13.9,6.2
2022,PROVIDING URBAN LEARNERS SUCCESS IN EDUCATION HIGH,72X319,X319,HIGH SCHOOL,2,13,5,5,21.2,12.5,8,18.4,7.4
2022,PELHAM LAB HIGH SCHOOL,72X320,X320,HIGH SCHOOL,3,37,12,21,9.4,3.6,16,7.3,4.4
2022,DREAMYARD PREPARATORY SCHOOL,72X329,X329,HIGH SCHOOL,3,25,7,6,8.5,5.1,19,5.6,3.5
2022,INTERNATIONAL COMMUNITY HIGH SCHOOL,72X334,X334,HIGH SCHOOL,2,29,16,15,12.3,8.5,14,9.4,5.7
2022,SCHUYLERVILLE PREPARATORY HIGH SCHOOL,72X348,X348,HIGH SCHOOL,3,27,6,12,9.9,4.8,15,12.7,4.3
2022,BRONX RIVER HIGH SCHOOL,72X349,X349,HIGH SCHOOL,3,35,11,13,6.3,3.3,22,9.5,4.1
2022,NEW DIRECTIONS SECONDARY SCHOOL,72X350,X350,HIGH SCHOOL,2,16,6,6,8,3.6,10,10.3,4.3
2022,BRONX COLLABORATIVE HIGH SCHOOL,72X351,X351,HIGH SCHOOL,2,46,9,19,8.6,3.4,27,7,3.2
2022,WORLD VIEW HIGH SCHOOL,72X353,X353,HIGH SCHOOL,4,50,11,18,3.5,2.8,32,5.4,3.5
2022,ACADEMY FOR LANGUAGE AND TECHNOLOGY,72X365,X365,HIGH SCHOOL,2,24,5,10,4.6,3.8,14,6.3,5.1
2022,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,72X374,X374,HIGH SCHOOL,3,31,8,13,4.6,3.7,18,6.9,4.9
2022,BRONX COMMUNITY HIGH SCHOOL,72X377,X377,HIGH SCHOOL,2,12,2,*,,,*,,
2022,JILL CHAIFETZ TRANSFER HIGH SCHOOL,72X379,X379,HIGH SCHOOL,2,18,6,8,17.5,7,10,9.2,5.1
2022,BRONX HAVEN HIGH SCHOOL,72X381,X381,HIGH SCHOOL,2,13,3,*,,,*,,
2022,PAN AMERICAN INTERNATIONAL HIGH SCHOOL AT MONROE,72X388,X388,HIGH SCHOOL,3,32,5,13,6.8,5,19,7.6,5.1
2022,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,72X397,X397,HIGH SCHOOL,3,25,9,6,8.7,4.1,19,12.5,5.5
2022,BRONX INTERNATIONAL HIGH SCHOOL,72X403,X403,HIGH SCHOOL,4,28,9,12,10,6.1,16,12.6,4.4
2022,SCHOOL FOR EXCELLENCE,72X404,X404,HIGH SCHOOL,2,15,8,6,13.8,9.1,9,11.5,3.7
2022,HERBERT H. LEHMAN HIGH SCHOOL,72X405,X405,HIGH SCHOOL,6,74,28,30,11.7,10.8,44,9.4,7.4
2022,BRONX HIGH SCHOOL OF BUSINESS,72X412,X412,HIGH SCHOOL,4,30,11,11,10.9,7.6,19,9.7,4.9
2022,BRONX HIGH SCHOOL FOR THE VISUAL ARTS,72X418,X418,HIGH SCHOOL,3,36,10,15,8.8,5.3,21,11.1,7.5
2022,COMMUNITY SCHOOL FOR SOCIAL JUSTICE,72X427,X427,HIGH SCHOOL,3,25,10,11,9.8,7.9,14,12,6.6
2022,BRONX BRIDGES HIGH SCHOOL,72X432,X432,HIGH SCHOOL,3,29,9,9,3.6,3.4,20,4.1,3.1
2022,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,72X433,X433,HIGH SCHOOL,3,35,9,14,13.8,7.7,21,12.2,6
2022,BELMONT PREPARATORY HIGH SCHOOL,72X434,X434,HIGH SCHOOL,2,27,10,13,14.5,9.2,14,15.9,9.5
2022,FORDHAM HIGH SCHOOL FOR THE ARTS,72X437,X437,HIGH SCHOOL,3,32,8,16,4.7,2.7,16,4.7,3
2022,FORDHAM LEADERSHIP ACADEMY,72X438,X438,HIGH SCHOOL,3,34,6,13,4.6,2.9,21,3.7,2.3
2022,BRONX HIGH SCHOOL FOR LAW AND COMMUNITY SERVICE,72X439,X439,HIGH SCHOOL,3,34,6,18,9.6,6.3,16,10.5,7.4
2022,DEWITT CLINTON HIGH SCHOOL,72X440,X440,HIGH SCHOOL,7,78,21,34,7.5,5.5,44,6.3,5.2
2022,CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC  THE,72X442,X442,HIGH SCHOOL,3,32,11,14,11.7,8.1,18,12.9,10.5
2022,THE BRONX HIGH SCHOOL OF SCIENCE,72X445,X445,HIGH SCHOOL,9,138,26,70,12.7,9.4,68,9.9,7.9
2022,ARTURO A. SCHOMBURG SATELLITE ACADEMY BRONX,72X446,X446,HIGH SCHOOL,2,16,4,*,,,*,,
2022,GOTHAM COLLABORATIVE HIGH SCHOOL,72X452,X452,HIGH SCHOOL,3,38,10,20,14.2,5.5,18,11.9,4.4
2022,HARRY S TRUMAN HIGH SCHOOL,72X455,X455,HIGH SCHOOL,10,136,35,63,11,8.5,73,10.2,7.8
2022,MOTT HAVEN VILLAGE PREPARATORY HIGH SCHOOL,72X473,X473,HIGH SCHOOL,3,19,13,7,7.9,7,12,12.3,6.8
2022,MARBLE HILL HIGH SCHOOL FOR INTERNATIONAL STUDIES,72X477,X477,HIGH SCHOOL,3,34,10,13,13,9.1,21,12,7.6
2022,THE CINEMA SCHOOL,72X478,X478,HIGH SCHOOL,3,26,5,11,5.3,4.4,15,7.1,4.1
2022,BRONX CAREER AND COLLEGE PREPARATORY HIGH SCHOOL,72X479,X479,HIGH SCHOOL,2,22,8,13,8.5,4,9,7.4,3.4
2022,BRONX REGIONAL HIGH SCHOOL,72X480,X480,HIGH SCHOOL,2,11,5,6,19,11.1,5,12.8,4.7
2022,UNIVERSITY HEIGHTS SECONDARY SCHOOL,72X495,X495,HIGH SCHOOL,3,32,13,13,12.6,10,19,10.4,8.6
2022,BRONXDALE HIGH SCHOOL,72X508,X508,HIGH SCHOOL,3,41,10,18,6.8,5.2,23,6.2,4.2
2022,HIGH SCHOOL OF LANGUAGE AND INNOVATION,72X509,X509,HIGH SCHOOL,3,30,5,11,9.7,4.8,19,6.8,3.9
2022,BRONX ENVISION ACADEMY,72X511,X511,HIGH SCHOOL,3,37,7,13,7.1,4.8,24,10.1,5.1
2022,NEW WORLD HIGH SCHOOL,72X513,X513,HIGH SCHOOL,3,22,5,8,11,10.5,14,8.8,8.3
