DBN,School Name,Grade Level,Program Type,Department,Subject,Number of Students,Number of Classes,Average Class Size,Minimum Class Size,Maximum Class Size
11X455,HARRY S TRUMAN HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Government & Econ,480,15,32.0,18.0,>34
11X455,HARRY S TRUMAN HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Social Studies Other,351,13,27.0,19.0,>34
11X455,HARRY S TRUMAN HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS US History,362,12,30.2,18.0,>34
11X455,HARRY S TRUMAN HIGH SCHOOL,HS Core,ICT,English,HS English 10,120,4,30.0,28.0,32.0
11X455,HARRY S TRUMAN HIGH SCHOOL,HS Core,ICT,English,HS English 11,108,4,27.0,23.0,32.0
11X455,HARRY S TRUMAN HIGH SCHOOL,HS Core,ICT,Math,HS Algebra I,147,5,29.4,25.0,32.0
11X455,HARRY S TRUMAN HIGH SCHOOL,HS Core,ICT,Science,HS Living Environment,143,5,28.6,25.0,32.0
11X455,HARRY S TRUMAN HIGH SCHOOL,HS Core,ICT,Social Studies,HS Global History,144,5,28.8,27.0,30.0
11X455,HARRY S TRUMAN HIGH SCHOOL,HS Core,ICT,Social Studies,HS US History,83,3,27.7,26.0,30.0
11X455,HARRY S TRUMAN HIGH SCHOOL,HS Core,SC,English,HS English 09,67,7,9.6,<6,12.0
11X455,HARRY S TRUMAN HIGH SCHOOL,HS Core,SC,English,HS English 10,68,6,11.3,8.0,15.0
11X455,HARRY S TRUMAN HIGH SCHOOL,HS Core,SC,English,HS English 11,76,6,12.7,8.0,>15
11X455,HARRY S TRUMAN HIGH SCHOOL,HS Core,SC,English,HS English 12,27,4,6.8,<6,11.0
11X455,HARRY S TRUMAN HIGH SCHOOL,HS Core,SC,English,HS English Other,87,6,14.5,14.0,15.0
11X455,HARRY S TRUMAN HIGH SCHOOL,HS Core,SC,Math,HS Algebra I,122,10,12.2,6.0,>15
11X455,HARRY S TRUMAN HIGH SCHOOL,HS Core,SC,Math,HS Algebra II,17,2,8.5,<6,14.0
11X455,HARRY S TRUMAN HIGH SCHOOL,HS Core,SC,Math,HS Geometry,40,4,10.0,7.0,14.0
11X455,HARRY S TRUMAN HIGH SCHOOL,HS Core,SC,Math,HS Math Other,44,3,14.7,14.0,15.0
11X455,HARRY S TRUMAN HIGH SCHOOL,HS Core,SC,Math,HS Technology,42,4,10.5,<6,15.0
11X455,HARRY S TRUMAN HIGH SCHOOL,HS Core,SC,Science,HS Earth Science,68,5,13.6,9.0,>15
11X455,HARRY S TRUMAN HIGH SCHOOL,HS Core,SC,Science,HS Living Environment,120,10,12.0,<6,>15
11X455,HARRY S TRUMAN HIGH SCHOOL,HS Core,SC,Science,HS Other Life Science,45,4,11.3,<6,>15
11X455,HARRY S TRUMAN HIGH SCHOOL,HS Core,SC,Science,HS Other Science,75,8,9.4,<6,15.0
11X455,HARRY S TRUMAN HIGH SCHOOL,HS Core,SC,Social Studies,HS Global History,146,13,11.2,<6,>15
11X455,HARRY S TRUMAN HIGH SCHOOL,HS Core,SC,Social Studies,HS Government & Econ,37,5,7.4,<6,>15
11X455,HARRY S TRUMAN HIGH SCHOOL,HS Core,SC,Social Studies,HS Social Studies Other,73,6,12.2,<6,>15
11X455,HARRY S TRUMAN HIGH SCHOOL,HS Core,SC,Social Studies,HS US History,68,6,11.3,6.0,>15
11X462,CORNERSTONE ACADEMY FOR SOCIAL ACTION MIDDLE SCHOOL (CASA),MS Core,Gen Ed,English,MS English Other,248,9,27.6,27.0,>34
11X462,CORNERSTONE ACADEMY FOR SOCIAL ACTION MIDDLE SCHOOL (CASA),MS Core,Gen Ed,Math,MS Math Core,93,6,15.5,<15,32.0
11X462,CORNERSTONE ACADEMY FOR SOCIAL ACTION MIDDLE SCHOOL (CASA),MS Core,Gen Ed,Science,MS Science Core,93,3,31.0,30.0,32.0
11X462,CORNERSTONE ACADEMY FOR SOCIAL ACTION MIDDLE SCHOOL (CASA),MS Core,ICT,Math,MS Math Core,155,6,25.8,<15,>34
11X462,CORNERSTONE ACADEMY FOR SOCIAL ACTION MIDDLE SCHOOL (CASA),MS Core,ICT,Science,MS Science Core,155,6,25.8,24.0,>34
11X468,PELHAM ACADEMY OF ACADEMICS AND COMMUNITY ENGAGEMENT,MS Core,Accelerated,Math,MS Integrated Algebra,30,1,30.0,30.0,30.0
11X468,PELHAM ACADEMY OF ACADEMICS AND COMMUNITY ENGAGEMENT,MS Core,Accelerated,Science,MS Science Other,30,1,30.0,30.0,30.0
11X468,PELHAM ACADEMY OF ACADEMICS AND COMMUNITY ENGAGEMENT,MS Core,Accelerated,Social Studies,MS Social Studies Other,30,1,30.0,30.0,30.0
11X468,PELHAM ACADEMY OF ACADEMICS AND COMMUNITY ENGAGEMENT,MS Core,Gen Ed,English,MS English Core,291,9,32.3,<15,>34
11X468,PELHAM ACADEMY OF ACADEMICS AND COMMUNITY ENGAGEMENT,MS Core,Gen Ed,English,MS English Other,369,12,30.8,<15,>34
11X468,PELHAM ACADEMY OF ACADEMICS AND COMMUNITY ENGAGEMENT,MS Core,Gen Ed,Math,MS Math Core,185,6,30.8,28.0,33.0
11X468,PELHAM ACADEMY OF ACADEMICS AND COMMUNITY ENGAGEMENT,MS Core,Gen Ed,Science,MS Science Core,215,7,30.7,28.0,33.0
11X468,PELHAM ACADEMY OF ACADEMICS AND COMMUNITY ENGAGEMENT,MS Core,Gen Ed,Social Studies,MS Social Studies Core,185,6,30.8,28.0,33.0
11X468,PELHAM ACADEMY OF ACADEMICS AND COMMUNITY ENGAGEMENT,MS Core,ICT,English,MS English Core,116,4,29.0,26.0,33.0
11X468,PELHAM ACADEMY OF ACADEMICS AND COMMUNITY ENGAGEMENT,MS Core,ICT,Math,MS Math Core,116,4,29.0,26.0,33.0
11X468,PELHAM ACADEMY OF ACADEMICS AND COMMUNITY ENGAGEMENT,MS Core,ICT,Science,MS Science Core,86,3,28.7,26.0,33.0
11X468,PELHAM ACADEMY OF ACADEMICS AND COMMUNITY ENGAGEMENT,MS Core,ICT,Social Studies,MS Social Studies Core,116,4,29.0,26.0,33.0
11X468,PELHAM ACADEMY OF ACADEMICS AND COMMUNITY ENGAGEMENT,MS Core,SC,English,MS English Core,20,2,10.0,8.0,12.0
11X468,PELHAM ACADEMY OF ACADEMICS AND COMMUNITY ENGAGEMENT,MS Core,SC,Math,MS Math Core,20,2,10.0,8.0,12.0
11X468,PELHAM ACADEMY OF ACADEMICS AND COMMUNITY ENGAGEMENT,MS Core,SC,Science,MS Science Core,20,2,10.0,8.0,12.0
11X468,PELHAM ACADEMY OF ACADEMICS AND COMMUNITY ENGAGEMENT,MS Core,SC,Social Studies,MS Social Studies Core,20,2,10.0,8.0,12.0
11X498,PS/MS 11X498 - VAN NEST ACADEMY,MS Core,Accelerated,Social Studies,MS Social Studies Other,89,3,29.7,29.0,30.0
11X498,PS/MS 11X498 - VAN NEST ACADEMY,MS Core,Gen Ed,English,MS English Core,118,4,29.5,29.0,30.0
11X498,PS/MS 11X498 - VAN NEST ACADEMY,MS Core,Gen Ed,Math,MS Math Core,118,4,29.5,29.0,30.0
11X498,PS/MS 11X498 - VAN NEST ACADEMY,MS Core,Gen Ed,Science,MS Science Core,118,4,29.5,29.0,30.0
11X498,PS/MS 11X498 - VAN NEST ACADEMY,MS Core,Gen Ed,Social Studies,MS Social Studies Core,88,3,29.3,29.0,30.0
11X498,PS/MS 11X498 - VAN NEST ACADEMY,MS Core,ICT,English,MS English Core,150,5,30.0,29.0,31.0
11X498,PS/MS 11X498 - VAN NEST ACADEMY,MS Core,ICT,Math,MS Math Core,150,5,30.0,29.0,31.0
11X498,PS/MS 11X498 - VAN NEST ACADEMY,MS Core,ICT,Science,MS Science Core,150,5,30.0,29.0,31.0
11X498,PS/MS 11X498 - VAN NEST ACADEMY,MS Core,ICT,Social Studies,MS Social Studies Core,91,3,30.3,30.0,31.0
11X498,PS/MS 11X498 - VAN NEST ACADEMY,MS Core,SC,English,MS English Core,12,1,12.0,12.0,12.0
11X498,PS/MS 11X498 - VAN NEST ACADEMY,MS Core,SC,Math,MS Math Core,12,1,12.0,12.0,12.0
11X498,PS/MS 11X498 - VAN NEST ACADEMY,MS Core,SC,Science,MS Science Core,12,1,12.0,12.0,12.0
11X498,PS/MS 11X498 - VAN NEST ACADEMY,MS Core,SC,Social Studies,MS Social Studies Core,12,1,12.0,12.0,12.0
11X508,BRONXDALE HIGH SCHOOL,HS Core,Gen Ed,English,HS English 09,21,1,21.0,21.0,21.0
11X508,BRONXDALE HIGH SCHOOL,HS Core,Gen Ed,English,HS English 10,47,2,23.5,21.0,26.0
11X508,BRONXDALE HIGH SCHOOL,HS Core,Gen Ed,English,HS English 11,48,2,24.0,18.0,30.0
11X508,BRONXDALE HIGH SCHOOL,HS Core,Gen Ed,English,HS English 12,52,2,26.0,23.0,29.0
11X508,BRONXDALE HIGH SCHOOL,HS Core,Gen Ed,English,HS English Other,86,3,28.7,25.0,31.0
11X508,BRONXDALE HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra I,18,1,18.0,18.0,18.0
11X508,BRONXDALE HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra II,34,2,17.0,16.0,18.0
11X508,BRONXDALE HIGH SCHOOL,HS Core,Gen Ed,Math,HS Geometry,38,2,19.0,15.0,23.0
11X508,BRONXDALE HIGH SCHOOL,HS Core,Gen Ed,Math,HS Math Other,88,4,22.0,<15,29.0
11X508,BRONXDALE HIGH SCHOOL,HS Core,Gen Ed,Math,HS Pre-calculus,29,1,29.0,29.0,29.0
11X508,BRONXDALE HIGH SCHOOL,HS Core,Gen Ed,Science,HS Chemistry,39,2,19.5,<15,26.0
11X508,BRONXDALE HIGH SCHOOL,HS Core,Gen Ed,Science,HS Earth Science,21,1,21.0,21.0,21.0
11X508,BRONXDALE HIGH SCHOOL,HS Core,Gen Ed,Science,HS Living Environment,39,2,19.5,19.0,20.0
11X508,BRONXDALE HIGH SCHOOL,HS Core,Gen Ed,Science,HS Other Life Science,60,4,15.0,<15,19.0
11X508,BRONXDALE HIGH SCHOOL,HS Core,Gen Ed,Science,HS Other Science,38,2,19.0,17.0,21.0
11X508,BRONXDALE HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Global History,71,3,23.7,23.0,25.0
11X508,BRONXDALE HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Government & Econ,53,2,26.5,26.0,27.0
11X508,BRONXDALE HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Social Studies Other,65,3,21.7,19.0,24.0
11X508,BRONXDALE HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS US History,54,2,27.0,27.0,27.0
11X508,BRONXDALE HIGH SCHOOL,HS Core,ICT,English,HS English 09,93,4,23.3,21.0,27.0
11X508,BRONXDALE HIGH SCHOOL,HS Core,ICT,English,HS English 10,79,3,26.3,24.0,29.0
11X508,BRONXDALE HIGH SCHOOL,HS Core,ICT,English,HS English 11,76,3,25.3,22.0,28.0
11X508,BRONXDALE HIGH SCHOOL,HS Core,ICT,English,HS English 12,60,2,30.0,30.0,30.0
11X508,BRONXDALE HIGH SCHOOL,HS Core,ICT,Math,HS Algebra I,83,4,20.8,17.0,24.0
11X508,BRONXDALE HIGH SCHOOL,HS Core,ICT,Math,HS Algebra II,57,3,19.0,15.0,22.0
11X508,BRONXDALE HIGH SCHOOL,HS Core,ICT,Math,HS Geometry,118,4,29.5,28.0,31.0
11X508,BRONXDALE HIGH SCHOOL,HS Core,ICT,Science,HS Chemistry,60,2,30.0,29.0,31.0
11X508,BRONXDALE HIGH SCHOOL,HS Core,ICT,Science,HS Earth Science,96,4,24.0,18.0,30.0
11X508,BRONXDALE HIGH SCHOOL,HS Core,ICT,Science,HS Living Environment,77,3,25.7,23.0,30.0
11X508,BRONXDALE HIGH SCHOOL,HS Core,ICT,Social Studies,HS Global History,162,7,23.1,20.0,28.0
11X508,BRONXDALE HIGH SCHOOL,HS Core,ICT,Social Studies,HS Government & Econ,60,2,30.0,30.0,30.0
11X508,BRONXDALE HIGH SCHOOL,HS Core,ICT,Social Studies,HS US History,70,3,23.3,20.0,29.0
11X509,HIGH SCHOOL OF LANGUAGE AND INNOVATION,HS Core,Gen Ed,English,HS English 09,177,8,22.1,21.0,24.0
11X509,HIGH SCHOOL OF LANGUAGE AND INNOVATION,HS Core,Gen Ed,English,HS English 10,154,8,19.3,<15,29.0
11X509,HIGH SCHOOL OF LANGUAGE AND INNOVATION,HS Core,Gen Ed,English,HS English 11,144,7,20.6,<15,28.0
11X509,HIGH SCHOOL OF LANGUAGE AND INNOVATION,HS Core,Gen Ed,English,HS English 12,78,4,19.5,17.0,22.0
11X509,HIGH SCHOOL OF LANGUAGE AND INNOVATION,HS Core,Gen Ed,Math,HS Algebra I,124,6,20.7,16.0,24.0
11X509,HIGH SCHOOL OF LANGUAGE AND INNOVATION,HS Core,Gen Ed,Math,HS Algebra II,47,2,23.5,20.0,27.0
11X509,HIGH SCHOOL OF LANGUAGE AND INNOVATION,HS Core,Gen Ed,Math,HS Geometry,156,7,22.3,17.0,28.0
11X509,HIGH SCHOOL OF LANGUAGE AND INNOVATION,HS Core,Gen Ed,Math,HS Math Other,100,5,20.0,<15,25.0
11X509,HIGH SCHOOL OF LANGUAGE AND INNOVATION,HS Core,Gen Ed,Science,HS Chemistry,65,3,21.7,18.0,29.0
11X509,HIGH SCHOOL OF LANGUAGE AND INNOVATION,HS Core,Gen Ed,Science,HS Earth Science,77,3,25.7,20.0,29.0
11X509,HIGH SCHOOL OF LANGUAGE AND INNOVATION,HS Core,Gen Ed,Science,HS Living Environment,201,10,20.1,<15,27.0
11X509,HIGH SCHOOL OF LANGUAGE AND INNOVATION,HS Core,Gen Ed,Science,HS Other Science,17,1,17.0,17.0,17.0
11X509,HIGH SCHOOL OF LANGUAGE AND INNOVATION,HS Core,Gen Ed,Social Studies,HS Global History,168,7,24.0,18.0,27.0
11X509,HIGH SCHOOL OF LANGUAGE AND INNOVATION,HS Core,Gen Ed,Social Studies,HS Government & Econ,89,4,22.3,22.0,23.0
11X509,HIGH SCHOOL OF LANGUAGE AND INNOVATION,HS Core,Gen Ed,Social Studies,HS Social Studies Other,130,6,21.7,<15,29.0
11X509,HIGH SCHOOL OF LANGUAGE AND INNOVATION,HS Core,Gen Ed,Social Studies,HS US History,106,4,26.5,23.0,29.0
11X509,HIGH SCHOOL OF LANGUAGE AND INNOVATION,HS Core,ICT,English,HS English 12,23,1,23.0,23.0,23.0
11X509,HIGH SCHOOL OF LANGUAGE AND INNOVATION,HS Core,ICT,Math,HS Algebra I,27,1,27.0,27.0,27.0
11X509,HIGH SCHOOL OF LANGUAGE AND INNOVATION,HS Core,ICT,Science,HS Earth Science,26,1,26.0,26.0,26.0
11X509,HIGH SCHOOL OF LANGUAGE AND INNOVATION,HS Core,ICT,Social Studies,HS Global History,18,1,18.0,18.0,18.0
11X509,HIGH SCHOOL OF LANGUAGE AND INNOVATION,HS Core,ICT,Social Studies,HS Government & Econ,27,1,27.0,27.0,27.0
11X513,NEW WORLD HIGH SCHOOL,HS Core,Gen Ed,English,HS English 09,72,3,24.0,<15,30.0
11X513,NEW WORLD HIGH SCHOOL,HS Core,Gen Ed,English,HS English 11,82,3,27.3,25.0,30.0
11X513,NEW WORLD HIGH SCHOOL,HS Core,Gen Ed,English,HS English 12,80,3,26.7,25.0,29.0
11X513,NEW WORLD HIGH SCHOOL,HS Core,Gen Ed,English,HS English Other,314,14,22.4,<15,>34
11X513,NEW WORLD HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra I,119,5,23.8,<15,29.0
11X513,NEW WORLD HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra II,133,5,26.6,21.0,30.0
11X513,NEW WORLD HIGH SCHOOL,HS Core,Gen Ed,Math,HS Geometry,53,2,26.5,25.0,28.0
11X513,NEW WORLD HIGH SCHOOL,HS Core,Gen Ed,Math,HS Math Other,251,12,20.9,<15,29.0
11X513,NEW WORLD HIGH SCHOOL,HS Core,Gen Ed,Math,HS Pre-calculus,41,2,20.5,19.0,22.0
11X513,NEW WORLD HIGH SCHOOL,HS Core,Gen Ed,Science,HS Earth Science,167,6,27.8,21.0,34.0
11X513,NEW WORLD HIGH SCHOOL,HS Core,Gen Ed,Science,HS Living Environment,181,8,22.6,<15,30.0
11X513,NEW WORLD HIGH SCHOOL,HS Core,Gen Ed,Science,HS Other Life Science,71,3,23.7,21.0,26.0
11X513,NEW WORLD HIGH SCHOOL,HS Core,Gen Ed,Science,HS Physics,13,1,13.0,<15,<15
11X513,NEW WORLD HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Global History,238,10,23.8,<15,29.0
11X513,NEW WORLD HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Government & Econ,158,7,22.6,15.0,27.0
11X513,NEW WORLD HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS US History,99,4,24.8,<15,32.0
11X513,NEW WORLD HIGH SCHOOL,HS Core,ICT,English,HS English 09,38,2,19.0,16.0,22.0
11X513,NEW WORLD HIGH SCHOOL,HS Core,ICT,Math,HS Algebra I,60,3,20.0,16.0,22.0
11X514,THE BRONXWOOD PREPARATORY ACADEMY,HS Core,Gen Ed,English,HS English 09,32,1,32.0,32.0,32.0
11X514,THE BRONXWOOD PREPARATORY ACADEMY,HS Core,Gen Ed,English,HS English 10,31,1,31.0,31.0,31.0
11X514,THE BRONXWOOD PREPARATORY ACADEMY,HS Core,Gen Ed,English,HS English 11,71,3,23.7,23.0,25.0
11X514,THE BRONXWOOD PREPARATORY ACADEMY,HS Core,Gen Ed,English,HS English 12,83,3,27.7,24.0,31.0
11X514,THE BRONXWOOD PREPARATORY ACADEMY,HS Core,Gen Ed,English,HS English Other,164,9,18.2,<15,30.0
11X514,THE BRONXWOOD PREPARATORY ACADEMY,HS Core,Gen Ed,Math,HS Algebra I,27,1,27.0,27.0,27.0
11X514,THE BRONXWOOD PREPARATORY ACADEMY,HS Core,Gen Ed,Math,HS Algebra II,108,4,27.0,19.0,33.0
11X514,THE BRONXWOOD PREPARATORY ACADEMY,HS Core,Gen Ed,Math,HS Math Other,29,3,9.7,<15,<15
11X514,THE BRONXWOOD PREPARATORY ACADEMY,HS Core,Gen Ed,Math,HS Pre-calculus,28,1,28.0,28.0,28.0
11X514,THE BRONXWOOD PREPARATORY ACADEMY,HS Core,Gen Ed,Science,HS Chemistry,48,2,24.0,19.0,29.0
11X514,THE BRONXWOOD PREPARATORY ACADEMY,HS Core,Gen Ed,Science,HS Earth Science,67,3,22.3,<15,30.0
11X514,THE BRONXWOOD PREPARATORY ACADEMY,HS Core,Gen Ed,Science,HS Living Environment,53,2,26.5,23.0,30.0
11X514,THE BRONXWOOD PREPARATORY ACADEMY,HS Core,Gen Ed,Science,HS Other Life Science,26,1,26.0,26.0,26.0
11X514,THE BRONXWOOD PREPARATORY ACADEMY,HS Core,Gen Ed,Science,HS Other Science,56,2,28.0,26.0,30.0
11X514,THE BRONXWOOD PREPARATORY ACADEMY,HS Core,Gen Ed,Social Studies,HS Global History,104,3,34.7,30.0,>34
11X514,THE BRONXWOOD PREPARATORY ACADEMY,HS Core,Gen Ed,Social Studies,HS Government & Econ,83,3,27.7,24.0,32.0
11X514,THE BRONXWOOD PREPARATORY ACADEMY,HS Core,Gen Ed,Social Studies,HS Social Studies Other,52,2,26.0,21.0,31.0
11X514,THE BRONXWOOD PREPARATORY ACADEMY,HS Core,Gen Ed,Social Studies,HS US History,102,4,25.5,19.0,32.0
11X514,THE BRONXWOOD PREPARATORY ACADEMY,HS Core,ICT,English,HS English 09,61,2,30.5,29.0,32.0
11X514,THE BRONXWOOD PREPARATORY ACADEMY,HS Core,ICT,English,HS English 10,64,2,32.0,32.0,32.0
11X514,THE BRONXWOOD PREPARATORY ACADEMY,HS Core,ICT,English,HS English 11,28,1,28.0,28.0,28.0
11X514,THE BRONXWOOD PREPARATORY ACADEMY,HS Core,ICT,Math,HS Algebra I,91,3,30.3,29.0,31.0
11X514,THE BRONXWOOD PREPARATORY ACADEMY,HS Core,ICT,Math,HS Algebra II,60,2,30.0,29.0,31.0
11X514,THE BRONXWOOD PREPARATORY ACADEMY,HS Core,ICT,Science,HS Earth Science,50,2,25.0,25.0,25.0
11X514,THE BRONXWOOD PREPARATORY ACADEMY,HS Core,ICT,Science,HS Living Environment,65,2,32.5,31.0,34.0
11X514,THE BRONXWOOD PREPARATORY ACADEMY,HS Core,ICT,Science,HS Other Life Science,30,1,30.0,30.0,30.0
11X514,THE BRONXWOOD PREPARATORY ACADEMY,HS Core,ICT,Social Studies,HS Global History,119,4,29.8,23.0,33.0
11X514,THE BRONXWOOD PREPARATORY ACADEMY,HS Core,ICT,Social Studies,HS US History,30,1,30.0,30.0,30.0
11X529,ONE WORLD MIDDLE SCHOOL AT EDENWALD,MS Core,Accelerated,English,MS English Core,31,1,31.0,31.0,31.0
11X529,ONE WORLD MIDDLE SCHOOL AT EDENWALD,MS Core,Accelerated,Math,MS Integrated Algebra,31,1,31.0,31.0,31.0
11X529,ONE WORLD MIDDLE SCHOOL AT EDENWALD,MS Core,Accelerated,Science,MS Science Other,31,1,31.0,31.0,31.0
11X529,ONE WORLD MIDDLE SCHOOL AT EDENWALD,MS Core,Gen Ed,Social Studies,MS Social Studies Core,31,1,31.0,31.0,31.0
11X529,ONE WORLD MIDDLE SCHOOL AT EDENWALD,MS Core,ICT,English,MS English Core,225,8,28.1,25.0,32.0
11X529,ONE WORLD MIDDLE SCHOOL AT EDENWALD,MS Core,ICT,Math,MS Math Core,278,10,27.8,25.0,32.0
11X529,ONE WORLD MIDDLE SCHOOL AT EDENWALD,MS Core,ICT,Science,MS Science Core,225,8,28.1,25.0,32.0
11X529,ONE WORLD MIDDLE SCHOOL AT EDENWALD,MS Core,ICT,Social Studies,MS Social Studies Core,194,7,27.7,25.0,32.0
11X529,ONE WORLD MIDDLE SCHOOL AT EDENWALD,MS Core,ICT & Acc,English,MS English Core,73,3,24.3,20.0,28.0
11X529,ONE WORLD MIDDLE SCHOOL AT EDENWALD,MS Core,ICT & Acc,Math,MS Integrated Algebra,20,1,20.0,20.0,20.0
11X529,ONE WORLD MIDDLE SCHOOL AT EDENWALD,MS Core,ICT & Acc,Science,MS Science Other,73,3,24.3,20.0,28.0
11X529,ONE WORLD MIDDLE SCHOOL AT EDENWALD,MS Core,ICT & Acc,Social Studies,MS Social Studies Other,104,4,26.0,20.0,31.0
11X532,BAYCHESTER MIDDLE SCHOOL,MS Core,Gen Ed,English,MS English Core,181,7,25.9,<15,30.0
11X532,BAYCHESTER MIDDLE SCHOOL,MS Core,Gen Ed,Math,MS Math Core,172,6,28.7,28.0,30.0
11X532,BAYCHESTER MIDDLE SCHOOL,MS Core,Gen Ed,Science,MS Science Core,173,5,34.6,28.0,>34
11X532,BAYCHESTER MIDDLE SCHOOL,MS Core,Gen Ed,Social Studies,MS Social Studies Core,172,6,28.7,28.0,30.0
11X532,BAYCHESTER MIDDLE SCHOOL,MS Core,ICT,English,MS English Core,85,3,28.3,26.0,30.0
11X532,BAYCHESTER MIDDLE SCHOOL,MS Core,ICT,Math,MS Math Core,85,3,28.3,26.0,30.0
11X532,BAYCHESTER MIDDLE SCHOOL,MS Core,ICT,Science,MS Science Core,56,2,28.0,26.0,30.0
11X532,BAYCHESTER MIDDLE SCHOOL,MS Core,ICT,Social Studies,MS Social Studies Core,85,3,28.3,26.0,30.0
11X532,BAYCHESTER MIDDLE SCHOOL,MS Core,SC,English,MS English Core,33,3,11.0,<6,>15
11X532,BAYCHESTER MIDDLE SCHOOL,MS Core,SC,Math,MS Math Core,33,3,11.0,11.0,11.0
11X532,BAYCHESTER MIDDLE SCHOOL,MS Core,SC,Science,MS Science Core,22,2,11.0,11.0,11.0
11X532,BAYCHESTER MIDDLE SCHOOL,MS Core,SC,Social Studies,MS Social Studies Core,33,4,8.3,<6,11.0
11X542,PELHAM PREPARATORY ACADEMY,HS Core,Gen Ed,English,HS English 09,47,2,23.5,22.0,25.0
11X542,PELHAM PREPARATORY ACADEMY,HS Core,Gen Ed,English,HS English 10,71,3,23.7,20.0,30.0
11X542,PELHAM PREPARATORY ACADEMY,HS Core,Gen Ed,English,HS English 11,74,3,24.7,17.0,32.0
11X542,PELHAM PREPARATORY ACADEMY,HS Core,Gen Ed,English,HS English 12,87,4,21.8,16.0,29.0
11X542,PELHAM PREPARATORY ACADEMY,HS Core,Gen Ed,English,HS English Other,74,4,18.5,<15,30.0
11X542,PELHAM PREPARATORY ACADEMY,HS Core,Gen Ed,Math,HS Algebra I,75,4,18.8,<15,30.0
11X542,PELHAM PREPARATORY ACADEMY,HS Core,Gen Ed,Math,HS Algebra II,66,2,33.0,32.0,34.0
11X542,PELHAM PREPARATORY ACADEMY,HS Core,Gen Ed,Math,HS Geometry,43,2,21.5,20.0,23.0
11X542,PELHAM PREPARATORY ACADEMY,HS Core,Gen Ed,Math,HS Math Other,129,6,21.5,<15,33.0
11X542,PELHAM PREPARATORY ACADEMY,HS Core,Gen Ed,Science,HS Chemistry,65,2,32.5,32.0,33.0
11X542,PELHAM PREPARATORY ACADEMY,HS Core,Gen Ed,Science,HS Earth Science,88,3,29.3,26.0,33.0
11X542,PELHAM PREPARATORY ACADEMY,HS Core,Gen Ed,Science,HS Living Environment,50,2,25.0,23.0,27.0
11X542,PELHAM PREPARATORY ACADEMY,HS Core,Gen Ed,Science,HS Other Life Science,123,4,30.8,25.0,34.0
11X542,PELHAM PREPARATORY ACADEMY,HS Core,Gen Ed,Science,HS Other Science,30,1,30.0,30.0,30.0
11X542,PELHAM PREPARATORY ACADEMY,HS Core,Gen Ed,Social Studies,HS Global History,149,6,24.8,16.0,29.0
11X542,PELHAM PREPARATORY ACADEMY,HS Core,Gen Ed,Social Studies,HS Government & Econ,159,5,31.8,28.0,34.0
11X542,PELHAM PREPARATORY ACADEMY,HS Core,Gen Ed,Social Studies,HS Social Studies Other,75,3,25.0,<15,>34
11X542,PELHAM PREPARATORY ACADEMY,HS Core,Gen Ed,Social Studies,HS US History,66,3,22.0,18.0,27.0
11X542,PELHAM PREPARATORY ACADEMY,HS Core,ICT,English,HS English 09,85,3,28.3,28.0,29.0
11X542,PELHAM PREPARATORY ACADEMY,HS Core,ICT,English,HS English 10,63,2,31.5,31.0,32.0
11X542,PELHAM PREPARATORY ACADEMY,HS Core,ICT,English,HS English 11,59,2,29.5,27.0,32.0
11X542,PELHAM PREPARATORY ACADEMY,HS Core,ICT,English,HS English 12,34,1,34.0,34.0,34.0
11X542,PELHAM PREPARATORY ACADEMY,HS Core,ICT,Math,HS Algebra I,111,4,27.8,26.0,32.0
11X542,PELHAM PREPARATORY ACADEMY,HS Core,ICT,Math,HS Geometry,93,3,31.0,28.0,33.0
11X542,PELHAM PREPARATORY ACADEMY,HS Core,ICT,Science,HS Living Environment,76,3,25.3,19.0,29.0
11X542,PELHAM PREPARATORY ACADEMY,HS Core,ICT,Science,HS Other Science,130,4,32.5,29.0,34.0
11X542,PELHAM PREPARATORY ACADEMY,HS Core,ICT,Social Studies,HS Global History,124,4,31.0,28.0,34.0
11X542,PELHAM PREPARATORY ACADEMY,HS Core,ICT,Social Studies,HS US History,63,2,31.5,30.0,33.0
11X544,HIGH SCHOOL FOR CONTEMPORARY ARTS,HS Core,Gen Ed,English,HS English 09,80,4,20.0,<15,26.0
11X544,HIGH SCHOOL FOR CONTEMPORARY ARTS,HS Core,Gen Ed,English,HS English 10,40,3,13.3,<15,17.0
11X544,HIGH SCHOOL FOR CONTEMPORARY ARTS,HS Core,Gen Ed,English,HS English 11,78,3,26.0,19.0,30.0
