School Name,Regents Exam,Year,Total Tested,Mean Score,Percent Scoring Below 65,Percent Scoring 65 or Above,Percent Scoring 80 or Above,Period,Asian_Percent,Black_Percent,Hispanic_Percent,White_Percent,School Type,School Level,latitude,longitude,formatted_address,ZIP Code,Neighborhood
Mott Hall Bronx High School,Common Core English,2017,96,76.51,7.27,92.73,46.89,pre-COVID,0.0,23.96,76.04,0.0,General Academic,High school,40.839508,-73.901774,1595 BATHGATE AVENUE,10457,Crotona - Tremont
Mott Hall Bronx High School,Common Core English,2018,102,73.54,17.66,82.34,42.12,pre-COVID,0.0,22.55,77.45,0.0,General Academic,High school,40.839508,-73.901774,1595 BATHGATE AVENUE,10457,Crotona - Tremont
Mott Hall Bronx High School,Common Core English,2019,112,76.88,16.92,83.08,50.02,pre-COVID,0.0,25.0,75.0,0.0,General Academic,High school,40.839508,-73.901774,1595 BATHGATE AVENUE,10457,Crotona - Tremont
Mott Hall Bronx High School,Living Environment,2019,129,63.26,48.86,51.14,12.4,pre-COVID,0.0,27.91,72.09,0.0,General Academic,High school,40.839508,-73.901774,1595 BATHGATE AVENUE,10457,Crotona - Tremont
Mott Hall Bronx High School,Common Core Algebra,2018,139,61.19,52.51,47.49,1.45,pre-COVID,0.0,28.06,71.94,0.0,General Academic,High school,40.839508,-73.901774,1595 BATHGATE AVENUE,10457,Crotona - Tremont
Mott Hall Bronx High School,Common Core Algebra,2019,151,62.61,49.68,50.32,5.3,pre-COVID,0.0,31.13,68.87,0.0,General Academic,High school,40.839508,-73.901774,1595 BATHGATE AVENUE,10457,Crotona - Tremont
Mott Hall Bronx High School,Living Environment,2018,162,72.89,18.54,81.46,27.76,pre-COVID,0.0,25.93,74.07,0.0,General Academic,High school,40.839508,-73.901774,1595 BATHGATE AVENUE,10457,Crotona - Tremont
Mott Hall High School,Common Core English,2020,11,64.4,54.5,45.5,27.3,COVID,0.0,0.0,100.0,0.0,General Academic,High school,40.817228,-73.947151,6 EDGECOMBE AVENUE,10030,Central Harlem - Morningside Heights
Mott Hall High School,Common Core English,2022,25,74.3,16.0,84.0,44.0,COVID,0.0,0.0,100.0,0.0,General Academic,High school,40.817228,-73.947151,6 EDGECOMBE AVENUE,10030,Central Harlem - Morningside Heights
Mott Hall High School,Common Core English,2023,27,74.3,14.8,85.2,37.0,COVID,0.0,0.0,100.0,0.0,General Academic,High school,40.817228,-73.947151,6 EDGECOMBE AVENUE,10030,Central Harlem - Morningside Heights
Mott Hall High School,Living Environment,2022,28,56.6,60.69,39.31,0.0,COVID,0.0,60.71,39.29,0.0,General Academic,High school,40.817228,-73.947151,6 EDGECOMBE AVENUE,10030,Central Harlem - Morningside Heights
Mott Hall High School,Common Core Algebra,2022,30,53.99,80.01,19.99,0.0,COVID,0.0,63.33,36.67,0.0,General Academic,High school,40.817228,-73.947151,6 EDGECOMBE AVENUE,10030,Central Harlem - Morningside Heights
Mott Hall High School,Common Core Algebra,2023,45,50.89,75.58,24.42,0.0,COVID,0.0,37.78,62.22,0.0,General Academic,High school,40.817228,-73.947151,6 EDGECOMBE AVENUE,10030,Central Harlem - Morningside Heights
Mott Hall High School,Common Core Algebra,2020,46,50.92,82.62,17.38,0.0,COVID,0.0,52.17,47.83,0.0,General Academic,High school,40.817228,-73.947151,6 EDGECOMBE AVENUE,10030,Central Harlem - Morningside Heights
Mott Hall High School,Living Environment,2020,62,51.46,83.87,16.13,0.0,COVID,0.0,48.39,51.61,0.0,General Academic,High school,40.817228,-73.947151,6 EDGECOMBE AVENUE,10030,Central Harlem - Morningside Heights
Mott Hall High School,Common Core English,2019,69,67.78,36.22,63.78,37.67,pre-COVID,0.0,39.13,60.87,0.0,General Academic,High school,40.817228,-73.947151,6 EDGECOMBE AVENUE,10030,Central Harlem - Morningside Heights
Mott Hall High School,Living Environment,2018,75,52.12,82.65,17.35,0.0,pre-COVID,0.0,37.33,62.67,0.0,General Academic,High school,40.817228,-73.947151,6 EDGECOMBE AVENUE,10030,Central Harlem - Morningside Heights
Mott Hall High School,Common Core English,2018,75,69.72,25.35,74.65,34.65,pre-COVID,0.0,37.33,62.67,0.0,General Academic,High school,40.817228,-73.947151,6 EDGECOMBE AVENUE,10030,Central Harlem - Morningside Heights
Mott Hall High School,Common Core English,2017,81,70.93,25.95,74.05,39.52,pre-COVID,0.0,40.74,59.26,0.0,General Academic,High school,40.817228,-73.947151,6 EDGECOMBE AVENUE,10030,Central Harlem - Morningside Heights
Mott Hall High School,Common Core Algebra,2019,116,58.87,66.36,33.64,0.87,pre-COVID,0.0,39.66,53.45,6.9,General Academic,High school,40.817228,-73.947151,6 EDGECOMBE AVENUE,10030,Central Harlem - Morningside Heights
Mott Hall High School,Common Core Algebra,2018,138,56.67,68.83,31.17,1.43,pre-COVID,0.0,37.68,57.25,5.07,General Academic,High school,40.817228,-73.947151,6 EDGECOMBE AVENUE,10030,Central Harlem - Morningside Heights
Mott Hall High School,Living Environment,2019,142,57.28,64.8,35.2,2.09,pre-COVID,4.23,40.85,54.93,0.0,General Academic,High school,40.817228,-73.947151,6 EDGECOMBE AVENUE,10030,Central Harlem - Morningside Heights
Mott Hall High School,Living Environment,2017,149,53.69,71.11,28.89,2.0,pre-COVID,0.0,35.57,64.43,0.0,General Academic,High school,40.817228,-73.947151,6 EDGECOMBE AVENUE,10030,Central Harlem - Morningside Heights
Mott Hall High School,Common Core Algebra,2017,170,57.1,67.62,32.38,0.62,pre-COVID,0.0,38.24,61.76,0.0,General Academic,High school,40.817228,-73.947151,6 EDGECOMBE AVENUE,10030,Central Harlem - Morningside Heights
Mott Hall V,Common Core Algebra,2021,12,58.0,58.3,41.7,0.0,COVID,0.0,0.0,100.0,0.0,General Academic,High school,40.832508,-73.878191,1551 EAST 172 STREET,10472,Pelham - Throgs Neck
Mott Hall V,Living Environment,2020,26,55.0,76.9,23.1,0.0,COVID,0.0,0.0,100.0,0.0,General Academic,High school,40.832508,-73.878191,1551 EAST 172 STREET,10472,Pelham - Throgs Neck
Mott Hall V,Common Core English,2020,44,81.8,18.2,81.8,77.3,COVID,0.0,0.0,100.0,0.0,General Academic,High school,40.832508,-73.878191,1551 EAST 172 STREET,10472,Pelham - Throgs Neck
Mott Hall V,Common Core Algebra,2020,69,60.63,49.23,50.77,1.45,COVID,0.0,14.49,85.51,0.0,General Academic,High school,40.832508,-73.878191,1551 EAST 172 STREET,10472,Pelham - Throgs Neck
Mott Hall V,Common Core English,2022,69,66.03,30.42,69.58,21.77,COVID,0.0,21.74,78.26,0.0,General Academic,High school,40.832508,-73.878191,1551 EAST 172 STREET,10472,Pelham - Throgs Neck
Mott Hall V,Common Core English,2017,89,80.84,5.62,94.38,64.04,pre-COVID,0.0,16.85,83.15,0.0,General Academic,High school,40.832508,-73.878191,1551 EAST 172 STREET,10472,Pelham - Throgs Neck
Mott Hall V,Common Core English,2018,97,75.76,16.46,83.54,56.69,pre-COVID,0.0,16.49,83.51,0.0,General Academic,High school,40.832508,-73.878191,1551 EAST 172 STREET,10472,Pelham - Throgs Neck
Mott Hall V,Common Core English,2019,101,75.46,12.87,87.13,40.64,pre-COVID,0.0,20.79,79.21,0.0,General Academic,High school,40.832508,-73.878191,1551 EAST 172 STREET,10472,Pelham - Throgs Neck
Mott Hall V,Common Core Algebra,2022,106,57.02,75.49,24.51,0.0,COVID,0.0,15.09,84.91,0.0,General Academic,High school,40.832508,-73.878191,1551 EAST 172 STREET,10472,Pelham - Throgs Neck
Mott Hall V,Common Core Algebra,2017,113,69.91,21.23,78.77,9.7,pre-COVID,0.0,15.04,84.96,0.0,General Academic,High school,40.832508,-73.878191,1551 EAST 172 STREET,10472,Pelham - Throgs Neck
Mott Hall V,Living Environment,2017,115,62.64,52.18,47.82,5.22,pre-COVID,0.0,19.13,80.87,0.0,General Academic,High school,40.832508,-73.878191,1551 EAST 172 STREET,10472,Pelham - Throgs Neck
Mott Hall V,Living Environment,2022,121,57.49,62.8,37.2,9.09,COVID,0.0,17.36,82.64,0.0,General Academic,High school,40.832508,-73.878191,1551 EAST 172 STREET,10472,Pelham - Throgs Neck
Mott Hall V,Living Environment,2023,126,58.58,64.28,35.74,6.39,COVID,0.0,12.7,87.3,0.0,General Academic,High school,40.832508,-73.878191,1551 EAST 172 STREET,10472,Pelham - Throgs Neck
Mott Hall V,Common Core Algebra,2023,129,63.51,44.17,55.83,3.12,COVID,0.0,10.85,89.15,0.0,General Academic,High school,40.832508,-73.878191,1551 EAST 172 STREET,10472,Pelham - Throgs Neck
Mott Hall V,Living Environment,2019,140,66.28,37.88,62.12,12.85,pre-COVID,4.29,12.14,83.57,0.0,General Academic,High school,40.832508,-73.878191,1551 EAST 172 STREET,10472,Pelham - Throgs Neck
Mott Hall V,Living Environment,2018,151,65.5,43.67,56.33,11.9,pre-COVID,0.0,16.56,83.44,0.0,General Academic,High school,40.832508,-73.878191,1551 EAST 172 STREET,10472,Pelham - Throgs Neck
Mott Hall V,Common Core English,2023,154,73.36,29.26,70.74,39.64,COVID,7.79,16.23,75.97,0.0,General Academic,High school,40.832508,-73.878191,1551 EAST 172 STREET,10472,Pelham - Throgs Neck
Mott Hall V,Common Core Algebra,2019,177,63.19,48.63,51.37,11.3,pre-COVID,0.0,19.21,80.79,0.0,General Academic,High school,40.832508,-73.878191,1551 EAST 172 STREET,10472,Pelham - Throgs Neck
Mott Hall V,Common Core Algebra,2018,183,61.39,51.35,48.65,9.27,pre-COVID,3.28,18.03,78.69,0.0,General Academic,High school,40.832508,-73.878191,1551 EAST 172 STREET,10472,Pelham - Throgs Neck
Mott Haven Community High School,Common Core English,2022,15,44.9,73.3,26.7,0.0,COVID,0.0,100.0,0.0,0.0,Transfer School,High school,40.810671,-73.907528,455 SOUTHERN BLVD,10455,Hunts Point - Mott Haven
Mott Haven Community High School,Living Environment,2023,29,54.3,65.5,34.5,0.0,COVID,0.0,0.0,100.0,0.0,Transfer School,High school,40.810671,-73.907528,455 SOUTHERN BLVD,10455,Hunts Point - Mott Haven
Mott Haven Community High School,Common Core Algebra,2023,34,56.6,64.7,35.3,2.9,COVID,0.0,0.0,100.0,0.0,Transfer School,High school,40.810671,-73.907528,455 SOUTHERN BLVD,10455,Hunts Point - Mott Haven
Mott Haven Community High School,Common Core Algebra,2017,34,61.7,70.6,29.4,0.0,pre-COVID,0.0,0.0,100.0,0.0,Transfer School,High school,40.810671,-73.907528,455 SOUTHERN BLVD,10455,Hunts Point - Mott Haven
Mott Haven Community High School,Living Environment,2017,43,64.1,46.5,53.5,0.0,pre-COVID,0.0,0.0,100.0,0.0,Transfer School,High school,40.810671,-73.907528,455 SOUTHERN BLVD,10455,Hunts Point - Mott Haven
Mott Haven Community High School,Common Core Algebra,2018,48,57.62,64.58,35.42,0.0,pre-COVID,0.0,25.0,75.0,0.0,Transfer School,High school,40.810671,-73.907528,455 SOUTHERN BLVD,10455,Hunts Point - Mott Haven
Mott Haven Community High School,Living Environment,2018,49,66.9,36.7,63.3,6.1,pre-COVID,0.0,0.0,100.0,0.0,Transfer School,High school,40.810671,-73.907528,455 SOUTHERN BLVD,10455,Hunts Point - Mott Haven
Mott Haven Community High School,Common Core English,2018,52,61.9,44.2,55.8,9.6,pre-COVID,0.0,0.0,100.0,0.0,Transfer School,High school,40.810671,-73.907528,455 SOUTHERN BLVD,10455,Hunts Point - Mott Haven
Mott Haven Community High School,Common Core Algebra,2020,59,48.24,84.74,15.26,0.0,COVID,0.0,32.2,67.8,0.0,Transfer School,High school,40.810671,-73.907528,455 SOUTHERN BLVD,10455,Hunts Point - Mott Haven
Mott Haven Community High School,Living Environment,2020,59,55.84,74.54,25.46,0.0,COVID,0.0,30.51,69.49,0.0,Transfer School,High school,40.810671,-73.907528,455 SOUTHERN BLVD,10455,Hunts Point - Mott Haven
Mott Haven Community High School,Common Core Algebra,2019,59,58.69,61.0,39.0,0.0,pre-COVID,0.0,32.2,67.8,0.0,Transfer School,High school,40.810671,-73.907528,455 SOUTHERN BLVD,10455,Hunts Point - Mott Haven
Mott Haven Community High School,Common Core English,2017,62,64.03,40.28,59.72,19.4,pre-COVID,0.0,29.03,70.97,0.0,Transfer School,High school,40.810671,-73.907528,455 SOUTHERN BLVD,10455,Hunts Point - Mott Haven
Mott Haven Community High School,Common Core English,2020,67,60.48,55.24,44.76,13.4,COVID,0.0,38.81,61.19,0.0,Transfer School,High school,40.810671,-73.907528,455 SOUTHERN BLVD,10455,Hunts Point - Mott Haven
Mott Haven Community High School,Living Environment,2019,71,57.67,66.19,33.81,2.84,pre-COVID,0.0,40.85,59.15,0.0,Transfer School,High school,40.810671,-73.907528,455 SOUTHERN BLVD,10455,Hunts Point - Mott Haven
Mott Haven Community High School,Common Core English,2019,104,64.58,36.55,63.45,15.41,pre-COVID,0.0,41.35,58.65,0.0,Transfer School,High school,40.810671,-73.907528,455 SOUTHERN BLVD,10455,Hunts Point - Mott Haven
Mott Haven Community High School,Common Core English,2023,112,65.35,43.76,56.24,17.84,COVID,0.0,41.96,58.04,0.0,Transfer School,High school,40.810671,-73.907528,455 SOUTHERN BLVD,10455,Hunts Point - Mott Haven
Mott Haven Village Preparatory High School,Living Environment,2023,24,54.8,75.0,25.0,4.2,COVID,0.0,0.0,100.0,0.0,General Academic,High school,40.818041,-73.911633,701 ST. ANNS AVENUE,10455,Hunts Point - Mott Haven
Mott Haven Village Preparatory High School,Living Environment,2020,39,51.84,82.03,17.97,0.0,COVID,0.0,43.59,56.41,0.0,General Academic,High school,40.818041,-73.911633,701 ST. ANNS AVENUE,10455,Hunts Point - Mott Haven
Mott Haven Village Preparatory High School,Common Core Algebra,2022,41,57.8,61.0,39.0,0.0,COVID,0.0,0.0,100.0,0.0,General Academic,High school,40.818041,-73.911633,701 ST. ANNS AVENUE,10455,Hunts Point - Mott Haven
Mott Haven Village Preparatory High School,Common Core English,2022,51,58.4,56.9,43.1,5.9,COVID,0.0,0.0,100.0,0.0,General Academic,High school,40.818041,-73.911633,701 ST. ANNS AVENUE,10455,Hunts Point - Mott Haven
Mott Haven Village Preparatory High School,Common Core Algebra,2023,59,53.68,84.77,15.23,1.67,COVID,0.0,20.34,79.66,0.0,General Academic,High school,40.818041,-73.911633,701 ST. ANNS AVENUE,10455,Hunts Point - Mott Haven
Mott Haven Village Preparatory High School,Common Core English,2023,72,58.2,59.75,40.25,13.92,COVID,0.0,25.0,75.0,0.0,General Academic,High school,40.818041,-73.911633,701 ST. ANNS AVENUE,10455,Hunts Point - Mott Haven
Mott Haven Village Preparatory High School,Common Core English,2018,85,56.9,48.24,51.76,15.31,pre-COVID,0.0,23.53,76.47,0.0,General Academic,High school,40.818041,-73.911633,701 ST. ANNS AVENUE,10455,Hunts Point - Mott Haven
Mott Haven Village Preparatory High School,Common Core English,2017,91,65.97,29.65,70.35,25.28,pre-COVID,0.0,24.18,75.82,0.0,General Academic,High school,40.818041,-73.911633,701 ST. ANNS AVENUE,10455,Hunts Point - Mott Haven
Mott Haven Village Preparatory High School,Common Core Algebra,2020,101,50.62,87.1,12.9,1.96,COVID,0.0,39.6,60.4,0.0,General Academic,High school,40.818041,-73.911633,701 ST. ANNS AVENUE,10455,Hunts Point - Mott Haven
Mott Haven Village Preparatory High School,Living Environment,2018,103,55.94,69.93,30.1,0.97,pre-COVID,0.0,31.07,68.93,0.0,General Academic,High school,40.818041,-73.911633,701 ST. ANNS AVENUE,10455,Hunts Point - Mott Haven
Mott Haven Village Preparatory High School,Living Environment,2017,113,60.03,59.32,40.68,3.54,pre-COVID,0.0,17.7,82.3,0.0,General Academic,High school,40.818041,-73.911633,701 ST. ANNS AVENUE,10455,Hunts Point - Mott Haven
Mott Haven Village Preparatory High School,Common Core English,2019,128,65.41,29.68,70.32,16.39,pre-COVID,0.0,24.22,75.78,0.0,General Academic,High school,40.818041,-73.911633,701 ST. ANNS AVENUE,10455,Hunts Point - Mott Haven
Mott Haven Village Preparatory High School,Living Environment,2019,133,55.91,64.63,35.37,3.78,pre-COVID,0.0,30.08,69.92,0.0,General Academic,High school,40.818041,-73.911633,701 ST. ANNS AVENUE,10455,Hunts Point - Mott Haven
Mott Haven Village Preparatory High School,Common Core Algebra,2019,158,58.82,62.66,37.34,1.94,pre-COVID,0.0,27.85,72.15,0.0,General Academic,High school,40.818041,-73.911633,701 ST. ANNS AVENUE,10455,Hunts Point - Mott Haven
Mott Haven Village Preparatory High School,Common Core Algebra,2018,171,57.17,68.45,31.63,1.2,pre-COVID,0.0,25.15,74.85,0.0,General Academic,High school,40.818041,-73.911633,701 ST. ANNS AVENUE,10455,Hunts Point - Mott Haven
Mott Haven Village Preparatory High School,Common Core English,2020,173,51.95,62.45,37.55,14.44,COVID,0.0,34.68,65.32,0.0,General Academic,High school,40.818041,-73.911633,701 ST. ANNS AVENUE,10455,Hunts Point - Mott Haven
Mott Haven Village Preparatory High School,Common Core Algebra,2017,211,60.97,58.77,41.23,1.46,pre-COVID,0.0,23.22,76.78,0.0,General Academic,High school,40.818041,-73.911633,701 ST. ANNS AVENUE,10455,Hunts Point - Mott Haven
Multicultural High School,Common Core English,2021,15,8.1,100.0,0.0,0.0,COVID,0.0,0.0,100.0,0.0,General Academic,High school,40.693002,-73.869305,999 JAMAICA AVENUE,11208,East New York
Multicultural High School,Living Environment,2021,15,40.1,93.3,6.7,0.0,COVID,0.0,0.0,100.0,0.0,General Academic,High school,40.693002,-73.869305,999 JAMAICA AVENUE,11208,East New York
Multicultural High School,Common Core English,2022,21,21.5,95.2,4.8,0.0,COVID,0.0,0.0,100.0,0.0,General Academic,High school,40.693002,-73.869305,999 JAMAICA AVENUE,11208,East New York
Multicultural High School,Living Environment,2020,48,44.8,100.0,0.0,0.0,COVID,0.0,0.0,100.0,0.0,General Academic,High school,40.693002,-73.869305,999 JAMAICA AVENUE,11208,East New York
Multicultural High School,Living Environment,2018,51,55.3,72.5,27.5,0.0,pre-COVID,0.0,0.0,100.0,0.0,General Academic,High school,40.693002,-73.869305,999 JAMAICA AVENUE,11208,East New York
Multicultural High School,Living Environment,2022,75,53.5,80.0,20.0,1.3,COVID,0.0,0.0,100.0,0.0,General Academic,High school,40.693002,-73.869305,999 JAMAICA AVENUE,11208,East New York
Multicultural High School,Common Core English,2017,79,55.6,48.1,51.9,6.3,pre-COVID,0.0,0.0,100.0,0.0,General Academic,High school,40.693002,-73.869305,999 JAMAICA AVENUE,11208,East New York
Multicultural High School,Common Core Algebra,2022,88,49.7,94.3,5.7,0.0,COVID,0.0,0.0,100.0,0.0,General Academic,High school,40.693002,-73.869305,999 JAMAICA AVENUE,11208,East New York
Multicultural High School,Common Core Algebra,2023,162,53.2,77.8,22.2,0.6,COVID,0.0,0.0,100.0,0.0,General Academic,High school,40.693002,-73.869305,999 JAMAICA AVENUE,11208,East New York
Multicultural High School,Common Core Algebra,2018,168,56.6,74.4,25.6,0.6,pre-COVID,0.0,0.0,100.0,0.0,General Academic,High school,40.693002,-73.869305,999 JAMAICA AVENUE,11208,East New York
Multicultural High School,Common Core Algebra,2020,214,47.35,92.51,7.49,0.96,COVID,0.0,3.74,96.26,0.0,General Academic,High school,40.693002,-73.869305,999 JAMAICA AVENUE,11208,East New York
Multicultural High School,Common Core Algebra,2019,216,58.24,69.91,30.09,1.36,pre-COVID,0.0,2.78,97.22,0.0,General Academic,High school,40.693002,-73.869305,999 JAMAICA AVENUE,11208,East New York
Multicultural High School,Common Core English,2023,218,27.0,95.9,4.1,0.5,COVID,0.0,0.0,100.0,0.0,General Academic,High school,40.693002,-73.869305,999 JAMAICA AVENUE,11208,East New York
Murray Hill Academy,Common Core Algebra,2020,23,66.15,30.41,69.59,8.67,COVID,0.0,34.78,65.22,0.0,Transfer School,High school,40.74651,-73.98107,111 EAST 33 STREET,10016,Gramercy Park - Murray Hill
Murray Hill Academy,Living Environment,2022,32,72.91,28.11,71.89,37.49,COVID,0.0,31.25,68.75,0.0,Transfer School,High school,40.74651,-73.98107,111 EAST 33 STREET,10016,Gramercy Park - Murray Hill
Murray Hill Academy,Common Core Algebra,2022,42,66.95,30.96,69.04,19.06,COVID,0.0,40.48,59.52,0.0,Transfer School,High school,40.74651,-73.98107,111 EAST 33 STREET,10016,Gramercy Park - Murray Hill
Murray Hill Academy,Common Core English,2022,44,66.85,34.08,65.92,27.27,COVID,20.45,31.82,47.73,0.0,Transfer School,High school,40.74651,-73.98107,111 EAST 33 STREET,10016,Gramercy Park - Murray Hill
