,,,,,,,,,,
DBN,School Name,Grade Level,Program Type,Department,Subject,Number of Students,Number of Classes,Average Class Size,Minimum Class Size,Maximum Class Size
12X521,THE METROPOLITAN SOUNDVIEW HIGH SCHOOL,HS Core,ICT,Social Studies,HS US History,20,1,20.0,20.0,20.0
12X521,THE METROPOLITAN SOUNDVIEW HIGH SCHOOL,HS Core,SC,English,HS English 09,10,1,10.0,10.0,10.0
12X521,THE METROPOLITAN SOUNDVIEW HIGH SCHOOL,HS Core,SC,Math,HS Algebra I,10,1,10.0,10.0,10.0
12X521,THE METROPOLITAN SOUNDVIEW HIGH SCHOOL,HS Core,SC,Science,HS Living Environment,10,1,10.0,10.0,10.0
12X521,THE METROPOLITAN SOUNDVIEW HIGH SCHOOL,HS Core,SC,Social Studies,HS Global History,10,1,10.0,10.0,10.0
12X550,HIGH SCHOOL OF WORLD CULTURES,HS Core,Gen Ed,English,HS English 09,95,4,23.8,21.0,26.0
12X550,HIGH SCHOOL OF WORLD CULTURES,HS Core,Gen Ed,English,HS English 10,12,1,12.0,<15,<15
12X550,HIGH SCHOOL OF WORLD CULTURES,HS Core,Gen Ed,English,HS English 11,80,4,20.0,<15,29.0
12X550,HIGH SCHOOL OF WORLD CULTURES,HS Core,Gen Ed,English,HS English 12,82,4,20.5,18.0,23.0
12X550,HIGH SCHOOL OF WORLD CULTURES,HS Core,Gen Ed,English,HS English Other,717,28,25.6,<15,>34
12X550,HIGH SCHOOL OF WORLD CULTURES,HS Core,Gen Ed,Math,HS Algebra I,123,4,30.8,21.0,>34
12X550,HIGH SCHOOL OF WORLD CULTURES,HS Core,Gen Ed,Math,HS Algebra II,126,6,21.0,17.0,28.0
12X550,HIGH SCHOOL OF WORLD CULTURES,HS Core,Gen Ed,Math,HS Geometry,142,5,28.4,27.0,32.0
12X550,HIGH SCHOOL OF WORLD CULTURES,HS Core,Gen Ed,Math,HS Math Other,45,2,22.5,22.0,23.0
12X550,HIGH SCHOOL OF WORLD CULTURES,HS Core,Gen Ed,Science,HS Earth Science,226,9,25.1,<15,>34
12X550,HIGH SCHOOL OF WORLD CULTURES,HS Core,Gen Ed,Science,HS Living Environment,119,5,23.8,15.0,32.0
12X550,HIGH SCHOOL OF WORLD CULTURES,HS Core,Gen Ed,Science,HS Other Science,18,1,18.0,18.0,18.0
12X550,HIGH SCHOOL OF WORLD CULTURES,HS Core,Gen Ed,Science,HS Physics,67,3,22.3,17.0,25.0
12X550,HIGH SCHOOL OF WORLD CULTURES,HS Core,Gen Ed,Social Studies,HS Global History,116,4,29.0,24.0,>34
12X550,HIGH SCHOOL OF WORLD CULTURES,HS Core,Gen Ed,Social Studies,HS Government & Econ,56,2,28.0,27.0,29.0
12X550,HIGH SCHOOL OF WORLD CULTURES,HS Core,Gen Ed,Social Studies,HS US History,169,7,24.1,<15,31.0
12X550,HIGH SCHOOL OF WORLD CULTURES,HS Core,ICT,English,HS English 09,56,2,28.0,28.0,28.0
12X550,HIGH SCHOOL OF WORLD CULTURES,HS Core,ICT,English,HS English 10,90,4,22.5,21.0,24.0
12X550,HIGH SCHOOL OF WORLD CULTURES,HS Core,ICT,English,HS English 11,52,2,26.0,25.0,27.0
12X550,HIGH SCHOOL OF WORLD CULTURES,HS Core,ICT,Math,HS Algebra I,79,3,26.3,25.0,27.0
12X550,HIGH SCHOOL OF WORLD CULTURES,HS Core,ICT,Math,HS Algebra II,42,2,21.0,21.0,21.0
12X550,HIGH SCHOOL OF WORLD CULTURES,HS Core,ICT,Science,HS Earth Science,33,1,33.0,33.0,33.0
12X550,HIGH SCHOOL OF WORLD CULTURES,HS Core,ICT,Science,HS Living Environment,54,2,27.0,27.0,27.0
12X550,HIGH SCHOOL OF WORLD CULTURES,HS Core,ICT,Social Studies,HS Global History,69,3,23.0,15.0,27.0
12X550,HIGH SCHOOL OF WORLD CULTURES,HS Core,ICT,Social Studies,HS Government & Econ,113,4,28.3,27.0,29.0
12X682,FANNIE LOU HAMER FREEDOM HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Global History,10,1,10.0,<15,<15
12X684,WINGS ACADEMY,HS Core,Gen Ed,English,HS English 09,55,2,27.5,22.0,33.0
12X684,WINGS ACADEMY,HS Core,Gen Ed,English,HS English 10,75,3,25.0,<15,>34
12X684,WINGS ACADEMY,HS Core,Gen Ed,English,HS English 11,59,3,19.7,<15,29.0
12X684,WINGS ACADEMY,HS Core,Gen Ed,English,HS English 12,56,2,28.0,27.0,29.0
12X684,WINGS ACADEMY,HS Core,Gen Ed,English,HS English Other,288,10,28.8,22.0,34.0
12X684,WINGS ACADEMY,HS Core,Gen Ed,Math,HS Algebra I,124,4,31.0,20.0,>34
12X684,WINGS ACADEMY,HS Core,Gen Ed,Math,HS Algebra II,31,1,31.0,31.0,31.0
12X684,WINGS ACADEMY,HS Core,Gen Ed,Math,HS Geometry,65,2,32.5,32.0,33.0
12X684,WINGS ACADEMY,HS Core,Gen Ed,Math,HS Math Other,76,3,25.3,20.0,33.0
12X684,WINGS ACADEMY,HS Core,Gen Ed,Science,HS Earth Science,57,2,28.5,27.0,30.0
12X684,WINGS ACADEMY,HS Core,Gen Ed,Science,HS Living Environment,135,5,27.0,<15,>34
12X684,WINGS ACADEMY,HS Core,Gen Ed,Science,HS Other Life Science,20,1,20.0,20.0,20.0
12X684,WINGS ACADEMY,HS Core,Gen Ed,Science,HS Other Science,60,2,30.0,29.0,31.0
12X684,WINGS ACADEMY,HS Core,Gen Ed,Science,HS Physics,26,1,26.0,26.0,26.0
12X684,WINGS ACADEMY,HS Core,Gen Ed,Social Studies,HS Global History,155,5,31.0,22.0,>34
12X684,WINGS ACADEMY,HS Core,Gen Ed,Social Studies,HS Government & Econ,112,4,28.0,19.0,34.0
12X684,WINGS ACADEMY,HS Core,Gen Ed,Social Studies,HS Social Studies Other,164,6,27.3,<15,34.0
12X684,WINGS ACADEMY,HS Core,Gen Ed,Social Studies,HS US History,114,5,22.8,<15,29.0
12X684,WINGS ACADEMY,HS Core,ICT,English,HS English 09,112,4,28.0,23.0,31.0
12X684,WINGS ACADEMY,HS Core,ICT,English,HS English 10,65,2,32.5,32.0,33.0
12X684,WINGS ACADEMY,HS Core,ICT,English,HS English 11,64,2,32.0,30.0,34.0
12X684,WINGS ACADEMY,HS Core,ICT,English,HS English 12,23,1,23.0,23.0,23.0
12X684,WINGS ACADEMY,HS Core,ICT,Math,HS Algebra I,181,6,30.2,26.0,33.0
12X684,WINGS ACADEMY,HS Core,ICT,Math,HS Geometry,61,2,30.5,28.0,33.0
12X684,WINGS ACADEMY,HS Core,ICT,Science,HS Earth Science,32,1,32.0,32.0,32.0
12X684,WINGS ACADEMY,HS Core,ICT,Science,HS Living Environment,179,6,29.8,25.0,33.0
12X684,WINGS ACADEMY,HS Core,ICT,Science,HS Physics,32,1,32.0,32.0,32.0
12X684,WINGS ACADEMY,HS Core,ICT,Social Studies,HS Global History,177,6,29.5,22.0,33.0
12X684,WINGS ACADEMY,HS Core,ICT,Social Studies,HS US History,57,2,28.5,27.0,30.0
13K008,PS 008 ROBERT FULTON,MS Core,Accelerated,Math,MS Integrated Algebra,60,2,30.0,28.0,32.0
13K008,PS 008 ROBERT FULTON,MS Core,Accelerated,Science,MS Science Other,60,2,30.0,28.0,32.0
13K008,PS 008 ROBERT FULTON,MS Core,Gen Ed,English,MS English Core,84,3,28.0,24.0,32.0
13K008,PS 008 ROBERT FULTON,MS Core,Gen Ed,English,MS English Other,79,3,26.3,22.0,29.0
13K008,PS 008 ROBERT FULTON,MS Core,Gen Ed,Math,MS Math Core,75,3,25.0,22.0,29.0
13K008,PS 008 ROBERT FULTON,MS Core,Gen Ed,Science,MS Science Core,75,3,25.0,22.0,29.0
13K008,PS 008 ROBERT FULTON,MS Core,Gen Ed,Social Studies,MS Social Studies Core,135,5,27.0,22.0,32.0
13K008,PS 008 ROBERT FULTON,MS Core,ICT,English,MS English Core,77,3,25.7,23.0,30.0
13K008,PS 008 ROBERT FULTON,MS Core,ICT,Math,MS Math Core,75,3,25.0,23.0,28.0
13K008,PS 008 ROBERT FULTON,MS Core,ICT,Science,MS Science Core,75,3,25.0,23.0,28.0
13K008,PS 008 ROBERT FULTON,MS Core,ICT,Social Studies,MS Social Studies Core,105,4,26.3,23.0,30.0
13K008,PS 008 ROBERT FULTON,MS Core,ICT & Acc,Math,MS Integrated Algebra,30,1,30.0,30.0,30.0
13K008,PS 008 ROBERT FULTON,MS Core,ICT & Acc,Science,MS Science Other,30,1,30.0,30.0,30.0
13K113,MS 113 RONALD EDMONDS LEARNING CENTER,MS Core,Accelerated,English,MS English Core,43,2,21.5,20.0,23.0
13K113,MS 113 RONALD EDMONDS LEARNING CENTER,MS Core,Accelerated,Science,MS Science Other,23,1,23.0,23.0,23.0
13K113,MS 113 RONALD EDMONDS LEARNING CENTER,MS Core,Gen Ed,English,MS English Core,181,8,22.6,17.0,29.0
13K113,MS 113 RONALD EDMONDS LEARNING CENTER,MS Core,Gen Ed,Math,MS Math Core,224,10,22.4,17.0,29.0
13K113,MS 113 RONALD EDMONDS LEARNING CENTER,MS Core,Gen Ed,Science,MS Science Core,201,9,22.3,17.0,29.0
13K113,MS 113 RONALD EDMONDS LEARNING CENTER,MS Core,Gen Ed,Social Studies,MS Social Studies Core,224,10,22.4,17.0,29.0
13K113,MS 113 RONALD EDMONDS LEARNING CENTER,MS Core,ICT,English,MS English Core,68,3,22.7,19.0,28.0
13K113,MS 113 RONALD EDMONDS LEARNING CENTER,MS Core,ICT,Math,MS Math Core,68,3,22.7,19.0,28.0
13K113,MS 113 RONALD EDMONDS LEARNING CENTER,MS Core,ICT,Science,MS Science Core,68,3,22.7,19.0,28.0
13K113,MS 113 RONALD EDMONDS LEARNING CENTER,MS Core,ICT,Social Studies,MS Social Studies Core,68,3,22.7,19.0,28.0
13K113,MS 113 RONALD EDMONDS LEARNING CENTER,MS Core,SC,English,MS English Core,51,5,10.2,7.0,12.0
13K113,MS 113 RONALD EDMONDS LEARNING CENTER,MS Core,SC,Math,MS Math Core,51,5,10.2,7.0,12.0
13K113,MS 113 RONALD EDMONDS LEARNING CENTER,MS Core,SC,Science,MS Science Core,51,5,10.2,7.0,12.0
13K113,MS 113 RONALD EDMONDS LEARNING CENTER,MS Core,SC,Social Studies,MS Social Studies Core,51,5,10.2,7.0,12.0
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,HS Core,Gen Ed,English,HS English 09,43,3,14.3,<15,16.0
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,HS Core,Gen Ed,English,HS English 10,44,3,14.7,<15,19.0
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,HS Core,Gen Ed,English,HS English 11,37,2,18.5,16.0,21.0
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,HS Core,Gen Ed,English,HS English 12,29,2,14.5,<15,16.0
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,HS Core,Gen Ed,Math,HS Algebra I,99,6,16.5,<15,26.0
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,HS Core,Gen Ed,Math,HS Algebra II,32,2,16.0,15.0,17.0
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,HS Core,Gen Ed,Math,HS Geometry,49,3,16.3,<15,20.0
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,HS Core,Gen Ed,Math,HS Statistics,18,1,18.0,18.0,18.0
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,HS Core,Gen Ed,Science,HS Chemistry,25,1,25.0,25.0,25.0
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,HS Core,Gen Ed,Science,HS Earth Science,40,2,20.0,20.0,20.0
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,HS Core,Gen Ed,Science,HS Living Environment,27,2,13.5,<15,15.0
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,HS Core,Gen Ed,Science,HS Other Science,50,3,16.7,<15,25.0
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,HS Core,Gen Ed,Science,HS Physics,22,1,22.0,22.0,22.0
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,HS Core,Gen Ed,Social Studies,HS Global History,106,6,17.7,<15,34.0
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,HS Core,Gen Ed,Social Studies,HS Government & Econ,29,2,14.5,<15,16.0
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,HS Core,Gen Ed,Social Studies,HS US History,46,3,15.3,<15,21.0
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,HS Core,ICT,English,HS English 09,26,1,26.0,26.0,26.0
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,HS Core,ICT,English,HS English 10,20,1,20.0,20.0,20.0
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,HS Core,ICT,English,HS English 11,21,1,21.0,21.0,21.0
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,HS Core,ICT,English,HS English 12,19,1,19.0,19.0,19.0
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,HS Core,ICT,Math,HS Algebra I,23,1,23.0,23.0,23.0
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,HS Core,ICT,Math,HS Algebra II,35,2,17.5,<15,21.0
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,HS Core,ICT,Math,HS Geometry,19,1,19.0,19.0,19.0
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,HS Core,ICT,Science,HS Chemistry,21,1,21.0,21.0,21.0
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,HS Core,ICT,Science,HS Earth Science,12,1,12.0,<15,<15
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,HS Core,ICT,Science,HS Living Environment,24,1,24.0,24.0,24.0
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,HS Core,ICT,Social Studies,HS Global History,46,2,23.0,20.0,26.0
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,HS Core,ICT,Social Studies,HS Government & Econ,19,1,19.0,19.0,19.0
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,HS Core,ICT,Social Studies,HS US History,21,1,21.0,21.0,21.0
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,MS Core,Accelerated,Math,MS Integrated Algebra,7,1,7.0,<15,<15
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,MS Core,Gen Ed,Math,MS Math Core,12,1,12.0,<15,<15
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,MS Core,Gen Ed,Science,MS Science Core,12,1,12.0,<15,<15
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,MS Core,ICT,Math,MS Math Core,59,3,19.7,15.0,24.0
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,MS Core,ICT,Science,MS Science Core,39,2,19.5,15.0,24.0
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,MS Core,ICT & Acc,Science,MS Science Other,27,1,27.0,27.0,27.0
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,MS Core,SC,Math,MS Math Core,12,1,12.0,12.0,12.0
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,MS Core,SC,Science,MS Science Core,12,1,12.0,12.0,12.0
13K266,MS K266 - PARK PLACE COMMUNITY MIDDLE SCHOOL,MS Core,Accelerated,Math,MS Integrated Algebra,11,1,11.0,<15,<15
13K266,MS K266 - PARK PLACE COMMUNITY MIDDLE SCHOOL,MS Core,Gen Ed,English,MS English Core,79,4,19.8,16.0,24.0
13K266,MS K266 - PARK PLACE COMMUNITY MIDDLE SCHOOL,MS Core,Gen Ed,Math,MS Math Core,79,4,19.8,16.0,24.0
13K266,MS K266 - PARK PLACE COMMUNITY MIDDLE SCHOOL,MS Core,Gen Ed,Math,MS Math Other,144,7,20.6,16.0,24.0
13K266,MS K266 - PARK PLACE COMMUNITY MIDDLE SCHOOL,MS Core,Gen Ed,Science,MS Science Core,79,4,19.8,16.0,24.0
13K266,MS K266 - PARK PLACE COMMUNITY MIDDLE SCHOOL,MS Core,Gen Ed,Social Studies,MS Social Studies Core,79,4,19.8,16.0,24.0
13K266,MS K266 - PARK PLACE COMMUNITY MIDDLE SCHOOL,MS Core,ICT,English,MS English Core,65,3,21.7,21.0,22.0
13K266,MS K266 - PARK PLACE COMMUNITY MIDDLE SCHOOL,MS Core,ICT,Math,MS Math Core,65,3,21.7,21.0,22.0
13K266,MS K266 - PARK PLACE COMMUNITY MIDDLE SCHOOL,MS Core,ICT,Science,MS Science Core,65,3,21.7,21.0,22.0
13K266,MS K266 - PARK PLACE COMMUNITY MIDDLE SCHOOL,MS Core,ICT,Social Studies,MS Social Studies Core,65,3,21.7,21.0,22.0
13K266,MS K266 - PARK PLACE COMMUNITY MIDDLE SCHOOL,MS Core,SC,English,MS English Core,15,1,15.0,15.0,15.0
13K266,MS K266 - PARK PLACE COMMUNITY MIDDLE SCHOOL,MS Core,SC,Math,MS Math Core,15,1,15.0,15.0,15.0
13K266,MS K266 - PARK PLACE COMMUNITY MIDDLE SCHOOL,MS Core,SC,Science,MS Science Core,15,1,15.0,15.0,15.0
13K266,MS K266 - PARK PLACE COMMUNITY MIDDLE SCHOOL,MS Core,SC,Social Studies,MS Social Studies Core,15,1,15.0,15.0,15.0
13K282,PS 282 PARK SLOPE,MS Core,Accelerated,Math,MS Integrated Algebra,14,1,14.0,<15,<15
13K282,PS 282 PARK SLOPE,MS Core,Gen Ed,English,MS English Core,49,2,24.5,24.0,25.0
13K282,PS 282 PARK SLOPE,MS Core,Gen Ed,Math,MS Math Core,45,2,22.5,20.0,25.0
13K282,PS 282 PARK SLOPE,MS Core,Gen Ed,Science,MS Science Core,49,2,24.5,24.0,25.0
13K282,PS 282 PARK SLOPE,MS Core,Gen Ed,Social Studies,MS Social Studies Core,49,2,24.5,24.0,25.0
13K282,PS 282 PARK SLOPE,MS Core,ICT,English,MS English Core,51,2,25.5,25.0,26.0
13K282,PS 282 PARK SLOPE,MS Core,ICT,Math,MS Math Core,41,2,20.5,16.0,25.0
13K282,PS 282 PARK SLOPE,MS Core,ICT,Science,MS Science Core,51,2,25.5,25.0,26.0
13K282,PS 282 PARK SLOPE,MS Core,ICT,Social Studies,MS Social Studies Core,51,2,25.5,25.0,26.0
13K282,PS 282 PARK SLOPE,MS Core,SC,English,MS English Core,13,2,6.5,6.0,7.0
13K282,PS 282 PARK SLOPE,MS Core,SC,Math,MS Math Core,13,2,6.5,6.0,7.0
13K282,PS 282 PARK SLOPE,MS Core,SC,Science,MS Science Core,13,2,6.5,6.0,7.0
13K282,PS 282 PARK SLOPE,MS Core,SC,Social Studies,MS Social Studies Core,13,2,6.5,6.0,7.0
13K301,SATELLITE EAST MIDDLE SCHOOL,MS Core,Gen Ed,English,MS English Core,51,3,17.0,<15,20.0
13K301,SATELLITE EAST MIDDLE SCHOOL,MS Core,Gen Ed,English,MS English Other,93,5,18.6,<15,32.0
13K301,SATELLITE EAST MIDDLE SCHOOL,MS Core,Gen Ed,Math,MS Math Core,51,2,25.5,17.0,34.0
13K301,SATELLITE EAST MIDDLE SCHOOL,MS Core,Gen Ed,Math,MS Math Other,93,5,18.6,<15,32.0
13K301,SATELLITE EAST MIDDLE SCHOOL,MS Core,Gen Ed,Science,MS Science Core,51,3,17.0,<15,20.0
13K301,SATELLITE EAST MIDDLE SCHOOL,MS Core,Gen Ed,Social Studies,MS Social Studies Core,51,3,17.0,<15,20.0
13K301,SATELLITE EAST MIDDLE SCHOOL,MS Core,ICT,English,MS English Core,43,3,14.3,<15,16.0
13K301,SATELLITE EAST MIDDLE SCHOOL,MS Core,ICT,Math,MS Math Core,43,3,14.3,<15,16.0
13K301,SATELLITE EAST MIDDLE SCHOOL,MS Core,ICT,Science,MS Science Core,43,3,14.3,<15,16.0
13K301,SATELLITE EAST MIDDLE SCHOOL,MS Core,ICT,Social Studies,MS Social Studies Core,43,3,14.3,<15,16.0
13K313,SATELLITE WEST MIDDLE SCHOOL,MS Core,Accelerated,Math,MS Integrated Algebra,51,2,25.5,24.0,27.0
13K313,SATELLITE WEST MIDDLE SCHOOL,MS Core,Accelerated,Science,MS Science Other,51,2,25.5,24.0,27.0
13K313,SATELLITE WEST MIDDLE SCHOOL,MS Core,Gen Ed,English,MS English Core,177,7,25.3,21.0,29.0
13K313,SATELLITE WEST MIDDLE SCHOOL,MS Core,Gen Ed,Math,MS Math Core,126,5,25.2,21.0,29.0
13K313,SATELLITE WEST MIDDLE SCHOOL,MS Core,Gen Ed,Science,MS Science Core,126,5,25.2,21.0,29.0
13K313,SATELLITE WEST MIDDLE SCHOOL,MS Core,Gen Ed,Social Studies,MS Social Studies Core,177,7,25.3,21.0,29.0
13K313,SATELLITE WEST MIDDLE SCHOOL,MS Core,ICT,English,MS English Core,75,3,25.0,24.0,27.0
13K313,SATELLITE WEST MIDDLE SCHOOL,MS Core,ICT,Math,MS Math Core,75,3,25.0,24.0,27.0
13K313,SATELLITE WEST MIDDLE SCHOOL,MS Core,ICT,Science,MS Science Core,75,3,25.0,24.0,27.0
13K313,SATELLITE WEST MIDDLE SCHOOL,MS Core,ICT,Social Studies,MS Social Studies Core,75,3,25.0,24.0,27.0
13K313,SATELLITE WEST MIDDLE SCHOOL,MS Core,SC,English,MS English Core,24,3,8.0,8.0,8.0
13K313,SATELLITE WEST MIDDLE SCHOOL,MS Core,SC,Math,MS Math Core,24,3,8.0,8.0,8.0
13K313,SATELLITE WEST MIDDLE SCHOOL,MS Core,SC,Science,MS Science Core,24,3,8.0,8.0,8.0
13K313,SATELLITE WEST MIDDLE SCHOOL,MS Core,SC,Social Studies,MS Social Studies Core,24,3,8.0,8.0,8.0
13K350,URBAN ASSEMBLY HIGH SCHOOL OF MUSIC AND ART,HS Core,Gen Ed,English,HS English 09,26,1,26.0,26.0,26.0
13K350,URBAN ASSEMBLY HIGH SCHOOL OF MUSIC AND ART,HS Core,Gen Ed,English,HS English 12,19,1,19.0,19.0,19.0
13K350,URBAN ASSEMBLY HIGH SCHOOL OF MUSIC AND ART,HS Core,Gen Ed,English,HS English Other,146,7,20.9,<15,30.0
13K350,URBAN ASSEMBLY HIGH SCHOOL OF MUSIC AND ART,HS Core,Gen Ed,Math,HS Algebra I,24,1,24.0,24.0,24.0
13K350,URBAN ASSEMBLY HIGH SCHOOL OF MUSIC AND ART,HS Core,Gen Ed,Math,HS Math Other,57,2,28.5,28.0,29.0
13K350,URBAN ASSEMBLY HIGH SCHOOL OF MUSIC AND ART,HS Core,Gen Ed,Math,HS Statistics,21,1,21.0,21.0,21.0
13K350,URBAN ASSEMBLY HIGH SCHOOL OF MUSIC AND ART,HS Core,Gen Ed,Math,HS Technology,26,1,26.0,26.0,26.0
13K350,URBAN ASSEMBLY HIGH SCHOOL OF MUSIC AND ART,HS Core,Gen Ed,Science,HS Chemistry,61,2,30.5,30.0,31.0
13K350,URBAN ASSEMBLY HIGH SCHOOL OF MUSIC AND ART,HS Core,Gen Ed,Science,HS Living Environment,24,1,24.0,24.0,24.0
13K350,URBAN ASSEMBLY HIGH SCHOOL OF MUSIC AND ART,HS Core,Gen Ed,Science,HS Other Science,67,3,22.3,18.0,28.0
13K350,URBAN ASSEMBLY HIGH SCHOOL OF MUSIC AND ART,HS Core,Gen Ed,Social Studies,HS Global History,55,2,27.5,27.0,28.0
13K350,URBAN ASSEMBLY HIGH SCHOOL OF MUSIC AND ART,HS Core,Gen Ed,Social Studies,HS Social Studies Other,102,2,51.0,>34,>34
13K350,URBAN ASSEMBLY HIGH SCHOOL OF MUSIC AND ART,HS Core,Gen Ed,Social Studies,HS US History,23,1,23.0,23.0,23.0
13K350,URBAN ASSEMBLY HIGH SCHOOL OF MUSIC AND ART,HS Core,ICT,English,HS English 09,41,2,20.5,20.0,21.0
13K350,URBAN ASSEMBLY HIGH SCHOOL OF MUSIC AND ART,HS Core,ICT,English,HS English 11,30,1,30.0,30.0,30.0
13K350,URBAN ASSEMBLY HIGH SCHOOL OF MUSIC AND ART,HS Core,ICT,English,HS English 12,51,2,25.5,22.0,29.0
13K350,URBAN ASSEMBLY HIGH SCHOOL OF MUSIC AND ART,HS Core,ICT,Math,HS Algebra I,40,2,20.0,20.0,20.0
13K350,URBAN ASSEMBLY HIGH SCHOOL OF MUSIC AND ART,HS Core,ICT,Math,HS Geometry,32,1,32.0,32.0,32.0
13K350,URBAN ASSEMBLY HIGH SCHOOL OF MUSIC AND ART,HS Core,ICT,Math,HS Statistics,49,2,24.5,18.0,31.0
13K350,URBAN ASSEMBLY HIGH SCHOOL OF MUSIC AND ART,HS Core,ICT,Science,HS Chemistry,50,2,25.0,21.0,29.0
13K350,URBAN ASSEMBLY HIGH SCHOOL OF MUSIC AND ART,HS Core,ICT,Science,HS Living Environment,79,3,26.3,21.0,32.0
13K350,URBAN ASSEMBLY HIGH SCHOOL OF MUSIC AND ART,HS Core,ICT,Social Studies,HS Global History,108,5,21.6,<15,30.0
13K350,URBAN ASSEMBLY HIGH SCHOOL OF MUSIC AND ART,HS Core,ICT,Social Studies,HS Government & Econ,10,1,10.0,<15,<15
13K350,URBAN ASSEMBLY HIGH SCHOOL OF MUSIC AND ART,HS Core,ICT,Social Studies,HS US History,23,1,23.0,23.0,23.0
13K351,THE URBAN ASSEMBLY UNISON SCHOOL,MS Core,Gen Ed,English,MS English Core,25,1,25.0,25.0,25.0
13K351,THE URBAN ASSEMBLY UNISON SCHOOL,MS Core,Gen Ed,Math,MS Math Core,25,1,25.0,25.0,25.0
13K351,THE URBAN ASSEMBLY UNISON SCHOOL,MS Core,Gen Ed,Science,MS Science Core,25,1,25.0,25.0,25.0
13K351,THE URBAN ASSEMBLY UNISON SCHOOL,MS Core,Gen Ed,Science,MS Science Other,161,5,32.2,25.0,>34
13K351,THE URBAN ASSEMBLY UNISON SCHOOL,MS Core,Gen Ed,Social Studies,MS Social Studies Core,25,1,25.0,25.0,25.0
13K351,THE URBAN ASSEMBLY UNISON SCHOOL,MS Core,ICT,English,MS English Core,126,5,25.2,18.0,29.0
13K351,THE URBAN ASSEMBLY UNISON SCHOOL,MS Core,ICT,Math,MS Math Core,126,5,25.2,18.0,29.0
13K351,THE URBAN ASSEMBLY UNISON SCHOOL,MS Core,ICT,Science,MS Science Core,127,5,25.4,19.0,29.0
13K351,THE URBAN ASSEMBLY UNISON SCHOOL,MS Core,ICT,Social Studies,MS Social Studies Core,127,5,25.4,19.0,29.0
13K351,THE URBAN ASSEMBLY UNISON SCHOOL,MS Core,SC,English,MS English Core,10,1,10.0,10.0,10.0
13K351,THE URBAN ASSEMBLY UNISON SCHOOL,MS Core,SC,Math,MS Math Core,10,1,10.0,10.0,10.0
13K351,THE URBAN ASSEMBLY UNISON SCHOOL,MS Core,SC,Science,MS Science Core,9,1,9.0,9.0,9.0
13K351,THE URBAN ASSEMBLY UNISON SCHOOL,MS Core,SC,Social Studies,MS Social Studies Core,9,1,9.0,9.0,9.0
