DBN,School Name,Grade Level,Program Type,Department,Subject,Number of Students,Number of Classes,Average Class Size,Minimum Class Size,Maximum Class Size
04M372,ESPERANZA PREPARATORY ACADEMY,HS Core,Gen Ed,Math,HS Algebra II,49,2,24.5,21.0,28.0
04M372,ESPERANZA PREPARATORY ACADEMY,HS Core,Gen Ed,Math,HS Geometry,52,2,26.0,19.0,33.0
04M372,ESPERANZA PREPARATORY ACADEMY,HS Core,Gen Ed,Math,HS Math Other,17,1,17.0,17.0,17.0
04M372,ESPERANZA PREPARATORY ACADEMY,HS Core,Gen Ed,Math,HS Pre-calculus,15,1,15.0,15.0,15.0
04M372,ESPERANZA PREPARATORY ACADEMY,HS Core,Gen Ed,Science,HS Chemistry,51,3,17.0,<15,27.0
04M372,ESPERANZA PREPARATORY ACADEMY,HS Core,Gen Ed,Science,HS Earth Science,66,3,22.0,<15,30.0
04M372,ESPERANZA PREPARATORY ACADEMY,HS Core,Gen Ed,Science,HS Other Life Science,18,1,18.0,18.0,18.0
04M372,ESPERANZA PREPARATORY ACADEMY,HS Core,Gen Ed,Science,HS Other Science,30,2,15.0,<15,20.0
04M372,ESPERANZA PREPARATORY ACADEMY,HS Core,Gen Ed,Social Studies,HS Global History,107,5,21.4,<15,34.0
04M372,ESPERANZA PREPARATORY ACADEMY,HS Core,Gen Ed,Social Studies,HS Government & Econ,20,1,20.0,20.0,20.0
04M372,ESPERANZA PREPARATORY ACADEMY,HS Core,Gen Ed,Social Studies,HS Social Studies Other,28,1,28.0,28.0,28.0
04M372,ESPERANZA PREPARATORY ACADEMY,HS Core,Gen Ed,Social Studies,HS US History,44,2,22.0,15.0,29.0
04M372,ESPERANZA PREPARATORY ACADEMY,HS Core,ICT,English,HS English 09,57,2,28.5,28.0,29.0
04M372,ESPERANZA PREPARATORY ACADEMY,HS Core,ICT,English,HS English 10,27,1,27.0,27.0,27.0
04M372,ESPERANZA PREPARATORY ACADEMY,HS Core,ICT,English,HS English 11,17,1,17.0,17.0,17.0
04M372,ESPERANZA PREPARATORY ACADEMY,HS Core,ICT,English,HS English Other,22,1,22.0,22.0,22.0
04M372,ESPERANZA PREPARATORY ACADEMY,HS Core,ICT,Math,HS Algebra I,42,2,21.0,15.0,27.0
04M372,ESPERANZA PREPARATORY ACADEMY,HS Core,ICT,Math,HS Algebra II,51,2,25.5,21.0,30.0
04M372,ESPERANZA PREPARATORY ACADEMY,HS Core,ICT,Math,HS Geometry,33,1,33.0,33.0,33.0
04M372,ESPERANZA PREPARATORY ACADEMY,HS Core,ICT,Math,HS Pre-calculus,21,1,21.0,21.0,21.0
04M372,ESPERANZA PREPARATORY ACADEMY,HS Core,ICT,Science,HS Chemistry,50,2,25.0,23.0,27.0
04M372,ESPERANZA PREPARATORY ACADEMY,HS Core,ICT,Science,HS Earth Science,33,1,33.0,33.0,33.0
04M372,ESPERANZA PREPARATORY ACADEMY,HS Core,ICT,Science,HS Living Environment,49,2,24.5,23.0,26.0
04M372,ESPERANZA PREPARATORY ACADEMY,HS Core,ICT,Science,HS Other Science,29,1,29.0,29.0,29.0
04M372,ESPERANZA PREPARATORY ACADEMY,HS Core,ICT,Social Studies,HS Global History,66,3,22.0,21.0,23.0
04M372,ESPERANZA PREPARATORY ACADEMY,HS Core,ICT,Social Studies,HS Government & Econ,29,1,29.0,29.0,29.0
04M372,ESPERANZA PREPARATORY ACADEMY,HS Core,ICT,Social Studies,HS US History,19,1,19.0,19.0,19.0
04M372,ESPERANZA PREPARATORY ACADEMY,HS Core,SC,English,HS English 09,2,1,2.0,<6,<6
04M372,ESPERANZA PREPARATORY ACADEMY,HS Core,SC,English,HS English 10,2,1,2.0,<6,<6
04M372,ESPERANZA PREPARATORY ACADEMY,HS Core,SC,English,HS English 11,10,1,10.0,10.0,10.0
04M372,ESPERANZA PREPARATORY ACADEMY,HS Core,SC,English,HS English Other,13,1,13.0,13.0,13.0
04M372,ESPERANZA PREPARATORY ACADEMY,HS Core,SC,Math,HS Algebra I,3,1,3.0,<6,<6
04M372,ESPERANZA PREPARATORY ACADEMY,HS Core,SC,Math,HS Algebra II,12,1,12.0,12.0,12.0
04M372,ESPERANZA PREPARATORY ACADEMY,HS Core,SC,Science,HS Chemistry,10,1,10.0,10.0,10.0
04M372,ESPERANZA PREPARATORY ACADEMY,HS Core,SC,Science,HS Earth Science,4,1,4.0,<6,<6
04M372,ESPERANZA PREPARATORY ACADEMY,HS Core,SC,Social Studies,HS Global History,6,1,6.0,6.0,6.0
04M372,ESPERANZA PREPARATORY ACADEMY,HS Core,SC,Social Studies,HS US History,10,1,10.0,10.0,10.0
04M372,ESPERANZA PREPARATORY ACADEMY,MS Core,Accelerated,Math,MS Integrated Algebra,37,2,18.5,17.0,20.0
04M372,ESPERANZA PREPARATORY ACADEMY,MS Core,Accelerated,Science,MS Science Other,37,2,18.5,17.0,20.0
04M372,ESPERANZA PREPARATORY ACADEMY,MS Core,Accelerated,Social Studies,MS Social Studies Other,37,2,18.5,17.0,20.0
04M372,ESPERANZA PREPARATORY ACADEMY,MS Core,Gen Ed,English,MS English Core,74,4,18.5,<15,23.0
04M372,ESPERANZA PREPARATORY ACADEMY,MS Core,Gen Ed,English,MS English Other,63,3,21.0,17.0,23.0
04M372,ESPERANZA PREPARATORY ACADEMY,MS Core,Gen Ed,Math,MS Math Core,37,2,18.5,<15,23.0
04M372,ESPERANZA PREPARATORY ACADEMY,MS Core,Gen Ed,Math,MS Math Other,49,3,16.3,<15,18.0
04M372,ESPERANZA PREPARATORY ACADEMY,MS Core,Gen Ed,Science,MS Science Core,37,2,18.5,<15,23.0
04M372,ESPERANZA PREPARATORY ACADEMY,MS Core,Gen Ed,Social Studies,MS Social Studies Core,37,2,18.5,<15,23.0
04M372,ESPERANZA PREPARATORY ACADEMY,MS Core,ICT,English,MS English Core,82,4,20.5,17.0,25.0
04M372,ESPERANZA PREPARATORY ACADEMY,MS Core,ICT,Math,MS Math Core,57,3,19.0,17.0,22.0
04M372,ESPERANZA PREPARATORY ACADEMY,MS Core,ICT,Science,MS Science Core,57,3,19.0,17.0,22.0
04M372,ESPERANZA PREPARATORY ACADEMY,MS Core,ICT,Social Studies,MS Social Studies Core,57,3,19.0,17.0,22.0
04M372,ESPERANZA PREPARATORY ACADEMY,MS Core,ICT & Acc,Math,MS Integrated Algebra,25,1,25.0,25.0,25.0
04M372,ESPERANZA PREPARATORY ACADEMY,MS Core,ICT & Acc,Science,MS Science Other,25,1,25.0,25.0,25.0
04M372,ESPERANZA PREPARATORY ACADEMY,MS Core,ICT & Acc,Social Studies,MS Social Studies Other,25,1,25.0,25.0,25.0
04M372,ESPERANZA PREPARATORY ACADEMY,MS Core,SC,English,MS English Core,14,2,7.0,<6,9.0
04M372,ESPERANZA PREPARATORY ACADEMY,MS Core,SC,English,MS English Other,5,1,5.0,<6,<6
04M372,ESPERANZA PREPARATORY ACADEMY,MS Core,SC,Math,MS Math Core,14,2,7.0,<6,9.0
04M372,ESPERANZA PREPARATORY ACADEMY,MS Core,SC,Math,MS Math Other,9,1,9.0,9.0,9.0
04M372,ESPERANZA PREPARATORY ACADEMY,MS Core,SC,Science,MS Science Core,14,2,7.0,<6,9.0
04M372,ESPERANZA PREPARATORY ACADEMY,MS Core,SC,Social Studies,MS Social Studies Core,14,2,7.0,<6,9.0
04M377,RENAISSANCE SCHOOL OF THE ARTS,MS Core,Accelerated,Math,MS Integrated Algebra,23,1,23.0,23.0,23.0
04M377,RENAISSANCE SCHOOL OF THE ARTS,MS Core,Accelerated,Science,MS Science Other,23,1,23.0,23.0,23.0
04M377,RENAISSANCE SCHOOL OF THE ARTS,MS Core,Gen Ed,English,MS English Core,78,4,19.5,18.0,23.0
04M377,RENAISSANCE SCHOOL OF THE ARTS,MS Core,Gen Ed,Math,MS Math Core,55,3,18.3,18.0,19.0
04M377,RENAISSANCE SCHOOL OF THE ARTS,MS Core,Gen Ed,Science,MS Science Core,55,3,18.3,18.0,19.0
04M377,RENAISSANCE SCHOOL OF THE ARTS,MS Core,Gen Ed,Social Studies,MS Social Studies Core,78,4,19.5,18.0,23.0
04M377,RENAISSANCE SCHOOL OF THE ARTS,MS Core,ICT,English,MS English Core,88,4,22.0,21.0,23.0
04M377,RENAISSANCE SCHOOL OF THE ARTS,MS Core,ICT,Math,MS Math Core,44,2,22.0,22.0,22.0
04M377,RENAISSANCE SCHOOL OF THE ARTS,MS Core,ICT,Science,MS Science Core,44,2,22.0,22.0,22.0
04M377,RENAISSANCE SCHOOL OF THE ARTS,MS Core,ICT,Social Studies,MS Social Studies Core,88,4,22.0,21.0,23.0
04M377,RENAISSANCE SCHOOL OF THE ARTS,MS Core,ICT & Acc,Math,MS Integrated Algebra,44,2,22.0,21.0,23.0
04M377,RENAISSANCE SCHOOL OF THE ARTS,MS Core,ICT & Acc,Science,MS Science Other,44,2,22.0,21.0,23.0
04M377,RENAISSANCE SCHOOL OF THE ARTS,MS Core,SC,English,MS English Core,22,2,11.0,10.0,12.0
04M377,RENAISSANCE SCHOOL OF THE ARTS,MS Core,SC,Math,MS Math Core,22,2,11.0,10.0,12.0
04M377,RENAISSANCE SCHOOL OF THE ARTS,MS Core,SC,Science,MS Science Core,22,2,11.0,10.0,12.0
04M377,RENAISSANCE SCHOOL OF THE ARTS,MS Core,SC,Social Studies,MS Social Studies Core,22,2,11.0,10.0,12.0
04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,HS Core,Gen Ed,English,HS English 09,194,13,14.9,<15,19.0
04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,HS Core,Gen Ed,English,HS English 10,261,9,29.0,15.0,34.0
04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,HS Core,Gen Ed,English,HS English 11,220,7,31.4,19.0,34.0
04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,HS Core,Gen Ed,English,HS English 12,286,10,28.6,20.0,34.0
04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,HS Core,Gen Ed,English,HS English Other,792,31,25.5,<15,>34
04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,HS Core,Gen Ed,Math,HS Algebra I,171,8,21.4,15.0,30.0
04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,HS Core,Gen Ed,Math,HS Algebra II,393,13,30.2,15.0,34.0
04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,HS Core,Gen Ed,Math,HS Geometry,299,11,27.2,21.0,33.0
04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,HS Core,Gen Ed,Math,HS Math Other,847,31,27.3,16.0,34.0
04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,HS Core,Gen Ed,Math,HS Pre-calculus,230,7,32.9,31.0,34.0
04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,HS Core,Gen Ed,Math,HS Statistics,78,3,26.0,19.0,32.0
04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,HS Core,Gen Ed,Science,HS Chemistry,268,9,29.8,<15,34.0
04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,HS Core,Gen Ed,Science,HS Earth Science,20,1,20.0,20.0,20.0
04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,HS Core,Gen Ed,Science,HS Living Environment,99,4,24.8,21.0,31.0
04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,HS Core,Gen Ed,Science,HS Other Life Science,168,6,28.0,17.0,>34
04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,HS Core,Gen Ed,Science,HS Other Science,196,7,28.0,24.0,32.0
04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,HS Core,Gen Ed,Science,HS Physics,301,10,30.1,22.0,34.0
04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,HS Core,Gen Ed,Social Studies,HS Global History,436,15,29.1,16.0,34.0
04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,HS Core,Gen Ed,Social Studies,HS Government & Econ,292,9,32.4,30.0,34.0
04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,HS Core,Gen Ed,Social Studies,HS Social Studies Other,67,2,33.5,33.0,34.0
04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,HS Core,Gen Ed,Social Studies,HS US History,194,6,32.3,29.0,34.0
04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,HS Core,ICT,English,HS English 09,161,9,17.9,<15,21.0
04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,HS Core,ICT,English,HS English 10,153,5,30.6,28.0,33.0
04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,HS Core,ICT,English,HS English 11,168,5,33.6,32.0,34.0
04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,HS Core,ICT,English,HS English 12,115,4,28.8,25.0,32.0
04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,HS Core,ICT,Math,HS Algebra II,137,5,27.4,<15,34.0
04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,HS Core,ICT,Math,HS Geometry,159,5,31.8,31.0,33.0
04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,HS Core,ICT,Math,HS Math Other,246,9,27.3,16.0,34.0
04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,HS Core,ICT,Science,HS Chemistry,65,2,32.5,31.0,34.0
04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,HS Core,ICT,Science,HS Earth Science,161,5,32.2,27.0,34.0
04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,HS Core,ICT,Science,HS Living Environment,120,5,24.0,19.0,27.0
04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,HS Core,ICT,Science,HS Other Life Science,115,4,28.8,27.0,30.0
04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,HS Core,ICT,Science,HS Other Science,59,2,29.5,29.0,30.0
04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,HS Core,ICT,Science,HS Physics,57,2,28.5,28.0,29.0
04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,HS Core,ICT,Social Studies,HS Global History,330,11,30.0,24.0,34.0
04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,HS Core,ICT,Social Studies,HS Government & Econ,128,4,32.0,28.0,34.0
04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,HS Core,ICT,Social Studies,HS US History,151,5,30.2,24.0,34.0
04M495,PARK EAST HIGH SCHOOL,HS Core,Gen Ed,English,HS English 09,47,3,15.7,<15,23.0
04M495,PARK EAST HIGH SCHOOL,HS Core,Gen Ed,English,HS English 10,67,4,16.8,<15,23.0
04M495,PARK EAST HIGH SCHOOL,HS Core,Gen Ed,English,HS English 11,53,3,17.7,<15,26.0
04M495,PARK EAST HIGH SCHOOL,HS Core,Gen Ed,English,HS English 12,51,3,17.0,<15,25.0
04M495,PARK EAST HIGH SCHOOL,HS Core,Gen Ed,English,HS English Other,114,10,11.4,<15,17.0
04M495,PARK EAST HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra I,12,1,12.0,<15,<15
04M495,PARK EAST HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra II,64,4,16.0,<15,18.0
04M495,PARK EAST HIGH SCHOOL,HS Core,Gen Ed,Math,HS Geometry,61,4,15.3,<15,17.0
04M495,PARK EAST HIGH SCHOOL,HS Core,Gen Ed,Math,HS Math Other,30,2,15.0,<15,16.0
04M495,PARK EAST HIGH SCHOOL,HS Core,Gen Ed,Math,HS Pre-calculus,38,2,19.0,17.0,21.0
04M495,PARK EAST HIGH SCHOOL,HS Core,Gen Ed,Math,HS Statistics,65,4,16.3,<15,20.0
04M495,PARK EAST HIGH SCHOOL,HS Core,Gen Ed,Math,HS Technology,23,2,11.5,<15,16.0
04M495,PARK EAST HIGH SCHOOL,HS Core,Gen Ed,Science,HS Chemistry,52,2,26.0,25.0,27.0
04M495,PARK EAST HIGH SCHOOL,HS Core,Gen Ed,Science,HS Earth Science,41,2,20.5,15.0,26.0
04M495,PARK EAST HIGH SCHOOL,HS Core,Gen Ed,Science,HS Living Environment,11,1,11.0,<15,<15
04M495,PARK EAST HIGH SCHOOL,HS Core,Gen Ed,Science,HS Other Life Science,32,2,16.0,<15,18.0
04M495,PARK EAST HIGH SCHOOL,HS Core,Gen Ed,Science,HS Other Science,113,7,16.1,<15,22.0
04M495,PARK EAST HIGH SCHOOL,HS Core,Gen Ed,Science,HS Physics,44,3,14.7,<15,22.0
04M495,PARK EAST HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Global History,108,7,15.4,<15,23.0
04M495,PARK EAST HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Government & Econ,45,2,22.5,20.0,25.0
04M495,PARK EAST HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS US History,55,3,18.3,15.0,25.0
04M495,PARK EAST HIGH SCHOOL,HS Core,ICT,English,HS English 09,33,2,16.5,<15,19.0
04M495,PARK EAST HIGH SCHOOL,HS Core,ICT,English,HS English 10,34,2,17.0,17.0,17.0
04M495,PARK EAST HIGH SCHOOL,HS Core,ICT,English,HS English 11,41,2,20.5,20.0,21.0
04M495,PARK EAST HIGH SCHOOL,HS Core,ICT,English,HS English 12,37,2,18.5,17.0,20.0
04M495,PARK EAST HIGH SCHOOL,HS Core,ICT,Math,HS Algebra I,33,2,16.5,15.0,18.0
04M495,PARK EAST HIGH SCHOOL,HS Core,ICT,Math,HS Algebra II,36,2,18.0,17.0,19.0
04M495,PARK EAST HIGH SCHOOL,HS Core,ICT,Math,HS Geometry,35,2,17.5,17.0,18.0
04M495,PARK EAST HIGH SCHOOL,HS Core,ICT,Science,HS Chemistry,51,2,25.5,25.0,26.0
04M495,PARK EAST HIGH SCHOOL,HS Core,ICT,Science,HS Earth Science,48,2,24.0,21.0,27.0
04M495,PARK EAST HIGH SCHOOL,HS Core,ICT,Science,HS Living Environment,40,2,20.0,19.0,21.0
04M495,PARK EAST HIGH SCHOOL,HS Core,ICT,Science,HS Physics,16,1,16.0,16.0,16.0
04M495,PARK EAST HIGH SCHOOL,HS Core,ICT,Social Studies,HS Global History,88,4,22.0,20.0,25.0
04M495,PARK EAST HIGH SCHOOL,HS Core,ICT,Social Studies,HS Government & Econ,43,2,21.5,15.0,28.0
04M495,PARK EAST HIGH SCHOOL,HS Core,ICT,Social Studies,HS US History,39,2,19.5,18.0,21.0
04M555,CENTRAL PARK EAST HIGH SCHOOL,HS Core,Gen Ed,English,HS English 09,58,3,19.3,19.0,20.0
04M555,CENTRAL PARK EAST HIGH SCHOOL,HS Core,Gen Ed,English,HS English 10,45,2,22.5,18.0,27.0
04M555,CENTRAL PARK EAST HIGH SCHOOL,HS Core,Gen Ed,English,HS English 11,56,2,28.0,27.0,29.0
04M555,CENTRAL PARK EAST HIGH SCHOOL,HS Core,Gen Ed,English,HS English 12,61,2,30.5,30.0,31.0
04M555,CENTRAL PARK EAST HIGH SCHOOL,HS Core,Gen Ed,English,HS English Other,265,14,18.9,<15,27.0
04M555,CENTRAL PARK EAST HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra II,45,2,22.5,21.0,24.0
04M555,CENTRAL PARK EAST HIGH SCHOOL,HS Core,Gen Ed,Math,HS Geometry,63,3,21.0,16.0,24.0
04M555,CENTRAL PARK EAST HIGH SCHOOL,HS Core,Gen Ed,Math,HS Math Other,97,4,24.3,21.0,28.0
04M555,CENTRAL PARK EAST HIGH SCHOOL,HS Core,Gen Ed,Math,HS Statistics,75,3,25.0,15.0,31.0
04M555,CENTRAL PARK EAST HIGH SCHOOL,HS Core,Gen Ed,Math,HS Technology,72,3,24.0,22.0,25.0
04M555,CENTRAL PARK EAST HIGH SCHOOL,HS Core,Gen Ed,Science,HS Chemistry,75,3,25.0,19.0,28.0
04M555,CENTRAL PARK EAST HIGH SCHOOL,HS Core,Gen Ed,Science,HS Earth Science,40,2,20.0,16.0,24.0
04M555,CENTRAL PARK EAST HIGH SCHOOL,HS Core,Gen Ed,Science,HS Living Environment,20,1,20.0,20.0,20.0
04M555,CENTRAL PARK EAST HIGH SCHOOL,HS Core,Gen Ed,Science,HS Other Science,83,3,27.7,26.0,30.0
04M555,CENTRAL PARK EAST HIGH SCHOOL,HS Core,Gen Ed,Science,HS Physics,81,3,27.0,27.0,27.0
04M555,CENTRAL PARK EAST HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Global History,111,5,22.2,15.0,26.0
04M555,CENTRAL PARK EAST HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Government & Econ,50,2,25.0,25.0,25.0
04M555,CENTRAL PARK EAST HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Social Studies Other,171,7,24.4,21.0,27.0
04M555,CENTRAL PARK EAST HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS US History,50,2,25.0,22.0,28.0
04M555,CENTRAL PARK EAST HIGH SCHOOL,HS Core,ICT,English,HS English 09,67,3,22.3,20.0,24.0
04M555,CENTRAL PARK EAST HIGH SCHOOL,HS Core,ICT,English,HS English 10,79,3,26.3,23.0,28.0
04M555,CENTRAL PARK EAST HIGH SCHOOL,HS Core,ICT,English,HS English 11,70,3,23.3,21.0,27.0
04M555,CENTRAL PARK EAST HIGH SCHOOL,HS Core,ICT,English,HS English 12,71,3,23.7,22.0,26.0
04M555,CENTRAL PARK EAST HIGH SCHOOL,HS Core,ICT,Math,HS Algebra II,141,6,23.5,19.0,26.0
04M555,CENTRAL PARK EAST HIGH SCHOOL,HS Core,ICT,Math,HS Geometry,65,3,21.7,19.0,23.0
04M555,CENTRAL PARK EAST HIGH SCHOOL,HS Core,ICT,Math,HS Math Other,21,1,21.0,21.0,21.0
04M555,CENTRAL PARK EAST HIGH SCHOOL,HS Core,ICT,Science,HS Chemistry,109,4,27.3,26.0,28.0
04M555,CENTRAL PARK EAST HIGH SCHOOL,HS Core,ICT,Science,HS Living Environment,93,5,18.6,<15,23.0
04M555,CENTRAL PARK EAST HIGH SCHOOL,HS Core,ICT,Social Studies,HS Global History,138,6,23.0,21.0,27.0
04M555,CENTRAL PARK EAST HIGH SCHOOL,HS Core,ICT,Social Studies,HS Government & Econ,81,3,27.0,26.0,28.0
04M555,CENTRAL PARK EAST HIGH SCHOOL,HS Core,ICT,Social Studies,HS US History,68,3,22.7,18.0,26.0
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,HS Core,Gen Ed,English,HS English 09,19,1,19.0,19.0,19.0
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,HS Core,Gen Ed,English,HS English 10,88,3,29.3,28.0,30.0
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,HS Core,Gen Ed,English,HS English 11,59,2,29.5,27.0,32.0
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,HS Core,Gen Ed,English,HS English 12,73,3,24.3,21.0,29.0
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,HS Core,Gen Ed,English,HS English Other,24,3,8.0,<15,<15
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,HS Core,Gen Ed,Math,HS Algebra II,72,3,24.0,22.0,26.0
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,HS Core,Gen Ed,Math,HS Geometry,21,1,21.0,21.0,21.0
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,HS Core,Gen Ed,Math,HS Math Other,73,5,14.6,<15,26.0
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,HS Core,Gen Ed,Math,HS Pre-calculus,58,2,29.0,27.0,31.0
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,HS Core,Gen Ed,Science,HS Chemistry,76,3,25.3,24.0,27.0
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,HS Core,Gen Ed,Science,HS Earth Science,63,2,31.5,29.0,34.0
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,HS Core,Gen Ed,Science,HS Living Environment,19,1,19.0,19.0,19.0
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,HS Core,Gen Ed,Science,HS Other Life Science,30,1,30.0,30.0,30.0
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,HS Core,Gen Ed,Science,HS Other Science,49,2,24.5,21.0,28.0
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,HS Core,Gen Ed,Science,HS Physics,27,1,27.0,27.0,27.0
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,HS Core,Gen Ed,Social Studies,HS Global History,43,2,21.5,19.0,24.0
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,HS Core,Gen Ed,Social Studies,HS Government & Econ,71,3,23.7,21.0,25.0
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,HS Core,Gen Ed,Social Studies,HS US History,81,3,27.0,22.0,32.0
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,HS Core,ICT,English,HS English 09,56,2,28.0,26.0,30.0
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,HS Core,ICT,English,HS English 11,21,1,21.0,21.0,21.0
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,HS Core,ICT,Math,HS Algebra I,25,1,25.0,25.0,25.0
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,HS Core,ICT,Math,HS Algebra II,33,1,33.0,33.0,33.0
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,HS Core,ICT,Math,HS Geometry,57,2,28.5,25.0,32.0
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,HS Core,ICT,Science,HS Living Environment,50,2,25.0,21.0,29.0
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,HS Core,ICT,Social Studies,HS Global History,120,4,30.0,27.0,33.0
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,MS Core,Accelerated,Math,MS Integrated Algebra,21,1,21.0,21.0,21.0
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,MS Core,Gen Ed,English,MS English Core,72,3,24.0,21.0,27.0
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,MS Core,Gen Ed,English,MS English Other,74,4,18.5,<15,27.0
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,MS Core,Gen Ed,Math,MS Math Core,51,2,25.5,24.0,27.0
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,MS Core,Gen Ed,Science,MS Science Core,93,4,23.3,21.0,27.0
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,MS Core,Gen Ed,Social Studies,MS Social Studies Core,72,3,24.0,21.0,27.0
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,MS Core,ICT,English,MS English Core,71,3,23.7,21.0,27.0
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,MS Core,ICT,Math,MS Math Core,50,2,25.0,23.0,27.0
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,MS Core,ICT,Science,MS Science Core,50,2,25.0,23.0,27.0
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,MS Core,ICT,Social Studies,MS Social Studies Core,71,3,23.7,21.0,27.0
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,MS Core,ICT & Acc,Math,MS Integrated Algebra,21,1,21.0,21.0,21.0
04M680,"HERITAGE SCHOOL, THE",HS Core,Gen Ed,English,HS English 09,43,2,21.5,15.0,28.0
04M680,"HERITAGE SCHOOL, THE",HS Core,Gen Ed,English,HS English 10,70,3,23.3,19.0,26.0
