DBN,School Name,Regents Exam,Exam,Year,Mean Score,Total Tested,Black_Percent,Hispanic_Percent,Asian_Percent,White_Percent,Teacher_Count,School Type,CTE,Transfer,ELL_Percent,EconDisadvantaged_Pct,SpecialEd_Pct,Homeless_Pct,NeedsIndex,ATTENDANCE_RATE,ClassSize_Algebra,ClassSize_Biology,ClassSize,NYSED_School_Name,INSTITUTION_ID,latitude,longitude,ZIP Code,Neighborhood
77Q555,Newcomers High School,Living Environment,Living_Env,2022,64.73,168,0.0,90.48,4.76,4.76,71,General Academic,0.0,0.0,90.0,76.0,3.0,15.0,1.0,77.0,24.0,26.0,26.0,NEWCOMERS HIGH SCHOOL,800000042098.0,40.751838,-73.936592,11101,Long Island City - Astoria
77Q555,Newcomers High School,Common Core English,ELA,2022,50.39,249,0.0,81.53,13.65,4.82,71,General Academic,0.0,0.0,90.0,76.0,3.0,15.0,1.0,77.0,24.0,26.0,25.0,NEWCOMERS HIGH SCHOOL,800000042098.0,40.751838,-73.936592,11101,Long Island City - Astoria
77Q555,Newcomers High School,Common Core Algebra,Algebra_I,2022,54.34,616,0.0,89.61,6.01,4.38,71,General Academic,0.0,0.0,90.0,76.0,3.0,15.0,1.0,77.0,24.0,26.0,24.0,NEWCOMERS HIGH SCHOOL,800000042098.0,40.751838,-73.936592,11101,Long Island City - Astoria
77Q566,"Queens High School of Teaching, Liberal Arts and the Sciences",Common Core Algebra,Algebra_I,2022,59.16,131,48.85,22.14,22.14,6.87,70,General Academic,0.0,0.0,4.0,65.0,17.0,4.0,1.0,84.0,18.0,24.0,18.0,QUEENS HIGH SCHOOL OF TEACHING,800000057166.0,40.744197,-73.728834,11426,Southeast Queens
77Q566,"Queens High School of Teaching, Liberal Arts and the Sciences",Living Environment,Living_Env,2022,68.43,136,47.79,22.06,23.53,6.62,70,General Academic,0.0,0.0,4.0,65.0,17.0,4.0,1.0,84.0,18.0,24.0,24.0,QUEENS HIGH SCHOOL OF TEACHING,800000057166.0,40.744197,-73.728834,11426,Southeast Queens
77Q566,"Queens High School of Teaching, Liberal Arts and the Sciences",Common Core English,ELA,2022,70.77,217,55.3,20.74,16.13,7.83,70,General Academic,0.0,0.0,4.0,65.0,17.0,4.0,1.0,84.0,18.0,24.0,21.0,QUEENS HIGH SCHOOL OF TEACHING,800000057166.0,40.744197,-73.728834,11426,Southeast Queens
77Q575,Academy of American Studies,Common Core Algebra,Algebra_I,2022,67.98,190,0.0,42.11,27.89,30.0,74,General Academic,0.0,0.0,4.0,70.0,11.0,3.0,1.0,90.0,25.0,31.0,25.0,ACADEMY OF AMERICAN STUDIES,800000042100.0,40.751144,-73.937564,11101,Long Island City - Astoria
77Q575,Academy of American Studies,Living Environment,Living_Env,2022,72.99,203,3.45,40.39,25.12,31.03,74,General Academic,0.0,0.0,4.0,70.0,11.0,3.0,1.0,90.0,25.0,31.0,31.0,ACADEMY OF AMERICAN STUDIES,800000042100.0,40.751144,-73.937564,11101,Long Island City - Astoria
77Q575,Academy of American Studies,Common Core English,ELA,2022,80.78,391,2.81,36.06,27.88,33.25,74,General Academic,0.0,0.0,4.0,70.0,11.0,3.0,1.0,90.0,25.0,31.0,28.0,ACADEMY OF AMERICAN STUDIES,800000042100.0,40.751144,-73.937564,11101,Long Island City - Astoria
77Q585,Maspeth High School,Common Core Algebra,Algebra_I,2022,66.89,172,4.07,59.3,21.51,15.12,75,General Academic,0.0,0.0,7.0,67.0,17.0,3.0,1.0,89.0,24.0,23.0,24.0,MASPETH HIGH SCHOOL,800000070899.0,40.729104,-73.887909,11378,West Queens
77Q585,Maspeth High School,Common Core English,ELA,2022,74.4,201,0.0,56.22,18.41,25.37,75,General Academic,0.0,0.0,7.0,67.0,17.0,3.0,1.0,89.0,24.0,23.0,23.5,MASPETH HIGH SCHOOL,800000070899.0,40.729104,-73.887909,11378,West Queens
77Q585,Maspeth High School,Living Environment,Living_Env,2022,69.73,215,2.79,59.07,20.93,17.21,75,General Academic,0.0,0.0,7.0,67.0,17.0,3.0,1.0,89.0,24.0,23.0,23.0,MASPETH HIGH SCHOOL,800000070899.0,40.729104,-73.887909,11378,West Queens
77Q600,Queens Technical High School,Common Core English,ELA,2022,66.23,54,0.0,88.89,11.11,0.0,103,Career Technical,1.0,0.0,8.0,84.0,19.0,5.0,1.0,89.0,23.0,23.0,23.0,QUEENS TECHNICAL HIGH SCHOOL,800000042102.0,40.741658,-73.927995,11101,Long Island City - Astoria
77Q600,Queens Technical High School,Living Environment,Living_Env,2022,69.69,253,0.0,85.38,10.67,3.95,103,Career Technical,1.0,0.0,8.0,84.0,19.0,5.0,1.0,89.0,23.0,23.0,23.0,QUEENS TECHNICAL HIGH SCHOOL,800000042102.0,40.741658,-73.927995,11101,Long Island City - Astoria
77Q600,Queens Technical High School,Common Core Algebra,Algebra_I,2022,66.77,282,0.0,86.88,9.22,3.9,103,Career Technical,1.0,0.0,8.0,84.0,19.0,5.0,1.0,89.0,23.0,23.0,23.0,QUEENS TECHNICAL HIGH SCHOOL,800000042102.0,40.741658,-73.927995,11101,Long Island City - Astoria
77Q610,Aviation Career & Technical Education High School,Common Core Algebra,Algebra_I,2022,78.23,258,3.49,48.84,38.37,9.3,129,Career Technical,1.0,0.0,3.0,68.0,16.0,2.0,1.0,93.0,17.0,22.0,17.0,AVIATION CAREER AND TECH ED HS,800000042103.0,40.743309,-73.929577,11101,Long Island City - Astoria
77Q610,Aviation Career & Technical Education High School,Living Environment,Living_Env,2022,78.19,313,4.15,45.69,38.66,11.5,129,Career Technical,1.0,0.0,3.0,68.0,16.0,2.0,1.0,93.0,17.0,22.0,22.0,AVIATION CAREER AND TECH ED HS,800000042103.0,40.743309,-73.929577,11101,Long Island City - Astoria
77Q610,Aviation Career & Technical Education High School,Common Core English,ELA,2022,84.4,417,2.4,49.88,35.49,12.23,129,Career Technical,1.0,0.0,3.0,68.0,16.0,2.0,1.0,93.0,17.0,22.0,19.5,AVIATION CAREER AND TECH ED HS,800000042103.0,40.743309,-73.929577,11101,Long Island City - Astoria
77Q620,Thomas A. Edison Career and Technical Education High School,Common Core Algebra,Algebra_I,2022,67.97,205,28.78,26.34,39.02,5.85,126,Career Technical,1.0,0.0,3.0,76.0,15.0,4.0,1.0,91.0,21.0,26.0,21.0,THOMAS A EDISON CAREER-TECH HS,800000042104.0,40.716071,-73.799692,11432,Jamaica
77Q620,Thomas A. Edison Career and Technical Education High School,Living Environment,Living_Env,2022,77.53,261,20.69,26.05,49.81,3.45,126,Career Technical,1.0,0.0,3.0,76.0,15.0,4.0,1.0,91.0,21.0,26.0,26.0,THOMAS A EDISON CAREER-TECH HS,800000042104.0,40.716071,-73.799692,11432,Jamaica
77Q620,Thomas A. Edison Career and Technical Education High School,Common Core English,ELA,2022,82.27,581,14.46,25.3,55.77,4.48,126,Career Technical,1.0,0.0,3.0,76.0,15.0,4.0,1.0,91.0,21.0,26.0,23.5,THOMAS A EDISON CAREER-TECH HS,800000042104.0,40.716071,-73.799692,11432,Jamaica
77Q650,"High School For Construction Trades, Engineering & Architecture",Common Core Algebra,Algebra_I,2022,76.04,135,10.37,37.04,36.3,16.3,67,Career Technical,1.0,0.0,2.0,75.0,16.0,1.0,1.0,92.0,25.0,28.0,25.0,"HS FOR CON, TRADES, ENGINEER AND ARC",800000059628.0,40.689177,-73.841475,11416,Southwest Queens
77Q650,"High School For Construction Trades, Engineering & Architecture",Living Environment,Living_Env,2022,79.31,187,8.56,34.76,43.85,12.83,67,Career Technical,1.0,0.0,2.0,75.0,16.0,1.0,1.0,92.0,25.0,28.0,28.0,"HS FOR CON, TRADES, ENGINEER AND ARC",800000059628.0,40.689177,-73.841475,11416,Southwest Queens
77Q650,"High School For Construction Trades, Engineering & Architecture",Common Core English,ELA,2022,79.36,211,9.95,36.49,33.18,20.38,67,Career Technical,1.0,0.0,2.0,75.0,16.0,1.0,1.0,92.0,25.0,28.0,26.5,"HS FOR CON, TRADES, ENGINEER AND ARC",800000059628.0,40.689177,-73.841475,11416,Southwest Queens
77Q670,Robert F. Kennedy Community High School,Common Core English,ELA,2022,81.85,32,0.0,53.12,46.88,0.0,37,General Academic,0.0,0.0,10.0,78.0,18.0,5.0,1.0,87.0,18.0,18.0,18.0,ROBERT F KENNEDY COMMUNITY HS,800000042086.0,40.72528,-73.811408,11366,Fresh Meadows
77Q670,Robert F. Kennedy Community High School,Living Environment,Living_Env,2022,66.03,78,21.79,38.46,30.77,8.97,37,General Academic,0.0,0.0,10.0,78.0,18.0,5.0,1.0,87.0,18.0,18.0,18.0,ROBERT F KENNEDY COMMUNITY HS,800000042086.0,40.72528,-73.811408,11366,Fresh Meadows
77Q670,Robert F. Kennedy Community High School,Common Core Algebra,Algebra_I,2022,61.89,124,16.94,48.39,24.19,10.48,37,General Academic,0.0,0.0,10.0,78.0,18.0,5.0,1.0,87.0,18.0,18.0,18.0,ROBERT F KENNEDY COMMUNITY HS,800000042086.0,40.72528,-73.811408,11366,Fresh Meadows
77Q686,Queens Metropolitan High School,Common Core English,ELA,2022,68.46,63,0.0,65.08,0.0,34.92,63,General Academic,0.0,0.0,6.0,58.0,17.0,1.0,1.0,88.0,15.0,16.0,15.5,QUEENS METROPOLITAN HIGH SCHOOL,800000069161.0,40.708431,-73.855543,11375,Jamaica
77Q686,Queens Metropolitan High School,Common Core Algebra,Algebra_I,2022,70.05,66,0.0,53.03,0.0,46.97,63,General Academic,0.0,0.0,6.0,58.0,17.0,1.0,1.0,88.0,15.0,16.0,15.0,QUEENS METROPOLITAN HIGH SCHOOL,800000069161.0,40.708431,-73.855543,11375,Jamaica
77Q686,Queens Metropolitan High School,Living Environment,Living_Env,2022,75.3,146,0.0,50.68,8.9,40.41,63,General Academic,0.0,0.0,6.0,58.0,17.0,1.0,1.0,88.0,15.0,16.0,16.0,QUEENS METROPOLITAN HIGH SCHOOL,800000069161.0,40.708431,-73.855543,11375,Jamaica
77Q687,Queens High School for the Sciences at York College,Common Core Algebra,Algebra_I,2022,90.8,43,0.0,0.0,100.0,0.0,28,General Academic,0.0,0.0,0.0,65.0,1.0,0.0,1.0,97.0,,16.0,,QUEENS HIGH SCHOOL SCI AT YORK COLL,800000056075.0,40.700884,-73.798364,11433,Jamaica
77Q687,Queens High School for the Sciences at York College,Living Environment,Living_Env,2022,93.7,45,0.0,0.0,100.0,0.0,28,General Academic,0.0,0.0,0.0,65.0,1.0,0.0,1.0,97.0,,16.0,16.0,QUEENS HIGH SCHOOL SCI AT YORK COLL,800000056075.0,40.700884,-73.798364,11433,Jamaica
77Q687,Queens High School for the Sciences at York College,Common Core English,ELA,2022,93.49,143,0.0,6.29,88.81,4.9,28,General Academic,0.0,0.0,0.0,65.0,1.0,0.0,1.0,97.0,,16.0,16.0,QUEENS HIGH SCHOOL SCI AT YORK COLL,800000056075.0,40.700884,-73.798364,11433,Jamaica
77Q690,High School for Law Enforcement and Public Safety,Common Core English,ELA,2022,61.79,38,57.89,18.42,23.68,0.0,30,General Academic,0.0,0.0,7.0,77.0,25.0,5.0,1.0,81.0,14.0,14.0,14.0,HS-LAW ENFORCEMENT & PUB SAFETY,800000057168.0,40.685838,-73.783438,11434,Jamaica
77Q690,High School for Law Enforcement and Public Safety,Living Environment,Living_Env,2022,53.62,66,54.55,19.7,25.76,0.0,30,General Academic,0.0,0.0,7.0,77.0,25.0,5.0,1.0,81.0,14.0,14.0,14.0,HS-LAW ENFORCEMENT & PUB SAFETY,800000057168.0,40.685838,-73.783438,11434,Jamaica
77Q690,High School for Law Enforcement and Public Safety,Common Core Algebra,Algebra_I,2022,54.64,79,54.43,24.05,21.52,0.0,30,General Academic,0.0,0.0,7.0,77.0,25.0,5.0,1.0,81.0,14.0,14.0,14.0,HS-LAW ENFORCEMENT & PUB SAFETY,800000057168.0,40.685838,-73.783438,11434,Jamaica
77Q744,Voyages Preperatory,Common Core English,ELA,2022,64.2,11,0.0,100.0,0.0,0.0,17,Transfer School,0.0,1.0,8.0,84.0,17.0,5.0,1.0,44.0,19.0,11.0,15.0,VOYAGES PREPARATORY,800000062365.0,40.743228,-73.871505,11373,West Queens
02M422,Quest to Learn,Common Core English,ELA,2022,56.91,17,35.29,64.71,0.0,0.0,51,General Academic,0.0,0.0,3.0,68.0,33.0,11.0,1.0,83.0,17.0,22.0,19.5,QUEST TO LEARN,800000065457.0,40.743407,-74.00254,10011,Chelsea - Clinton
02M422,Quest to Learn,Common Core Algebra,Algebra_I,2022,60.74,35,22.86,57.14,20.0,0.0,51,General Academic,0.0,0.0,3.0,68.0,33.0,11.0,1.0,83.0,17.0,22.0,17.0,QUEST TO LEARN,800000065457.0,40.743407,-74.00254,10011,Chelsea - Clinton
02M422,Quest to Learn,Living Environment,Living_Env,2022,67.77,45,24.44,60.0,15.56,0.0,51,General Academic,0.0,0.0,3.0,68.0,33.0,11.0,1.0,83.0,17.0,22.0,22.0,QUEST TO LEARN,800000065457.0,40.743407,-74.00254,10011,Chelsea - Clinton
04M372,Esperanza Preparatory Academy,Living Environment,Living_Env,2022,53.45,90,17.78,82.22,0.0,0.0,55,General Academic,0.0,0.0,39.0,95.0,26.0,20.0,1.0,85.0,10.0,20.0,20.0,ESPERANZA PREPARATORY ACADEMY,800000062346.0,40.792556,-73.942285,10029,East Harlem
04M372,Esperanza Preparatory Academy,Common Core Algebra,Algebra_I,2022,51.18,94,20.21,79.79,0.0,0.0,55,General Academic,0.0,0.0,39.0,95.0,26.0,20.0,1.0,85.0,10.0,20.0,10.0,ESPERANZA PREPARATORY ACADEMY,800000062346.0,40.792556,-73.942285,10029,East Harlem
06M293,City College Academy of the Arts,Living Environment,Living_Env,2022,69.2,64,0.0,100.0,0.0,0.0,40,General Academic,0.0,0.0,9.0,87.0,20.0,11.0,1.0,86.0,20.0,29.0,29.0,CITY COLLEGE ACADEMY OF THE ARTS,800000059072.0,40.860951,-73.930082,10040,Washington Heights - Inwood
06M293,City College Academy of the Arts,Common Core English,ELA,2022,72.5,66,0.0,100.0,0.0,0.0,40,General Academic,0.0,0.0,9.0,87.0,20.0,11.0,1.0,86.0,20.0,29.0,24.5,CITY COLLEGE ACADEMY OF THE ARTS,800000059072.0,40.860951,-73.930082,10040,Washington Heights - Inwood
06M293,City College Academy of the Arts,Common Core Algebra,Algebra_I,2022,64.8,71,0.0,100.0,0.0,0.0,40,General Academic,0.0,0.0,9.0,87.0,20.0,11.0,1.0,86.0,20.0,29.0,20.0,CITY COLLEGE ACADEMY OF THE ARTS,800000059072.0,40.860951,-73.930082,10040,Washington Heights - Inwood
06M346,Community Health Academy of the Heights,Living Environment,Living_Env,2022,58.2,24,0.0,100.0,0.0,0.0,50,General Academic,0.0,0.0,19.0,94.0,24.0,13.0,1.0,84.0,28.0,33.0,33.0,COMMUNITY HEALTH ACAD OF THE HEIGHTS,800000059614.0,40.833695,-73.942074,10032,Washington Heights - Inwood
06M346,Community Health Academy of the Heights,Common Core Algebra,Algebra_I,2022,60.78,143,8.39,91.61,0.0,0.0,50,General Academic,0.0,0.0,19.0,94.0,24.0,13.0,1.0,84.0,28.0,33.0,28.0,COMMUNITY HEALTH ACAD OF THE HEIGHTS,800000059614.0,40.833695,-73.942074,10032,Washington Heights - Inwood
07X223,The Laboratory School of Finance and Technology,Common Core Algebra,Algebra_I,2022,76.7,28,0.0,100.0,0.0,0.0,53,General Academic,0.0,0.0,6.0,94.0,18.0,12.0,1.0,89.0,20.0,25.0,20.0,LAB SCHOOL OF FIN & TECH: X223,800000057113.0,40.813612,-73.920851,10454,Hunts Point - Mott Haven
07X223,The Laboratory School of Finance and Technology,Common Core English,ELA,2022,70.09,86,11.63,88.37,0.0,0.0,53,General Academic,0.0,0.0,6.0,94.0,18.0,12.0,1.0,89.0,20.0,25.0,22.5,LAB SCHOOL OF FIN & TECH: X223,800000057113.0,40.813612,-73.920851,10454,Hunts Point - Mott Haven
08X367,"Archimedes Academy for Math, Science and Technolog",Common Core English,ELA,2022,59.0,16,37.5,62.5,0.0,0.0,52,General Academic,0.0,0.0,12.0,87.0,30.0,10.0,1.0,81.0,10.0,22.0,16.0,"ARCHIMEDES ACAD-MATH, SCI, TECH",800000060370.0,40.815043,-73.85607,10473,Pelham - Throgs Neck
08X367,"Archimedes Academy for Math, Science and Technolog",Common Core Algebra,Algebra_I,2022,60.94,25,32.0,68.0,0.0,0.0,52,General Academic,0.0,0.0,12.0,87.0,30.0,10.0,1.0,81.0,10.0,22.0,10.0,"ARCHIMEDES ACAD-MATH, SCI, TECH",800000060370.0,40.815043,-73.85607,10473,Pelham - Throgs Neck
08X367,"Archimedes Academy for Math, Science and Technolog",Living Environment,Living_Env,2022,68.96,98,25.51,65.31,9.18,0.0,52,General Academic,0.0,0.0,12.0,87.0,30.0,10.0,1.0,81.0,10.0,22.0,22.0,"ARCHIMEDES ACAD-MATH, SCI, TECH",800000060370.0,40.815043,-73.85607,10473,Pelham - Throgs Neck
09X327,Comprehensive Model School Project M.S. 327,Living Environment,Living_Env,2022,62.3,68,0.0,100.0,0.0,0.0,57,General Academic,0.0,0.0,12.0,94.0,26.0,14.0,1.0,85.0,18.0,20.0,20.0,COMP MODEL SCH PROJECT MS 327,800000058108.0,40.842503,-73.916084,10457,Crotona - Tremont
09X327,Comprehensive Model School Project M.S. 327,Common Core Algebra,Algebra_I,2022,71.92,81,17.28,82.72,0.0,0.0,57,General Academic,0.0,0.0,12.0,94.0,26.0,14.0,1.0,85.0,18.0,20.0,18.0,COMP MODEL SCH PROJECT MS 327,800000058108.0,40.842503,-73.916084,10457,Crotona - Tremont
09X568,Young Women's Leadership School of the Bronx,Living Environment,Living_Env,2022,71.28,46,21.74,78.26,0.0,0.0,45,General Academic,0.0,0.0,10.0,86.0,19.0,10.0,1.0,86.0,25.0,22.0,22.0,YOUNG WOMEN'S LDSHP SCHOOL-BRONX,800000075027.0,40.848552,-73.909022,10453,Crotona - Tremont
09X568,Young Women's Leadership School of the Bronx,Common Core English,ELA,2022,76.87,49,26.53,73.47,0.0,0.0,45,General Academic,0.0,0.0,10.0,86.0,19.0,10.0,1.0,86.0,25.0,22.0,23.5,YOUNG WOMEN'S LDSHP SCHOOL-BRONX,800000075027.0,40.848552,-73.909022,10453,Crotona - Tremont
09X568,Young Women's Leadership School of the Bronx,Common Core Algebra,Algebra_I,2022,64.13,85,27.06,65.88,7.06,0.0,45,General Academic,0.0,0.0,10.0,86.0,19.0,10.0,1.0,86.0,25.0,22.0,25.0,YOUNG WOMEN'S LDSHP SCHOOL-BRONX,800000075027.0,40.848552,-73.909022,10453,Crotona - Tremont
10X225,Theatre Arts Production Company School,Common Core English,ELA,2022,69.0,57,0.0,100.0,0.0,0.0,53,General Academic,0.0,0.0,11.0,86.0,27.0,7.0,1.0,79.0,12.0,19.0,15.5,THEATRE ARTS PROD COMPANY SCHOOL,800000059126.0,40.854257,-73.897404,10457,Crotona - Tremont
10X225,Theatre Arts Production Company School,Living Environment,Living_Env,2022,61.84,90,26.67,73.33,0.0,0.0,53,General Academic,0.0,0.0,11.0,86.0,27.0,7.0,1.0,79.0,12.0,19.0,19.0,THEATRE ARTS PROD COMPANY SCHOOL,800000059126.0,40.854257,-73.897404,10457,Crotona - Tremont
10X225,Theatre Arts Production Company School,Common Core Algebra,Algebra_I,2022,54.72,107,29.91,70.09,0.0,0.0,53,General Academic,0.0,0.0,11.0,86.0,27.0,7.0,1.0,79.0,12.0,19.0,12.0,THEATRE ARTS PROD COMPANY SCHOOL,800000059126.0,40.854257,-73.897404,10457,Crotona - Tremont
10X368,In-Tech Academy (M.S. / High School 368),Living Environment,Living_Env,2022,65.03,121,0.0,95.04,4.96,0.0,75,General Academic,0.0,0.0,19.0,87.0,23.0,6.0,1.0,86.0,23.0,21.0,21.0,IN-TECH ACADEMY (MS/HS 368),800000046209.0,40.877935,-73.913694,10463,Kingsbridge - Riverdale
10X368,In-Tech Academy (M.S. / High School 368),Common Core English,ELA,2022,71.39,134,6.72,93.28,0.0,0.0,75,General Academic,0.0,0.0,19.0,87.0,23.0,6.0,1.0,86.0,23.0,21.0,22.0,IN-TECH ACADEMY (MS/HS 368),800000046209.0,40.877935,-73.913694,10463,Kingsbridge - Riverdale
10X368,In-Tech Academy (M.S. / High School 368),Common Core Algebra,Algebra_I,2022,54.09,159,6.29,89.31,4.4,0.0,75,General Academic,0.0,0.0,19.0,87.0,23.0,6.0,1.0,86.0,23.0,21.0,23.0,IN-TECH ACADEMY (MS/HS 368),800000046209.0,40.877935,-73.913694,10463,Kingsbridge - Riverdale
12X242,Mott Hall V,Common Core English,ELA,2022,66.03,69,21.74,78.26,0.0,0.0,58,General Academic,0.0,0.0,19.0,95.0,28.0,8.0,1.0,87.0,13.0,16.0,14.5,MOTT HALL V,800000059092.0,40.832508,-73.878191,10472,Pelham - Throgs Neck
12X242,Mott Hall V,Common Core Algebra,Algebra_I,2022,57.02,106,15.09,84.91,0.0,0.0,58,General Academic,0.0,0.0,19.0,95.0,28.0,8.0,1.0,87.0,13.0,16.0,13.0,MOTT HALL V,800000059092.0,40.832508,-73.878191,10472,Pelham - Throgs Neck
12X242,Mott Hall V,Living Environment,Living_Env,2022,57.49,121,17.36,82.64,0.0,0.0,58,General Academic,0.0,0.0,19.0,95.0,28.0,8.0,1.0,87.0,13.0,16.0,16.0,MOTT HALL V,800000059092.0,40.832508,-73.878191,10472,Pelham - Throgs Neck
19K422,Spring Creek Community School,Living Environment,Living_Env,2022,60.58,52,78.85,21.15,0.0,0.0,44,General Academic,0.0,0.0,3.0,84.0,26.0,6.0,1.0,80.0,19.0,25.0,25.0,SPRING CREEK COMMUNITY SCHOOL,800000075037.0,40.657266,-73.874064,11239,Canarsie - Flatlands
19K422,Spring Creek Community School,Common Core Algebra,Algebra_I,2022,55.91,79,78.48,21.52,0.0,0.0,44,General Academic,0.0,0.0,3.0,84.0,26.0,6.0,1.0,80.0,19.0,25.0,19.0,SPRING CREEK COMMUNITY SCHOOL,800000075037.0,40.657266,-73.874064,11239,Canarsie - Flatlands
25Q285,World Journalism Preparatory: A College Board School,Common Core English,ELA,2022,77.71,69,0.0,46.38,20.29,33.33,45,General Academic,0.0,0.0,4.0,59.0,23.0,3.0,1.0,88.0,18.0,28.0,23.0,WORLD JOURNALISM PREPARATORY,800000059620.0,40.764884,-73.789365,11358,Flushing - Clearview
25Q285,World Journalism Preparatory: A College Board School,Common Core Algebra,Algebra_I,2022,70.17,121,0.0,43.8,15.7,40.5,45,General Academic,0.0,0.0,4.0,59.0,23.0,3.0,1.0,88.0,18.0,28.0,18.0,WORLD JOURNALISM PREPARATORY,800000059620.0,40.764884,-73.789365,11358,Flushing - Clearview
25Q285,World Journalism Preparatory: A College Board School,Living Environment,Living_Env,2022,74.51,130,4.62,40.77,16.92,37.69,45,General Academic,0.0,0.0,4.0,59.0,23.0,3.0,1.0,88.0,18.0,28.0,28.0,WORLD JOURNALISM PREPARATORY,800000059620.0,40.764884,-73.789365,11358,Flushing - Clearview
27Q323,Scholars' Academy,Living Environment,Living_Env,2022,86.03,173,17.34,16.18,21.97,44.51,73,General Academic,0.0,0.0,0.0,50.0,15.0,0.0,1.0,91.0,29.0,29.0,29.0,SCHOLARS' ACADEMY,800000059099.0,40.584543,-73.825162,11694,Rockaway
27Q323,Scholars' Academy,Common Core Algebra,Algebra_I,2022,84.0,178,16.85,17.42,21.91,43.82,73,General Academic,0.0,0.0,0.0,50.0,15.0,0.0,1.0,91.0,29.0,29.0,29.0,SCHOLARS' ACADEMY,800000059099.0,40.584543,-73.825162,11694,Rockaway
28Q167,Metropolitan Expeditionary Learning School,Common Core English,ELA,2022,80.02,101,11.88,47.52,26.73,13.86,70,General Academic,0.0,0.0,6.0,66.0,20.0,6.0,1.0,89.0,30.0,28.0,29.0,METROPOLITAN EXPEDITIONARY LRNING,800000069162.0,40.708431,-73.855543,11375,Jamaica
28Q167,Metropolitan Expeditionary Learning School,Living Environment,Living_Env,2022,74.14,108,12.96,47.22,25.0,14.81,70,General Academic,0.0,0.0,6.0,66.0,20.0,6.0,1.0,89.0,30.0,28.0,28.0,METROPOLITAN EXPEDITIONARY LRNING,800000069162.0,40.708431,-73.855543,11375,Jamaica
28Q167,Metropolitan Expeditionary Learning School,Common Core Algebra,Algebra_I,2022,64.34,206,16.02,40.78,27.67,15.53,70,General Academic,0.0,0.0,6.0,66.0,20.0,6.0,1.0,89.0,30.0,28.0,30.0,METROPOLITAN EXPEDITIONARY LRNING,800000069162.0,40.708431,-73.855543,11375,Jamaica
29Q283,Preparatory Academy for Writers: A College Board School,Common Core English,ELA,2022,75.28,104,86.54,13.46,0.0,0.0,36,General Academic,0.0,0.0,5.0,70.0,20.0,7.0,1.0,83.0,16.0,18.0,17.0,PREP ACADEMY FOR WRITERS,800000059634.0,40.66903,-73.757744,11413,Southeast Queens
29Q283,Preparatory Academy for Writers: A College Board School,Living Environment,Living_Env,2022,66.76,116,85.34,9.48,5.17,0.0,36,General Academic,0.0,0.0,5.0,70.0,20.0,7.0,1.0,83.0,16.0,18.0,18.0,PREP ACADEMY FOR WRITERS,800000059634.0,40.66903,-73.757744,11413,Southeast Queens
29Q283,Preparatory Academy for Writers: A College Board School,Common Core Algebra,Algebra_I,2022,62.02,117,80.34,12.82,6.84,0.0,36,General Academic,0.0,0.0,5.0,70.0,20.0,7.0,1.0,83.0,16.0,18.0,16.0,PREP ACADEMY FOR WRITERS,800000059634.0,40.66903,-73.757744,11413,Southeast Queens
30Q286,The Young Women's Leadership School Astoria,Common Core English,ELA,2022,86.88,53,0.0,54.72,45.28,0.0,42,General Academic,0.0,0.0,6.0,73.0,16.0,3.0,1.0,90.0,27.0,29.0,28.0,YOUNG WOMENS LEADERSHIP SCHOOL,800000059702.0,40.770769,-73.92383,11102,Long Island City - Astoria
30Q286,The Young Women's Leadership School Astoria,Living Environment,Living_Env,2022,69.87,67,0.0,56.72,25.37,17.91,42,General Academic,0.0,0.0,6.0,73.0,16.0,3.0,1.0,90.0,27.0,29.0,29.0,YOUNG WOMENS LEADERSHIP SCHOOL,800000059702.0,40.770769,-73.92383,11102,Long Island City - Astoria
30Q286,The Young Women's Leadership School Astoria,Common Core Algebra,Algebra_I,2022,70.13,101,6.93,45.54,34.65,12.87,42,General Academic,0.0,0.0,6.0,73.0,16.0,3.0,1.0,90.0,27.0,29.0,27.0,YOUNG WOMENS LEADERSHIP SCHOOL,800000059702.0,40.770769,-73.92383,11102,Long Island City - Astoria
31R028,The Eagle Academy for Young Men of Staten Island,Common Core English,ELA,2022,64.04,22,63.64,36.36,0.0,0.0,45,General Academic,0.0,0.0,7.0,82.0,42.0,6.0,1.0,82.0,10.0,12.0,11.0,EAGLE ACADEMY FOR YOUNG MEN,800000083442.0,40.620443,-74.080695,10304,Stapleton - St. George
31R028,The Eagle Academy for Young Men of Staten Island,Common Core Algebra,Algebra_I,2022,51.33,24,66.67,33.33,0.0,0.0,45,General Academic,0.0,0.0,7.0,82.0,42.0,6.0,1.0,82.0,10.0,12.0,10.0,EAGLE ACADEMY FOR YOUNG MEN,800000083442.0,40.620443,-74.080695,10304,Stapleton - St. George
31R028,The Eagle Academy for Young Men of Staten Island,Living Environment,Living_Env,2022,52.08,25,72.0,28.0,0.0,0.0,45,General Academic,0.0,0.0,7.0,82.0,42.0,6.0,1.0,82.0,10.0,12.0,12.0,EAGLE ACADEMY FOR YOUNG MEN,800000083442.0,40.620443,-74.080695,10304,Stapleton - St. George
31R085,The Young Women's Leadership School of Queens,Living Environment,Living_Env,2022,74.85,72,50.0,0.0,50.0,0.0,5,General Academic,0.0,0.0,,,,,,,,,,,,40.708409,-73.804166,11432,Jamaica
