Year,School Name,DBN,Pupil Teacher Ratio
2019,BRONX CENTER FOR SCIENCE AND MATHEMATICS,09X260,14.6
2019,VALIDUS PREPARATORY ACADEMY: AN EXPEDITIONARY LEARNING SCHOOL,09X263,15.3
2019,THE NEW AMERICAN ACADEMY AT ROBERTO CLEMENTE STATE PARK,09X274,9.4
2019,THE WALTON AVENUE SCHOOL,09X294,12.4
2019,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,09X297,11
2019,IS X303 LEADERSHIP & COMMUNITY SERVICE,09X303,8.9
2019,LUCERO ELEMENTARY SCHOOL,09X311,13.3
2019,IS 313 SCHOOL OF LEADERSHIP DEVELOPMENT,09X313,7.7
2019,BRONX WRITING ACADEMY,09X323,10
2019,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,09X324,13.2
2019,COMPREHENSIVE MODEL SCHOOL PROJECT MS 327,09X327,14.1
2019,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,09X328,12.3
2019,DREAMYARD PREPARATORY SCHOOL,09X329,10.5
2019,IS 339,09X339,7.3
2019,NEW DIRECTIONS SECONDARY SCHOOL,09X350,8.6
2019,THE HIGHBRIDGE GREEN SCHOOL,09X361,10.5
2019,ACADEMY FOR LANGUAGE AND TECHNOLOGY,09X365,12.9
2019,BRONX INTERNATIONAL HIGH SCHOOL,09X403,12.7
2019,SCHOOL FOR EXCELLENCE,09X404,11.5
2019,BRONX HIGH SCHOOL OF BUSINESS,09X412,9.3
2019,BRONX HIGH SCHOOL FOR MEDICAL SCIENCE,09X413,12.5
2019,THE FAMILY SCHOOL,09X443,12.8
2019,GRANT AVENUE ELEMENTARY SCHOOL,09X449,12.5
2019,SCIENCE AND TECHNOLOGY ACADEMY: A MOTT HALL SCHOOL,09X454,11.6
2019,SHERIDAN ACADEMY FOR YOUNG LEADERS,09X457,16.4
2019,"BRONX SCHOOL FOR LAW, GOVERNMENT AND JUSTICE",09X505,12.8
2019,FREDERICK DOUGLASS ACADEMY III SECONDARY SCHOOL,09X517,12.4
2019,BRONX LEADERSHIP ACADEMY HIGH SCHOOL,09X525,13
2019,HIGH SCHOOL FOR VIOLIN AND DANCE,09X543,14
2019,MOUNT EDEN CHILDREN'S ACADEMY,09X555,15.9
2019,CLAREMONT INTERNATIONAL HS,09X564,13.1
2019,YOUNG WOMEN'S LEADERSHIP SCHOOL OF THE BRONX,09X568,14.2
2019,SOUTH BRONX INTERNATIONAL MS,09X593,9.2
2019,MS 594,09X594,8.6
2019,PS 3 RAUL JULIA MICRO SOCIETY,10X003,13.3
2019,MILTON FEIN SCHOOL,10X007,16.2
2019,PS 008 ISSAC VARIAN,10X008,12.9
2019,PS 9 RYER AVENUE ELEMENTARY SCHOOL,10X009,13.6
2019,PS X015 INSTITUTE FOR ENVIRONMENTAL LEARNING,10X015,15.7
2019,"PS/MS 20 POGEORGE J WERDANN, III",10X020,13.3
2019,PS 023 THE NEW CHILDREN'S SCHOOL,10X023,13.1
2019,PS 024 SPUYTEN DUYVIL,10X024,16.6
2019,PS 032 BELMONT,10X032,12.2
2019,PS 033 TIMOTHY DWIGHT,10X033,14.6
2019,PS X037 - MULTIPLE INTELLIGENCE SCHOOL,10X037,14.4
2019,THOMAS C GIORDANO MIDDLE SCHOOL 45,10X045,14.2
2019,PS 046 EDGAR ALLAN POE,10X046,13.4
2019,PS 051 BRONX NEW SCHOOL,10X051,15.2
2019,PS / IS 54,10X054,13.3
2019,PS 056 NORWOOD HEIGHTS,10X056,14.2
2019,PS 059 THE COMMUNITY SCHOOL OF TECHNOLOGY,10X059,11.1
2019,BEDFORD PARK ELEMENTARY SCHOOL,10X077,14.6
2019,JHS 080 THE MOSHOLU PARKWAY,10X080,13.9
2019,PS 081 ROBERT J CHRISTEN,10X081,15.1
2019,PS 085 GREAT EXPECTATIONS,10X085,12.6
2019,PS 086 KINGSBRIDGE HEIGHTS,10X086,14
2019,PS 091 BRONX,10X091,12.1
2019,PS 094 KINGS COLLEGE SCHOOL,10X094,12.2
2019,PS 095 SHEILA MENCHER,10X095,15.1
2019,JHS 118 WILLIAM W NILES,10X118,12.2
2019,RIVERDALE / KINGSBRIDGE ACADEMY (MIDDLE SCHOOL / HIGH SCHOOL 141),10X141,14.6
2019,PS 159 LUIS MUNOZ MARIN BILING,10X159,13.7
2019,PS 205 FIORELLO LAGUARDIA,10X205,12.7
2019,IS 206 ANN MERSEREAU,10X206,12.3
2019,PS 207,10X207,12.7
2019,PS 209,10X209,12.2
2019,BRONX ENGINEERING AND TECHNOLOGY ACADEMY,10X213,13.3
2019,THEATRE ARTS PRODUCTION COMPANY SCHOOL,10X225,10.4
2019,PS 226,10X226,13.2
2019,JONAS BRONCK ACADEMY,10X228,14
2019,"THE MARIE CURIE SCHOOL FOR MEDICINE, NURSING, AND HEALTH PROFESSIONS",10X237,12.2
2019,WEST BRONX ACADEMY FOR THE FUTURE,10X243,11.8
2019,THE NEW SCHOOL FOR LEADERSHIP AND JOURNALISM,10X244,14.8
2019,PS 246 POE CENTER,10X246,11.4
2019,IS 254,10X254,14.6
2019,BRONX ACADEMY FOR SOFTWARE ENGINEERING (BASE),10X264,10.4
2019,KINGSBRIDGE INTERNATIONAL HIGH SCHOOL,10X268,14.6
2019,"PS 279 CAPTAIN MANUEL RIVERA, JR",10X279,13.5
2019,PS/MS 280 MOSHOLU PARKWAY,10X280,12.7
2019,BRONX SCHOOL OF LAW AND FINANCE,10X284,14
2019,PS 291,10X291,13.4
2019,PS 306,10X306,14.5
2019,LUISA PINEIRO FUENTES SCHOOL OF SCIENCE AND DISCOVERY,10X307,11
2019,BRONX DANCE ACADEMY SCHOOL,10X308,13.3
2019,PS 310 MARBLE HILL,10X310,13
2019,PS 315 LAB SCHOOL,10X315,16.4
2019,PROVIDING URBAN LEARNERS SUCCESS IN EDUCATION HIGH SCHOOL,10X319,11.7
2019,THE BRONX SCHOOL OF YOUNG LEADERS,10X331,12.8
2019,PS 340,10X340,12.8
2019,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,10X342,12
2019,AMPARK NEIGHBORHOOD,10X344,15.9
2019,BRONX COLLABORATIVE HIGH SCHOOL,10X351,12
2019,WORLD VIEW HIGH SCHOOL,10X353,11.9
2019,PS 360,10X360,11.8
2019,ACADEMY FOR PERSONAL LEADERSHIP AND EXCELLENCE,10X363,9.8
2019,IN-TECH ACADEMY (MS / HIGH SCHOOL 368),10X368,14.9
2019,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIONAL HIGH SCHOOL (KAPPA),10X374,11.6
2019,"ELEMENTARY SCHOOL FOR MATH, SCIENCE, AND TECHNOLOGY",10X382,15.1
2019,SCHOOL FOR ENVIRONMENTAL CITIZENSHIP,10X386,12.6
2019,MS 390,10X390,12.3
2019,THE ANGELO PATRI MIDDLE SCHOOL,10X391,10.6
2019,PS 396,10X396,5
2019,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPORT PREPARATORY ACADEMY (ELLIS),10X397,12.9
2019,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,10X433,12.8
2019,BELMONT PREPARATORY HIGH SCHOOL,10X434,13.5
2019,FORDHAM HIGH SCHOOL FOR THE ARTS,10X437,9.7
2019,FORDHAM LEADERSHIP ACADEMY FOR BUSINESS AND TECHNOLOGY,10X438,9.9
2019,BRONX HIGH SCHOOL FOR LAW AND COMMUNITY SERVICE,10X439,13
2019,DEWITT CLINTON HIGH SCHOOL,10X440,13.3
2019,"CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC, THE",10X442,14
2019,BRONX HIGH SCHOOL OF SCIENCE,10X445,21.9
2019,CRESTON ACADEMY,10X447,11.9
2019,EAST FORDHAM ACADEMY FOR THE ARTS,10X459,12.3
2019,MARBLE HILL HIGH SCHOOL FOR INTERNATIONAL STUDIES,10X477,14.6
2019,CROTONA INTERNATIONAL HIGH SCHOOL,10X524,12.3
2019,BRONX THEATRE HIGH SCHOOL,10X546,14.1
2019,DISCOVERY HIGH SCHOOL,10X549,17.3
2019,HIGH SCHOOL FOR ENERGY AND TECHNOLOGY,10X565,12.3
2019,HIGH SCHOOL OF AMERICAN STUDIES AT LEHMAN COLLEGE,10X696,16.4
2019,PS 016 WAKEFIELD,11X016,13.3
2019,PS 019 JUDITH K WEISS,11X019,16.7
2019,PS 021 PHILIP H SHERIDAN,11X021,14.9
2019,PS 041 GUN HILL ROAD,11X041,14
2019,PS 068 BRONX,11X068,9.4
2019,PS 076 THE BENNINGTON SCHOOL,11X076,13
2019,PS 078 ANNE HUTCHINSON,11X078,14.6
2019,PS 083 DONALD HERTZ,11X083,14.4
2019,PS 087 BRONX,11X087,15.9
2019,PS 089 BRONX,11X089,17.4
2019,PS 096 RICHARD RODGERS,11X096,12.9
2019,PS 097 BRONX,11X097,12.7
2019,PS 103 HECTOR FONTANEZ,11X103,13
2019,PS 105 SEN ABRAHAM BERNSTEIN,11X105,13.3
2019,PS 106 PARKCHESTER,11X106,15.6
2019,PS 108 PHILIP J ABINANTI,11X108,15.4
2019,PS 111 SETON FALLS,11X111,12.8
2019,PS 112 BRONXWOOD,11X112,13.9
2019,PS 121 THROOP,11X121,14.5
2019,JHS 127 THE CASTLE HILL,11X127,14.2
2019,JHS 144 MICHELANGELO,11X144,13.1
2019,PS 153 HELEN KELLER,11X153,14.9
2019,PS 160 WALT DISNEY,11X160,10.4
2019,BAYCHESTER ACADEMY,11X169,16.5
2019,PS 175 CITY ISLAND,11X175,13.4
2019,PS 178 - DR SELMAN WAKSMAN,11X178,11.6
2019,MS 180 DR DANIEL HALE WILLIAMS,11X180,14.6
2019,IS 181 PABLO CASALS,11X181,15.2
2019,CORNERSTONE ACADEMY FOR SOCIAL ACTION,11X189,12.6
2019,PS/MS 194,11X194,14.4
2019,BRONX HEALTH SCIENCES HIGH SCHOOL,11X249,14.3
2019,BRONX HIGH SCHOOL FOR WRITING AND COMMUNICATION ARTS,11X253,13.7
2019,BRONX LAB SCHOOL,11X265,11.5
2019,ACADEMY FOR SCHOLARSHIP AND ENTREPRENEURSHIP: A COLLEGE BOARD SCHOOL,11X270,13
2019,HIGH SCHOOL OF COMPUTERS AND TECHNOLOGY,11X275,13.4
2019,THE FORWARD SCHOOL,11X287,12.6
2019,COLLEGIATE INSTITUTE FOR MATH AND SCIENCE,11X288,17.5
2019,BRONX ACADEMY OF HEALTH CAREERS,11X290,13
2019,ASTOR COLLEGIATE ACADEMY,11X299,15.8
2019,BRONX GREEN MIDDLE SCHOOL,11X326,14.8
2019,BRONX ALLIANCE MIDDLE SCHOOL,11X355,12
2019,YOUNG VOICES ACADEMY OF THE BRONX,11X357,14.9
2019,SCHOOL OF DIPLOMACY,11X370,11.2
2019,BRONX HIGH SCHOOL FOR THE VISUAL ARTS,11X418,14.4
2019,HARRY S TRUMAN HIGH SCHOOL,11X455,17.9
2019,CORNERSTONE ACADEMY FOR SOCIAL ACTION MIDDLE SCHOOL (CASA),11X462,14.1
2019,PELHAM ACADEMY OF ACADEMICS AND COMMUNITY ENGAGEMENT,11X468,13
2019,PS 481,11X481,13.5
2019,PS 483,11X483,12.7
2019,PS/MS 11X498 - VAN NEST ACADEMY,11X498,15.1
2019,BRONXDALE HIGH SCHOOL,11X508,10.8
2019,HIGH SCHOOL OF LANGUAGE AND INNOVATION,11X509,11.8
2019,NEW WORLD HIGH SCHOOL,11X513,13.5
2019,THE BRONXWOOD PREPARATORY ACADEMY,11X514,13.8
2019,ONE WORLD MIDDLE SCHOOL AT EDENWALD,11X529,8.6
2019,BAYCHESTER MIDDLE SCHOOL,11X532,11.2
2019,PELHAM PREPARATORY ACADEMY,11X542,17.2
2019,HIGH SCHOOL FOR CONTEMPORARY ARTS,11X544,13.8
2019,BRONX AEROSPACE HIGH SCHOOL,11X545,12.6
2019,BRONX PARK MIDDLE SCHOOL,11X556,10.4
2019,PELHAM GARDENS MIDDLE SCHOOL,11X566,13.4
2019,LINDEN TREE ELEMENTARY SCHOOL,11X567,11.3
2019,PS 006 WEST FARMS,12X006,12.6
2019,PS 044 DAVID C FARRAGUT,12X044,11.7
2019,PS 047 JOHN RANDOLPH,12X047,13.5
2019,PS 057 CRESCENT,12X057,14.1
2019,PS 061 FRANCISCO OLLER,12X061,14.6
2019,PS 066 SCHOOL OF HIGHER EXPECTATIONS,12X066,11
2019,PS 067 MOHEGAN SCHOOL,12X067,13
2019,JHS 098 HERMAN RIDDER,12X098,10.6
2019,MS 129 ACADEMY FOR INDEPENDENT LEARNING AND LEADERSHIP,12X129,14.7
2019,PS 134 GEORGE F BRISTOW,12X134,13.6
2019,PS 150 CHARLES JAMES FOX,12X150,13.4
2019,ESMT- IS 190,12X190,13.4
2019,PS 195,12X195,13.7
2019,PS 196,12X196,13
2019,PS 211,12X211,11.7
2019,PS 212,12X212,9.4
2019,PS 214,12X214,13.6
2019,SCHOOL OF PERFORMING ARTS,12X217,9.7
2019,MOTT HALL V,12X242,11.8
2019,"METROPOLITAN HIGH SCHOOL, THE",12X248,9.5
2019,EXPLORATIONS ACADEMY,12X251,11.7
2019,BRONX LATIN,12X267,12.1
2019,EAST BRONX ACADEMY FOR THE FUTURE,12X271,10.5
2019,FREDERICK DOUGLASS ACADEMY V MIDDLE SCHOOL,12X273,14
2019,FANNIE LOU HAMER MIDDLE SCHOOL,12X286,9.7
2019,THE SCHOOL OF SCIENCE AND APPLIED LEARNING,12X300,12.1
2019,FAIRMONT NEIGHBORHOOD SCHOOL,12X314,10.1
2019,KAPPA III,12X316,14
2019,"IS X318 MATH, SCIENCE & TECHNOLOGY THROUGH ARTS",12X318,9.5
2019,ACCION ACADEMY,12X341,11.9
2019,EMOLIOR ACADEMY,12X383,16.3
2019,PAN AMERICAN INTERNATIONAL HIGH SCHOOL AT MONROE,12X388,12.3
2019,ARTURO A SCHOMBURG SATELLITE ACADEMY BRONX,12X446,11.4
2019,SAMARA COMMUNITY SCHOOL,12X458,12
2019,URBAN SCHOLARS COMMUNITY SCHOOL,12X463,9.6
2019,THE CINEMA SCHOOL,12X478,15.7
2019,BRONX CAREER AND COLLEGE PREPARATORY HIGH SCHOOL,12X479,12.2
2019,BRONX REGIONAL HIGH SCHOOL,12X480,12.9
2019,BRONX ENVISION ACADEMY,12X511,12
2019,THE METROPOLITAN SOUNDVIEW HIGH SCHOOL,12X521,10.9
2019,ARCHER ELEMENTARY SCHOOL,12X531,11.5
2019,PS 536,12X536,13.8
2019,HIGH SCHOOL OF WORLD CULTURES,12X550,13.3
2019,PS 595,12X595,9.7
2019,FANNIE LOU HAMER FREEDOM HIGH SCHOOL,12X682,12.1
2019,WINGS ACADEMY,12X684,14
2019,BRONX LITTLE SCHOOL,12X691,11.5
2019,PS 003 THE BEDFORD VILLAGE,13K003,15.1
2019,PS 008 ROBERT FULTON,13K008,15.5
2019,PS 009 TEUNIS G BERGEN,13K009,17
2019,PS 011 PURVIS J BEHAN,13K011,17.1
2019,PS 020 CLINTON HILL,13K020,15.4
2019,PS 044 MARCUS GARVEY,13K044,12
2019,PS 046 EDWARD C BLUM,13K046,10.4
2019,PS 054 SAMUEL C BARNES,13K054,9.8
2019,PS 056 LEWIS H LATIMER,13K056,12.5
2019,PS 067 CHARLES A DORSEY,13K067,11
2019,PS 093 WILLIAM H PRESCOTT,13K093,11.5
2019,MS 113 RONALD EDMONDS LEARNING CENTER,13K113,10.6
2019,PS 133 WILLIAM A BUTLER,13K133,13.8
2019,PS 256 BENJAMIN BANNEKER,13K256,16.2
2019,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,13K265,9.6
2019,MS K266 - PARK PLACE COMMUNITY MIDDLE SCHOOL,13K266,10.1
2019,PS 270 JOHANN DEKALB,13K270,8.4
2019,PS 282 PARK SLOPE,13K282,12.8
2019,PS 287 BAILEY K ASHFORD,13K287,10.7
2019,SATELLITE EAST MIDDLE SCHOOL,13K301,7.7
2019,PS 305 DR PETER RAY,13K305,11.5
2019,PS 307 DANIEL HALE WILLIAMS,13K307,7.5
2019,SATELLITE WEST MIDDLE SCHOOL,13K313,11.5
2019,URBAN ASSEMBLY HIGH SCHOOL OF MUSIC AND ART,13K350,12.3
2019,THE URBAN ASSEMBLY UNISON SCHOOL,13K351,10
2019,"BROOKLYN COMMUNITY HIGH SCHOOL OF COMMUNICATION, ARTS AND MEDIA",13K412,12.6
2019,"SCIENCE SKILLS CENTER HIGH SCHOOL FOR SCIENCE, TECHNOLOGY AND THE CREATIVE ARTS",13K419,16.6
2019,BROOKLYN TECHNICAL HIGH SCHOOL,13K430,21.8
2019,BROOKLYN INTERNATIONAL HIGH SCHOOL,13K439,14.2
2019,THE URBAN ASSEMBLY SCHOOL FOR LAW AND JUSTICE,13K483,14.8
2019,ACADEMY OF ARTS AND LETTERS,13K492,15.2
2019,ACORN COMMUNITY HIGH SCHOOL,13K499,13.8
2019,URBAN ASSEMBLY INSTITUTE OF MATH AND SCIENCE FOR YOUNG WOMEN,13K527,13.3
2019,BROOKLYN ACADEMY HIGH SCHOOL,13K553,11.5
2019,GOTHAM PROFESSIONAL ARTS ACADEMY,13K594,11.7
2019,BEDFORD ACADEMY HIGH SCHOOL,13K595,17
2019,GEORGE WESTINGHOUSE CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,13K605,14.5
2019,BROOKLYN HIGH SCHOOL FOR LEADERSHIP AND COMMUNITY SERVICE,13K616,11.8
2019,BENJAMIN BANNEKER ACADEMY,13K670,16.8
2019,"CITY POLYTECHNIC HIGH SCHOOL OF ENGINEERING, ARCHITECTURE, AND TECHNOLOGY",13K674,14.8
2019,FORT GREENE PREPARATORY ACADEMY,13K691,11.2
2019,PS 016 LEONARD DUNKLY,14K016,15.3
2019,PS 017 HENRY D WOODWORTH,14K017,10.5
2019,PS 018 EDWARD BUSH,14K018,10.8
2019,PS 023 CARTER G WOODSON,14K023,10.4
2019,PS 031 SAMUEL F DUPONT,14K031,15.4
2019,PS 034 OLIVER H PERRY,14K034,14.9
2019,JHS 050 JOHN D WELLS,14K050,12.8
2019,PS 059 WILLIAM FLOYD,14K059,11.6
2019,JUAN MOREL CAMPOS SECONDARY SCHOOL,14K071,8.9
2019,PS 084 JOSE DE DIEGO,14K084,9
2019,PS 110 THE MONITOR,14K110,16.1
2019,PS 120 CARLOS TAPIA,14K120,13.6
2019,JOHN ERICSSON MIDDLE SCHOOL 126,14K126,10.6
2019,PS 132 THE CONSELYEA SCHOOL,14K132,17.2
2019,PS 147 ISAAC REMSEN,14K147,14
2019,PS/IS 157 THE BENJAMIN FRANKLIN HEALTH & SCIENCE ACADEMY,14K157,11.5
2019,PS 196 TEN EYCK,14K196,10.8
2019,PS 250 GEORGE H LINDSAY,14K250,14
2019,PS 257 JOHN F HYLAN,14K257,13.9
2019,PS 297 ABRAHAM STOCKTON,14K297,12.8
2019,IS 318 EUGENIO MARIA DE HOSTOS,14K318,14.3
2019,PS 319,14K319,10.6
2019,PS 380 JOHN WAYNE ELEMENTARY,14K380,11.5
2019,BROOKLYN ARBOR ELEMENTARY SCHOOL,14K414,14.8
2019,"BROOKLYN LATIN SCHOOL, THE",14K449,18.6
2019,GREEN SCHOOL: AN ACADEMY FOR ENVIRONMENTAL CAREERS,14K454,12.2
2019,PROGRESS HIGH SCHOOL FOR PROFESSIONAL CAREERS,14K474,14.4
2019,SCHOOL FOR LEGAL STUDIES,14K477,13
2019,"THE HIGH SCHOOL FOR ENTERPRISE, BUSINESS AND TECHNOLOGY",14K478,15.9
2019,BROOKLYN PREPARATORY HIGH SCHOOL,14K488,15.1
2019,WILLIAMSBURG HIGH SCHOOL FOR ARCHITECTURE AND DESIGN,14K558,16.4
2019,WILLIAMSBURG PREPARATORY SCHOOL,14K561,14.9
2019,CONSELYEA PREPARATORY SCHOOL,14K577,14.4
2019,MS 582,14K582,11.4
2019,LYONS COMMUNITY SCHOOL,14K586,10.8
2019,AUTOMOTIVE HIGH SCHOOL,14K610,8.5
2019,YOUNG WOMEN'S LEADERSHIP SCHOOL OF BROOKLYN,14K614,12.1
2019,EL PUENTE ACADEMY FOR PEACE AND JUSTICE,14K685,14
2019,PS 001 THE BERGEN,15K001,11.8
2019,"MAGNET SCHOOL OF MATH, SCIENCE AND DESIGN TECHNOLOGY",15K010,14.8
2019,PS 015 PATRICK F DALY,15K015,10.3
2019,PS 024,15K024,11.4
2019,PS 029 JOHN M HARRIGAN,15K029,16.7
2019,PS 032 SAMUEL MILLS SPROLE,15K032,7.8
2019,PS 038 THE PACIFIC,15K038,18.7
2019,PS 039 HENRY BRISTOW,15K039,15.6
2019,MS 51 WILLIAM ALEXANDER,15K051,18
2019,PS 058 THE CARROLL,15K058,15.6
2019,JHS 088 PETER ROUGET,15K088,14.8
2019,PS 094 THE HENRY LONGFELLOW,15K094,13.4
2019,PS 107 JOHN W KIMBALL,15K107,15.3
2019,THE MAURICE SENDAK COMMUNITY SCHOOL,15K118,20.2
2019,PS 124 SILAS B DUTCHER,15K124,11.3
2019,PS 130 THE PARKSIDE,15K130,14.2
2019,PS 131 BROOKLYN,15K131,12.6
2019,IS 136 CHARLES O DEWEY,15K136,10.9
2019,PS 146,15K146,13.3
2019,THE WINDSOR TERRACE SCHOOL,15K154,15.7
2019,PS 169 SUNSET PARK,15K169,12.8
2019,PS 172 BEACON SCHOOL OF EXCELLENCE,15K172,11.1
2019,PS 230 DORIS L COHEN,15K230,13.4
2019,PS 261 PHILIP LIVINGSTON,15K261,14.8
2019,PS 295,15K295,11.2
2019,PS 321 WILLIAM PENN,15K321,16.8
2019,THE CHILDRENS SCHOOL,15K418,12.4
2019,BROOKLYN FRONTIERS HIGH SCHOOL,15K423,7.3
2019,BROOKLYN SCHOOL FOR GLOBAL STUDIES,15K429,11.8
2019,MS 442 CARROLL GARDENS SCHOOL FOR INNOVATION,15K442,8.8
2019,NEW VOICES SCHOOL OF ACADEMIC & CREATIVE ARTS,15K443,16.5
2019,THE MATH & SCIENCE EXPLORATORY SCHOOL,15K447,11.1
2019,BROOKLYN SECONDARY SCHOOL FOR COLLABORATIVE STUDIES,15K448,11.3
2019,SECONDARY SCHOOL FOR LAW,15K462,13
2019,SECONDARY SCHOOL FOR JOURNALISM,15K463,15.4
2019,PARK SLOPE COLLEGIATE,15K464,13
2019,SCHOOL FOR INTERNATIONAL STUDIES,15K497,14.2
2019,SUNSET PARK AVENUES ELEMENTARY SCHOOL,15K516,11.6
2019,COBBLE HILL SCHOOL OF AMERICAN STUDIES,15K519,13.7
2019,WEST BROOKLYN COMMUNITY HIGH SCHOOL,15K529,12
2019,KHALIL GIBRAN INTERNATIONAL ACADEMY,15K592,8.7
2019,BROOKLYN HIGH SCHOOL OF THE ARTS,15K656,14.5
2019,SUNSET PARK HIGH SCHOOL,15K667,11.4
2019,RED HOOK NEIGHBORHOOD SCHOOL,15K676,7.8
2019,MILLENNIUM BROOKLYN HS,15K684,11.6
2019,SOUTH BROOKLYN COMMUNITY HIGH SCHOOL,15K698,11.8
2019,SUNSET PARK PREP,15K821,13
2019,MS 839,15K839,11.8
2019,THE SCHOOL OF CREATIVITY AND INNOVATION,15K896,7.5
2019,PS 005 DR RONALD MCNAIR,16K005,13.6
2019,PS 021 CRISPUS ATTUCKS,16K021,14.7
2019,PS 025 EUBIE BLAKE SCHOOL,16K025,5.8
2019,PS 026 JESSE OWENS,16K026,10.1
2019,PS 028 THE WARREN PREP ACADEMY,16K028,7
2019,MS 035 STEPHEN DECATUR,16K035,12.9
2019,PS 040 GEORGE W CARVER,16K040,13.3
2019,JHS 057 WHITELAW REID,16K057,12
2019,PS 081 THADDEUS STEVENS,16K081,9.4
2019,PS 243K- THE WEEKSVILLE SCHOOL,16K243,10
2019,PS 262 EL HAJJ MALIK EL SHABAZZ ELEMENTARY SCHOOL,16K262,11.2
2019,"MS 267 MATH, SCIENCE & TECHNOLOGY",16K267,10.5
2019,PS 308 CLARA CARDWELL,16K308,9.6
2019,PS 309 THE GEORGE E WIBECAN PREPARATORY ACADEMY,16K309,10.1
2019,PS 335 GRANVILLE T WOODS,16K335,9.8
2019,BOYS AND GIRLS HIGH SCHOOL,16K455,11.2
2019,BROOKLYN HIGH SCHOOL FOR LAW AND TECHNOLOGY,16K498,15.5
2019,BRIGHTER CHOICE COMMUNITY SCHOOL,16K627,14.9
2019,BROOKLYN BROWNSTONE SCHOOL,16K628,13.4
2019,RESEARCH AND SERVICE HIGH SCHOOL,16K669,16
2019,MADIBA PREP MIDDLE SCHOOL,16K681,10.7
2019,THE BROOKLYN ACADEMY OF GLOBAL FINANCE,16K688,9.6
2019,NELSON MANDELA HIGH SCHOOL,16K765,12.1
2019,THE BROOKLYN GREEN SCHOOL,16K898,8.4
2019,PARKSIDE PREPARATORY ACADEMY,17K002,14.9
2019,PS 006,17K006,13.8
2019,DR JACQUELINE PEEK-DAVIS SCHOOL,17K012,15.5
2019,MS 061 DR GLADSTONE H ATWELL,17K061,16
2019,PS 091 THE ALBANY AVENUE SCHOOL,17K091,13.8
2019,PS 092 ADRIAN HEGEMAN,17K092,11.5
2019,PATHWAYS IN TECHNOLOGY EARLY COLLEGE HIGH SCHOOL (P-TECH),17K122,17.1
2019,PS 138 BROOKLYN,17K138,12.1
2019,PS 161 THE CROWN,17K161,13.7
2019,PS 181 BROOKLYN,17K181,13.9
2019,PS 189 THE BILINGUAL CENTER,17K189,14.6
2019,PS 191 PAUL ROBESON,17K191,10.4
2019,PS 221 TOUSSAINT L'OUVERTURE,17K221,14.8
2019,PS 241 EMMA L JOHNSTON,17K241,15
2019,MS 246 WALT WHITMAN,17K246,14
2019,PS 249 THE CATON,17K249,15.4
2019,PS 289 GEORGE V BROWER,17K289,12.7
2019,PS 316 ELIJAH STROUD,17K316,11
2019,IS 340,17K340,12.9
2019,EBBETS FIELD MIDDLE SCHOOL,17K352,9.1
2019,ELIJAH STROUD MIDDLE SCHOOL,17K353,13.1
2019,THE SCHOOL OF INTEGRATED LEARNING,17K354,10.8
2019,PS 375 JACKIE ROBINSON SCHOOL,17K375,11.8
2019,ACADEMY FOR COLLEGE PREPARATION AND CAREER EXPLORATION: A COLLEGE BOARD SCHOOL,17K382,16.3
2019,MS K394,17K394,13.7
2019,PS 397 FOSTER-LAURIE,17K397,10.9
2019,PS 398 WALTER WEAVER,17K398,11.1
2019,PS 399 STANLEY EUGENE CLARK,17K399,15.4
2019,ACADEMY OF HOSPITALITY AND TOURISM,17K408,11.9
2019,RONALD EDMONDS LEARNING CENTER II,17K484,9.8
2019,INTERNATIONAL HIGH SCHOOL AT PROSPECT HEIGHTS,17K524,12.9
2019,THE HIGH SCHOOL FOR GLOBAL CITIZENSHIP,17K528,16.2
2019,"SCHOOL FOR HUMAN RIGHTS, THE",17K531,13.2
2019,NEW BRIDGES ELEMENTARY,17K532,10.9
2019,HIGH SCHOOL FOR YOUTH AND COMMUNITY DEVELOPMENT AT ERASMUS,17K537,19.1
2019,HIGH SCHOOL FOR SERVICE & LEARNING AT ERASMUS,17K539,15.3
2019,"SCIENCE, TECHNOLOGY AND RESEARCH EARLY COLLEGE HIGH SCHOOL AT ERASMUS",17K543,17.8
2019,HIGH SCHOOL FOR PUBLIC SERVICE: HEROES OF TOMORROW,17K546,15.6
2019,BROOKLYN ACADEMY OF SCIENCE AND THE ENVIRONMENT,17K547,17.3
2019,BROOKLYN SCHOOL FOR MUSIC & THEATRE,17K548,13.4
2019,BROWNSVILLE ACADEMY HIGH SCHOOL,17K568,14
2019,MEDGAR EVERS COLLEGE PREPARATORY SCHOOL,17K590,20.8
2019,CLARA BARTON HIGH SCHOOL,17K600,15.5
2019,ASPIRATIONS DIPLOMA PLUS HIGH SCHOOL,17K646,8.4
