Year,School Name,DBN,School Code,School Level,Leadership,Teachers,Other Staff,American Indian/Alaskan Native (AI/AN) Count,AI/AN Average Years in Title,AI/AN Average Years at School,Asian Count,Asian Average Years in Title,Asian Average Years at School,Black/African American (B/AA) Count,B/AA Average Years in Title,B/AA Average Years at School,Hawaiian/Pacific Islander (H/PI) Count,H/PI Average Years in Title,H/PI Average Years at School,Hispanic Count,Hispanic Average Years in Title,Hispanic Average Years at School,White Count,White Average Years in Title,White Average Years at School,Multiple Count,Multiple Average Years in Title,Multiple Average Years at School,Unknown/Other (U/O) Count,U/O Average Years in Title,U/O Average Years at School
2023,THE URBAN ASSEMBLY SCHOOL FOR COLLABORATIVE HEALTH,73K764,K764,HIGH SCHOOL,2,26,5,*,,,*,,,7,6.8,3.8,*,,,*,,,15,6.9,4,*,,,*,,
2023,NELSON MANDELA HIGH SCHOOL,73K765,K765,HIGH SCHOOL,1,17,4,*,,,*,,,10,15,5.8,*,,,*,,,*,,,*,,,*,,
2023,RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES,76K344,K344,HIGH SCHOOL,5,38,17,*,,,*,,,*,,,*,,,*,,,27,9.4,5.9,*,,,*,,
2023,ABRAHAM LINCOLN HIGH SCHOOL,76K410,K410,HIGH SCHOOL,9,121,41,*,,,13,4.4,4.1,21,9.4,6.1,*,,,18,8.1,7.3,64,14.8,11.4,*,,,*,,
2023,BROOKLYN FRONTIERS HIGH SCHOOL,76K423,K423,HIGH SCHOOL,3,18,3,*,,,*,,,*,,,*,,,*,,,12,9.9,6.4,*,,,*,,
2023,DIGITAL ARTS AND CINEMA TECHNOLOGY HIGH SCHOOL,76K429,K429,HIGH SCHOOL,2,27,7,*,,,*,,,*,,,*,,,*,,,18,5.9,4.1,*,,,*,,
2023,BROOKLYN TECHNICAL HIGH SCHOOL,76K430,K430,HIGH SCHOOL,14,288,47,*,,,51,9.9,6.2,27,15.5,9.9,*,,,27,16.4,10.7,166,14.1,8.7,7,3.6,1.7,10,11.2,7.5
2023,BROOKLYN LATIN SCHOOL  THE,76K449,K449,HIGH SCHOOL,4,46,10,*,,,11,3.9,3.4,*,,,*,,,7,10.5,5.1,27,7.2,5.2,*,,,*,,
2023,THE WILLIAMSBURG HIGH SCHOOL OF ART AND TECHNOLOGY,76K454,K454,HIGH SCHOOL,3,30,11,*,,,*,,,11,7.3,4.3,*,,,5,6.2,4.2,12,7.9,6.1,*,,,*,,
2023,BOYS AND GIRLS HIGH SCHOOL,76K455,K455,HIGH SCHOOL,4,42,19,*,,,*,,,30,13.5,7.6,*,,,6,10,8.3,5,9,3.9,*,,,*,,
2023,JOHN JAY SCHOOL FOR LAW,76K462,K462,HIGH SCHOOL,3,37,7,*,,,5,3.4,3.2,12,4.4,1.8,*,,,5,5.1,1.4,13,7.8,4.6,*,,,*,,
2023,CYBERARTS STUDIO ACADEMY,76K463,K463,HIGH SCHOOL,2,24,6,*,,,*,,,13,14.9,5.1,*,,,*,,,8,8,5.1,*,,,*,,
2023,PROGRESS HIGH SCHOOL FOR PROFESSIONAL CAREERS,76K474,K474,HIGH SCHOOL,4,31,15,*,,,*,,,9,13.9,9.9,*,,,7,10.5,9.1,12,15,9.4,*,,,*,,
2023,EAST WILLIAMSBURG SCHOLARS ACADEMY,76K477,K477,HIGH SCHOOL,4,37,6,*,,,6,16.4,12.8,12,12.7,7,*,,,6,7.5,6.6,12,13.5,3.1,*,,,*,,
2023,THE HIGH SCHOOL FOR ENTERPRISE  BUSINESS AND TECHN,76K478,K478,HIGH SCHOOL,4,37,8,*,,,8,14.9,12.7,5,3.5,3.5,*,,,9,10.4,6.2,10,15.4,13.8,*,,,*,,
2023,THE URBAN ASSEMBLY SCHOOL FOR LAW AND JUSTICE,76K483,K483,HIGH SCHOOL,3,29,5,*,,,*,,,6,8.6,4.6,*,,,*,,,16,9.3,4,*,,,*,,
2023,HIGH SCHOOL OF TELECOMMUNICATION ARTS AND TECHNOLO,76K485,K485,HIGH SCHOOL,7,97,24,*,,,12,3.6,3.5,8,10.5,6.8,*,,,20,7.2,5.6,55,8.6,8.4,*,,,*,,
2023,FORT HAMILTON HIGH SCHOOL,76K490,K490,HIGH SCHOOL,15,224,71,*,,,24,12.5,10.7,9,13.3,8.4,*,,,24,8.5,7.7,159,13.7,11.6,*,,,5,15.6,13.5
2023,BROOKLYN HIGH SCHOOL FOR LAW AND TECHNOLOGY,76K498,K498,HIGH SCHOOL,3,40,6,*,,,*,,,11,16.4,8.3,*,,,7,9.6,6.5,16,9.3,6.7,*,,,*,,
2023,COBBLE HILL SCHOOL OF AMERICAN STUDIES,76K519,K519,HIGH SCHOOL,2,26,9,*,,,*,,,8,14.3,6.6,*,,,*,,,12,12,7.6,*,,,*,,
2023,WEST BROOKLYN COMMUNITY HIGH SCHOOL,76K529,K529,HIGH SCHOOL,1,16,3,*,,,*,,,7,14.1,6,*,,,*,,,6,10.8,8.2,*,,,*,,
2023,WILLIAMSBURG HIGH SCHOOL FOR ARCHITECTURE AND DESI,76K558,K558,HIGH SCHOOL,4,34,11,*,,,*,,,7,10.8,9.8,*,,,7,12.9,9.1,19,10.8,8.5,*,,,*,,
2023,LIFE ACADEMY HIGH SCHOOL FOR FILM AND MUSIC,76K559,K559,HIGH SCHOOL,2,17,4,*,,,*,,,*,,,*,,,*,,,9,13.2,8,*,,,*,,
2023,WILLIAMSBURG PREPARATORY SCHOOL,76K561,K561,HIGH SCHOOL,4,53,12,*,,,*,,,8,6.3,3.2,*,,,9,10.1,6.2,35,9.4,5.5,*,,,*,,
2023,BROWNSVILLE ACADEMY HIGH SCHOOL,76K568,K568,HIGH SCHOOL,2,6,4,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
2023,LEADERS HIGH SCHOOL,76K572,K572,HIGH SCHOOL,3,30,12,*,,,*,,,5,5.9,2.4,*,,,*,,,16,9,6.5,*,,,*,,
2023,GEORGE WESTINGHOUSE CAREER AND TECHNICAL EDUCATION,76K605,K605,HIGH SCHOOL,5,53,18,*,,,*,,,15,12.3,9,*,,,5,8.6,1.8,25,8.8,6.5,*,,,*,,
2023,A-TECH HIGH SCHOOL,76K610,K610,HIGH SCHOOL,4,36,11,*,,,*,,,15,9.1,3.5,*,,,6,13.7,5.8,12,9.6,5.2,*,,,*,,
2023,WILLIAM E. GRADY CAREER AND TECHNICAL EDUCATION HI,76K620,K620,HIGH SCHOOL,5,51,20,*,,,8,8.8,6.2,13,7.9,7.3,*,,,5,13.7,9.6,23,14.1,11.2,*,,,*,,
2023,METROPOLITAN DIPLOMA PLUS HIGH SCHOOL,76K647,K647,HIGH SCHOOL,3,16,4,*,,,*,,,8,11,6.6,*,,,*,,,6,14.8,6.9,*,,,*,,
2023,BROOKLYN HIGH SCHOOL OF THE ARTS,76K656,K656,HIGH SCHOOL,4,67,12,*,,,5,6.6,4.6,16,14.8,10.2,*,,,8,7,6.5,36,10.6,7.1,*,,,*,,
2023,RESEARCH AND SERVICE HIGH SCHOOL,76K669,K669,HIGH SCHOOL,3,16,3,*,,,*,,,11,11.3,4.4,*,,,*,,,*,,,*,,,*,,
2023,EAST BROOKLYN COMMUNITY HIGH SCHOOL,76K673,K673,HIGH SCHOOL,2,18,4,*,,,*,,,*,,,*,,,*,,,11,10.8,7.7,*,,,*,,
2023,CITY POLYTECHNIC HIGH SCHOOL OF ENGINEERING  ARCHI,76K674,K674,HIGH SCHOOL,3,34,14,*,,,*,,,9,7.1,4.8,*,,,5,4.2,4.2,13,10.7,5,*,,,*,,
2023,EL PUENTE ACADEMY FOR PEACE AND JUSTICE,76K685,K685,HIGH SCHOOL,2,16,7,*,,,*,,,*,,,*,,,7,14.1,11.5,*,,,*,,,*,,
2023,THE BROOKLYN ACADEMY OF GLOBAL FINANCE,76K688,K688,HIGH SCHOOL,2,17,4,*,,,*,,,8,9.7,4,*,,,*,,,5,7.3,2.7,*,,,*,,
2023,SOUTH BROOKLYN COMMUNITY HIGH SCHOOL,76K698,K698,HIGH SCHOOL,3,12,7,*,,,*,,,*,,,*,,,*,,,7,14.7,8.4,*,,,*,,
2023,LIBERATION DIPLOMA PLUS,76K728,K728,HIGH SCHOOL,2,14,6,*,,,*,,,7,9.5,3.3,*,,,*,,,*,,,*,,,*,,
2023,CSI HIGH SCHOOL FOR INTERNATIONAL STUDIES,76R047,R047,HIGH SCHOOL,3,26,14,*,,,*,,,*,,,*,,,*,,,21,14.5,10.8,*,,,*,,
2023,GAYNOR MCCOWN EXPEDITIONARY LEARNING SCHOOL,76R064,R064,HIGH SCHOOL,3,32,11,*,,,*,,,*,,,*,,,*,,,27,11.8,9.7,*,,,*,,
2023,NEW DORP HIGH SCHOOL,76R440,R440,HIGH SCHOOL,13,209,101,*,,,9,12.7,11.1,*,,,*,,,14,8.1,7.4,169,10.2,8.8,*,,,10,9.7,8.5
2023,PORT RICHMOND HIGH SCHOOL,76R445,R445,HIGH SCHOOL,10,128,47,*,,,*,,,8,5.9,2.4,*,,,20,11,5.9,94,11.3,9,*,,,*,,
2023,CURTIS HIGH SCHOOL,76R450,R450,HIGH SCHOOL,13,141,33,*,,,*,,,14,16.3,11.1,*,,,24,10.5,8.8,97,14.5,12.8,*,,,*,,
2023,TOTTENVILLE HIGH SCHOOL,76R455,R455,HIGH SCHOOL,13,230,130,*,,,5,6.3,4.7,*,,,*,,,20,11.4,8.3,195,12.9,10.2,*,,,*,,
2023,SUSAN E. WAGNER HIGH SCHOOL,76R460,R460,HIGH SCHOOL,14,184,129,*,,,5,11.8,10.1,*,,,*,,,26,11.3,9.4,140,12.6,10.4,*,,,5,11.3,10.4
2023,CONCORD HIGH SCHOOL,76R470,R470,HIGH SCHOOL,2,17,6,*,,,*,,,*,,,*,,,*,,,10,18.6,5.3,*,,,*,,
2023,RALPH R. MCKEE CAREER AND TECHNICAL EDUCATION HIGH,76R600,R600,HIGH SCHOOL,7,69,31,*,,,*,,,*,,,*,,,*,,,59,8.8,6.5,*,,,*,,
2023,STATEN ISLAND TECHNICAL HIGH SCHOOL,76R605,R605,HIGH SCHOOL,7,64,17,*,,,*,,,*,,,*,,,*,,,56,13.9,10.6,*,,,*,,
2023,INTERNATIONAL HIGH SCHOOL FOR HEALTH SCIENCES,77Q236,Q236,HIGH SCHOOL,2,22,6,*,,,5,9.4,6,*,,,*,,,*,,,11,12.9,5.2,*,,,*,,
2023,VERITAS ACADEMY,77Q240,Q240,HIGH SCHOOL,4,45,11,*,,,*,,,6,10.3,2.3,*,,,7,12.4,5.5,27,10.6,6.3,*,,,*,,
2023,QUEENS HIGH SCHOOL FOR LANGUAGE STUDIES,77Q241,Q241,HIGH SCHOOL,3,28,5,*,,,12,7.2,5.7,*,,,*,,,5,4.9,3.3,8,13.2,5.3,*,,,*,,
2023,INSTITUTE FOR HEALTH PROFESSIONS AT CAMBRIA HEIGHT,77Q243,Q243,HIGH SCHOOL,3,38,5,*,,,*,,,16,8.2,4.6,*,,,*,,,16,10.6,6.3,*,,,*,,
2023,QUEENS PREPARATORY ACADEMY,77Q248,Q248,HIGH SCHOOL,2,19,4,*,,,*,,,7,8.7,5.3,*,,,*,,,6,11.5,4.6,*,,,*,,
2023,ENERGY TECH HIGH SCHOOL,77Q258,Q258,HIGH SCHOOL,3,39,10,*,,,6,4.1,2.6,*,,,*,,,8,8.9,5.2,21,6.4,3.4,*,,,*,,
2023,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,77Q260,Q260,HIGH SCHOOL,3,25,6,*,,,*,,,9,14,6.9,*,,,*,,,13,13.4,7.4,*,,,*,,
2023,VOYAGES PREP - SOUTH QUEENS,77Q261,Q261,HIGH SCHOOL,3,19,5,*,,,*,,,*,,,*,,,*,,,12,14.6,6.6,*,,,*,,
2023,FLUSHING INTERNATIONAL HIGH SCHOOL,77Q263,Q263,HIGH SCHOOL,3,31,5,*,,,9,10.6,8.3,*,,,*,,,7,9.7,8.8,13,14,9.8,*,,,*,,
2023,ACADEMY OF FINANCE AND ENTERPRISE,77Q264,Q264,HIGH SCHOOL,4,50,10,*,,,11,8.7,5.7,*,,,*,,,12,10.8,6.5,24,12.2,6.5,*,,,*,,
2023,EXCELSIOR PREPARATORY HIGH SCHOOL,77Q265,Q265,HIGH SCHOOL,2,25,4,*,,,*,,,11,12.5,8.8,*,,,*,,,8,12.7,12.3,*,,,*,,
2023,HIGH SCHOOL OF APPLIED COMMUNICATION,77Q267,Q267,HIGH SCHOOL,3,28,6,*,,,6,5.4,3.7,*,,,*,,,7,9.1,4.7,12,9.8,7.2,*,,,*,,
2023,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIEN,77Q272,Q272,HIGH SCHOOL,3,26,8,*,,,*,,,12,16.3,6,*,,,*,,,7,21.8,9.7,*,,,*,,
2023,CIVIC LEADERSHIP ACADEMY,77Q293,Q293,HIGH SCHOOL,3,39,13,*,,,*,,,5,11.7,8.4,*,,,6,8.7,6.2,25,9.6,6.4,*,,,*,,
2023,PAN AMERICAN INTERNATIONAL HIGH SCHOOL,77Q296,Q296,HIGH SCHOOL,3,31,7,*,,,*,,,*,,,*,,,18,7.6,4.9,7,10.9,5.9,*,,,*,,
2023,BARD HIGH SCHOOL EARLY COLLEGE QUEENS,77Q299,Q299,HIGH SCHOOL,2,48,7,*,,,6,6.5,6,*,,,*,,,6,7.6,2.7,30,9.4,8.2,*,,,*,,
2023,ACADEMY FOR CAREERS IN TELEVISION AND FILM,77Q301,Q301,HIGH SCHOOL,3,47,10,*,,,*,,,*,,,*,,,9,4.3,5.3,30,8.9,7,*,,,*,,
2023,QUEENS HIGH SCHOOL FOR INFORMATION  RESEARCH  AND,77Q302,Q302,HIGH SCHOOL,4,34,7,*,,,*,,,9,12.5,5,*,,,6,11.4,4.7,18,12.2,5.8,*,,,*,,
2023,ROBERT H. GODDARD HIGH SCHOOL OF COMMUNICATION ART,77Q308,Q308,HIGH SCHOOL,3,40,11,*,,,5,13.1,7.5,*,,,*,,,5,17.6,11.9,26,13.8,8.5,*,,,*,,
2023,BENJAMIN FRANKLIN HIGH SCHOOL FOR FINANCE & INFORM,77Q313,Q313,HIGH SCHOOL,3,28,4,*,,,6,7.1,3.6,7,9.9,2.5,*,,,*,,,12,12.6,4.3,*,,,*,,
2023,EPIC HIGH SCHOOL - SOUTH,77Q314,Q314,HIGH SCHOOL,3,30,7,*,,,5,5,2.1,7,4.2,1.6,*,,,6,6.3,3.3,11,10.5,1.3,*,,,*,,
2023,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,77Q315,Q315,HIGH SCHOOL,4,35,9,*,,,8,6.2,4.4,6,9.4,5.4,*,,,8,8.6,4.1,12,11,5.4,*,,,*,,
2023,ROCKAWAY PARK HIGH SCHOOL FOR ENVIRONMENTAL SUSTAI,77Q324,Q324,HIGH SCHOOL,3,23,6,*,,,*,,,*,,,*,,,*,,,16,13.1,7.2,*,,,*,,
2023,HILLSIDE ARTS & LETTERS ACADEMY,77Q325,Q325,HIGH SCHOOL,3,29,5,*,,,*,,,6,6.3,2.4,*,,,5,10.9,7.9,13,10.6,6.4,*,,,*,,
2023,CAMBRIA HEIGHTS ACADEMY,77Q326,Q326,HIGH SCHOOL,3,26,5,*,,,*,,,9,9.7,3.4,*,,,*,,,11,8.2,6,*,,,*,,
2023,HIGH SCHOOL FOR COMMUNITY LEADERSHIP,77Q328,Q328,HIGH SCHOOL,3,29,7,*,,,*,,,*,,,*,,,6,12.2,6.1,13,8.7,6.9,*,,,*,,
2023,EPIC HIGH SCHOOL - NORTH,77Q334,Q334,HIGH SCHOOL,1,27,5,*,,,8,5.9,3.5,*,,,*,,,5,8.8,3.2,11,5.2,3.7,*,,,*,,
2023,QUEENS SATELLITE HIGH SCHOOL FOR OPPORTUNITY,77Q338,Q338,HIGH SCHOOL,2,8,5,*,,,*,,,*,,,*,,,*,,,5,15,7.1,*,,,*,,
2023,JAMAICA GATEWAY TO THE SCIENCES,77Q350,Q350,HIGH SCHOOL,3,31,7,*,,,7,2.7,2.2,5,5.5,4.1,*,,,*,,,13,9,4.8,*,,,*,,
2023,ROCKAWAY COLLEGIATE HIGH SCHOOL,77Q351,Q351,HIGH SCHOOL,3,25,6,*,,,*,,,6,10.6,6.6,*,,,5,9.5,5.4,12,7.9,3.3,*,,,*,,
2023,AUGUST MARTIN HIGH SCHOOL,77Q400,Q400,HIGH SCHOOL,3,41,8,*,,,*,,,14,11.1,3.6,*,,,*,,,17,5.8,3.7,*,,,*,,
2023,BENJAMIN N. CARDOZO HIGH SCHOOL,77Q415,Q415,HIGH SCHOOL,10,193,37,*,,,35,14.9,11.6,11,14.9,9.9,*,,,26,11.8,9,116,14.5,11.7,*,,,*,,
2023,JOHN BOWNE HIGH SCHOOL,77Q425,Q425,HIGH SCHOOL,13,196,61,*,,,36,11.4,9.4,19,13,8.6,*,,,36,11.4,8.6,92,12.7,9.7,*,,,8,12.2,11.7
2023,FRANCIS LEWIS HIGH SCHOOL,77Q430,Q430,HIGH SCHOOL,11,241,72,*,,,53,11.9,9.9,18,15.4,10.6,*,,,27,11.7,9.4,135,13.6,10.3,*,,,7,11.3,8.8
2023,MARTIN VAN BUREN HIGH SCHOOL,77Q435,Q435,HIGH SCHOOL,9,71,18,*,,,11,20.6,14.8,8,15.6,7.4,*,,,9,13.6,8,41,15.9,13.1,*,,,*,,
2023,FOREST HILLS HIGH SCHOOL,77Q440,Q440,HIGH SCHOOL,11,219,37,*,,,30,8.9,5.5,5,10.6,4.3,*,,,32,11.3,8.8,137,13.1,10.9,*,,,11,12.8,10.5
2023,WILLIAM CULLEN BRYANT HIGH SCHOOL,77Q445,Q445,HIGH SCHOOL,12,145,32,*,,,15,8.5,7.9,15,5.3,4.1,*,,,43,7.8,6.4,67,9.9,8.2,*,,,*,,
2023,LONG ISLAND CITY HIGH SCHOOL,77Q450,Q450,HIGH SCHOOL,12,135,37,*,,,18,10.5,8.6,8,9.8,6.1,*,,,33,10.7,8.4,74,13.7,11,*,,,*,,
2023,NEWTOWN HIGH SCHOOL,77Q455,Q455,HIGH SCHOOL,12,107,29,*,,,23,13.3,10.3,9,16.4,13,*,,,26,11.3,9.2,45,12.1,10.8,*,,,*,,
2023,FLUSHING HIGH SCHOOL,77Q460,Q460,HIGH SCHOOL,9,88,21,*,,,10,6.9,5.3,14,11.2,10.1,*,,,25,7,5.5,37,11.5,9,*,,,*,,
2023,RICHMOND HILL HIGH SCHOOL,77Q475,Q475,HIGH SCHOOL,12,117,26,*,,,23,13,10.7,17,13.5,10.4,*,,,29,9.2,6.5,45,15.1,13.5,*,,,*,,
2023,JOHN ADAMS HIGH SCHOOL,77Q480,Q480,HIGH SCHOOL,10,171,52,*,,,30,10.4,7.3,12,10.3,6,*,,,34,9.7,7.5,85,10.1,7.2,*,,,*,,
2023,GROVER CLEVELAND HIGH SCHOOL,77Q485,Q485,HIGH SCHOOL,9,101,33,*,,,13,8.1,7,10,15.6,9.3,*,,,18,12.6,12,56,15.6,14.7,*,,,*,,
2023,MATHEMATICS  SCIENCE RESEARCH AND TECHNOLOGY MAGNE,77Q492,Q492,HIGH SCHOOL,3,28,7,*,,,5,10.3,1.5,11,7,3.6,*,,,*,,,8,7.5,2.9,*,,,*,,
2023,BAYSIDE HIGH SCHOOL,77Q495,Q495,HIGH SCHOOL,13,170,51,*,,,34,14.4,9.7,9,18.1,7.7,*,,,14,9.3,7.8,110,14,11.9,*,,,*,,
2023,HEALTH  ARTS  ROBOTICS  AND TECHNOLOGY HIGH SCHOOL,77Q498,Q498,HIGH SCHOOL,2,34,6,*,,,*,,,9,8,2.9,*,,,*,,,16,13.3,6.6,*,,,*,,
2023,FRANK SINATRA SCHOOL OF THE ARTS HIGH SCHOOL,77Q501,Q501,HIGH SCHOOL,5,56,12,*,,,*,,,6,10.4,4.9,*,,,10,13,4.6,38,13.8,8.9,*,,,*,,
2023,INFORMATION TECHNOLOGY HIGH SCHOOL,77Q502,Q502,HIGH SCHOOL,4,56,17,*,,,14,13,11.9,10,12.4,7.4,*,,,9,9.9,3.4,23,16.4,11.4,*,,,*,,
2023,HILLCREST HIGH SCHOOL,77Q505,Q505,HIGH SCHOOL,13,151,42,*,,,34,12.8,10.5,24,18.4,14.2,*,,,18,13.8,11.8,72,15,11.3,*,,,*,,
2023,MIDDLE COLLEGE HIGH SCHOOL AT LAGUARDIA COMMUNITY,77Q520,Q520,HIGH SCHOOL,3,27,8,*,,,*,,,*,,,*,,,7,9.8,8.9,14,15.7,11.4,*,,,*,,
2023,TOWNSEND HARRIS HIGH SCHOOL,77Q525,Q525,HIGH SCHOOL,6,86,19,*,,,9,12.4,11,6,11,8.1,*,,,14,10.9,5.3,54,14.1,8.6,*,,,*,,
2023,INTERNATIONAL HIGH SCHOOL AT LAGUARDIA COMMUNITY C,77Q530,Q530,HIGH SCHOOL,3,29,6,*,,,6,10.3,7.6,*,,,*,,,7,11.9,6.9,14,14.3,12.6,*,,,*,,
2023,QUEENS ACADEMY HIGH SCHOOL,77Q540,Q540,HIGH SCHOOL,3,22,7,*,,,*,,,*,,,*,,,5,2.5,1.7,13,8.3,5.1,*,,,*,,
2023,HIGH SCHOOL FOR ARTS AND BUSINESS,77Q550,Q550,HIGH SCHOOL,5,49,15,*,,,*,,,*,,,*,,,9,16.6,15.2,33,14.2,10.1,*,,,*,,
2023,NEWCOMERS HIGH SCHOOL,77Q555,Q555,HIGH SCHOOL,6,71,12,*,,,8,3.1,0.5,5,13,5,*,,,29,12.8,9.3,27,11.3,8.8,*,,,*,,
2023,QUEENS HIGH SCHOOL OF TEACHING  LIBERAL ARTS AND T,77Q566,Q566,HIGH SCHOOL,5,70,14,*,,,10,10.9,7.6,10,9.7,6.6,*,,,9,13.9,10.3,37,14.7,10.8,*,,,*,,
2023,ACADEMY OF AMERICAN STUDIES,77Q575,Q575,HIGH SCHOOL,7,74,17,*,,,15,7.7,3.9,*,,,*,,,9,11.1,5.7,43,12.3,8.7,*,,,*,,
2023,MASPETH HIGH SCHOOL,77Q585,Q585,HIGH SCHOOL,4,75,16,*,,,14,5.5,4.4,*,,,*,,,8,8.9,2.9,52,6.7,4.3,*,,,*,,
2023,QUEENS TECHNICAL HIGH SCHOOL,77Q600,Q600,HIGH SCHOOL,8,103,22,*,,,8,9.7,9.5,13,14.2,12.9,*,,,18,9.8,9.4,57,12.3,9.9,*,,,*,,
2023,AVIATION CAREER & TECHNICAL EDUCATION HIGH SCHOOL,77Q610,Q610,HIGH SCHOOL,8,129,25,*,,,11,11.8,12,15,15,14.7,*,,,43,12.9,11.4,54,15.3,14.2,*,,,5,13.8,12.2
2023,THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION HI,77Q620,Q620,HIGH SCHOOL,11,126,35,*,,,17,7.7,6.5,15,11.2,8.2,*,,,24,10.6,7.7,65,14.1,10.8,*,,,*,,
2023,HIGH SCHOOL FOR CONSTRUCTION TRADES  ENGINEERING A,77Q650,Q650,HIGH SCHOOL,3,67,16,*,,,8,5.1,2.9,13,9.9,7.1,*,,,11,12.2,8.4,33,13.2,6.8,*,,,*,,
2023,ROBERT F. KENNEDY COMMUNITY HIGH SCHOOL,77Q670,Q670,HIGH SCHOOL,3,37,8,*,,,*,,,*,,,*,,,*,,,28,16.7,12.7,*,,,*,,
2023,QUEENS METROPOLITAN HIGH SCHOOL,77Q686,Q686,HIGH SCHOOL,5,63,14,*,,,7,8.9,6.6,*,,,*,,,5,14,10.7,45,13.5,8.3,*,,,*,,
2023,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,77Q687,Q687,HIGH SCHOOL,3,28,7,*,,,8,7.2,3.4,*,,,*,,,*,,,15,10.8,7.2,*,,,*,,
2023,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,77Q690,Q690,HIGH SCHOOL,3,30,7,*,,,*,,,15,13.1,7,*,,,*,,,6,15.4,13.6,*,,,*,,
2023,VOYAGES PREPARATORY,77Q744,Q744,HIGH SCHOOL,2,17,4,*,,,*,,,*,,,*,,,7,13.6,8.4,6,12.2,10.3,*,,,*,,
2023,NORTH QUEENS COMMUNITY HIGH SCHOOL,77Q792,Q792,HIGH SCHOOL,2,9,2,*,,,*,,,*,,,*,,,*,,,6,15.8,8.3,*,,,*,,
2023,P.S. 371 - LILLIAN L. RASHKIS,97K371,K371,HIGH SCHOOL,3,44,66,*,,,*,,,7,10.6,11.7,*,,,*,,,28,11.7,8.8,*,,,*,,
2023,P.S. 373 - BROOKLYN TRANSITION CENTER,97K373,K373,HIGH SCHOOL,5,90,123,*,,,8,6.5,6.5,30,5,6.1,*,,,13,5.8,5.9,35,7.3,5.9,*,,,*,,
2023,P.S. K753 - SCHOOL FOR CAREER DEVELOPMENT,97K753,K753,HIGH SCHOOL,4,90,90,*,,,*,,,52,6,5,*,,,10,12.6,7.3,19,7.3,5.4,5,2.9,3.3,*,,
2023,MANHATTAN SCHOOL FOR CAREER DEVELOPMENT,97M751,M751,HIGH SCHOOL,2,41,59,*,,,6,4.9,3.8,9,5.3,4.1,*,,,6,6.1,4.8,18,3.5,2.8,*,,,*,,
2023,JOHN F. KENNEDY JR. SCHOOL,97Q721,Q721,HIGH SCHOOL,5,90,162,*,,,10,9,7.6,15,7.1,8.3,*,,,25,7.5,8.3,36,10.6,9,*,,,*,,
2023,QUEENS TRANSITION CENTER,97Q752,Q752,HIGH SCHOOL,4,84,115,*,,,5,7.5,4.3,32,9.7,8.4,*,,,11,9.7,8.8,35,10.7,8.5,*,,,*,,
2023,P.S. X721 - STEPHEN MCSWEENEY SCHOOL,97X721,X721,HIGH SCHOOL,6,106,184,*,,,*,,,15,5.7,4.9,*,,,23,9.7,8.4,61,8.8,7.2,*,,,*,,
2023,J. M. RAPPORT SCHOOL CAREER DEVELOPMENT,97X754,X754,HIGH SCHOOL,5,66,83,*,,,6,10.4,9.2,12,7.6,6.8,*,,,20,13,10,24,12.4,10,*,,,*,,
2023,SPECIAL MUSIC SCHOOL,03M859,M859,K-12 ALL GRADES,2,23,4,*,,,*,,,*,,,*,,,*,,,15,9.4,4.4,*,,,*,,
2023,WASHINGTON HEIGHTS EXPEDITIONARY LEARNING SCHOOL,06M348,M348,K-12 ALL GRADES,5,81,26,*,,,5,7.2,4,5,10.7,4.6,*,,,34,6.4,3.5,35,11.7,7.2,*,,,*,,
2023,NEW EXPLORATIONS INTO SCIENCE  TECHNOLOGY AND MATH,71M539,M539,K-12 ALL GRADES,6,97,19,*,,,18,8.5,7.6,6,9.8,4.8,*,,,7,7.6,5.7,64,9.5,5.7,*,,,*,,
2023,THE MICHAEL J. PETRIDES SCHOOL,81R080,R080,K-12 ALL GRADES,4,106,74,*,,,*,,,*,,,*,,,9,5.3,4.1,89,12,10.5,*,,,*,,
2023,P.S. 36,97K036,K036,K-12 ALL GRADES,5,113,158,*,,,*,,,33,9.7,8.2,*,,,14,6.1,6.8,59,7.6,6.7,*,,,*,,
2023,P.S. K053,97K053,K053,K-12 ALL GRADES,5,92,133,*,,,5,7.2,6.9,12,18.2,21.8,*,,,12,11.2,10.9,62,8.5,7.6,*,,,*,,
2023,P.S. K077,97K077,K077,K-12 ALL GRADES,4,84,94,*,,,*,,,37,6.6,6.5,*,,,*,,,38,8.4,7.9,*,,,*,,
2023,P.S. K141,97K141,K141,K-12 ALL GRADES,5,94,116,*,,,*,,,24,9.6,8.7,*,,,8,10.4,11.5,58,8.2,7.1,*,,,*,,
2023,P.S. 368,97K368,K368,K-12 ALL GRADES,4,66,83,*,,,*,,,28,8.7,8.2,*,,,11,9.5,8.1,21,10.9,10.1,*,,,*,,
