Year,School Name,DBN,School Code,School Level,Leadership,Teachers,Other Staff,American Indian/Alaskan Native (AI/AN) Count,AI/AN Average Years in Title,AI/AN Average Years at School,Asian Count,Asian Average Years in Title,Asian Average Years at School,Black/African American (B/AA) Count,B/AA Average Years in Title,B/AA Average Years at School,Hawaiian/Pacific Islander (H/PI) Count,H/PI Average Years in Title,H/PI Average Years at School,Hispanic Count,Hispanic Average Years in Title,Hispanic Average Years at School,White Count,White Average Years in Title,White Average Years at School,Multiple Count,Multiple Average Years in Title,Multiple Average Years at School,Unknown/Other (U/O) Count,U/O Average Years in Title,U/O Average Years at School
2022,SCHOOL FOR EXCELLENCE,72X404,X404,HIGH SCHOOL,2,15,8,*,,,*,,,6,16.5,8.5,*,,,*,,,5,10.2,7.2,*,,,*,,
2022,HERBERT H. LEHMAN HIGH SCHOOL,72X405,X405,HIGH SCHOOL,6,74,28,*,,,*,,,*,,,*,,,17,11.6,9.8,47,11.2,9.8,*,,,*,,
2022,BRONX HIGH SCHOOL OF BUSINESS,72X412,X412,HIGH SCHOOL,4,30,11,*,,,*,,,8,18.1,11.1,*,,,10,6.8,3.4,11,8.3,4.9,*,,,*,,
2022,BRONX HIGH SCHOOL FOR THE VISUAL ARTS,72X418,X418,HIGH SCHOOL,3,36,10,*,,,*,,,12,11.2,5.9,*,,,8,6.2,5.7,11,8.8,5.6,*,,,*,,
2022,COMMUNITY SCHOOL FOR SOCIAL JUSTICE,72X427,X427,HIGH SCHOOL,3,25,10,*,,,*,,,*,,,*,,,6,7.9,7.4,14,12.1,6.9,*,,,*,,
2022,BRONX BRIDGES HIGH SCHOOL,72X432,X432,HIGH SCHOOL,3,29,9,*,,,*,,,*,,,*,,,14,4,3,9,4.5,3.9,*,,,*,,
2022,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,72X433,X433,HIGH SCHOOL,3,35,9,*,,,*,,,6,10.5,4.4,*,,,17,11.4,4.9,11,16.6,10.6,*,,,*,,
2022,BELMONT PREPARATORY HIGH SCHOOL,72X434,X434,HIGH SCHOOL,2,27,10,*,,,*,,,8,15.5,9.3,*,,,8,16,6.3,9,13.9,10.4,*,,,*,,
2022,FORDHAM HIGH SCHOOL FOR THE ARTS,72X437,X437,HIGH SCHOOL,3,32,8,*,,,*,,,5,1.9,1.9,*,,,*,,,19,5.1,3.6,*,,,*,,
2022,FORDHAM LEADERSHIP ACADEMY,72X438,X438,HIGH SCHOOL,3,34,6,*,,,*,,,*,,,*,,,11,1.8,1.7,16,6.4,3.3,*,,,*,,
2022,BRONX HIGH SCHOOL FOR LAW AND COMMUNITY SERVICE,72X439,X439,HIGH SCHOOL,3,34,6,*,,,*,,,7,10.6,7.4,*,,,7,13.6,5.8,15,8.4,7.1,*,,,*,,
2022,DEWITT CLINTON HIGH SCHOOL,72X440,X440,HIGH SCHOOL,7,78,21,*,,,*,,,12,7,5.5,*,,,21,6.3,5,37,7.9,6.1,*,,,*,,
2022,CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC  THE,72X442,X442,HIGH SCHOOL,3,32,11,*,,,*,,,9,15.2,10.8,*,,,11,10.3,7.9,11,13,10.5,*,,,*,,
2022,THE BRONX HIGH SCHOOL OF SCIENCE,72X445,X445,HIGH SCHOOL,9,138,26,*,,,21,7.9,7.3,5,14.1,4.4,*,,,14,10.9,8.5,92,12.1,9.3,*,,,5,10.3,9.6
2022,ARTURO A. SCHOMBURG SATELLITE ACADEMY BRONX,72X446,X446,HIGH SCHOOL,2,16,4,*,,,*,,,5,3.7,3.7,*,,,*,,,5,6.2,4.6,*,,,*,,
2022,GOTHAM COLLABORATIVE HIGH SCHOOL,72X452,X452,HIGH SCHOOL,3,38,10,*,,,*,,,10,17.1,3.9,*,,,13,11.7,5.5,8,13.2,5.9,*,,,*,,
2022,HARRY S TRUMAN HIGH SCHOOL,72X455,X455,HIGH SCHOOL,10,136,35,*,,,*,,,31,9.9,8.1,*,,,22,11.4,8.6,74,11.1,8.5,*,,,*,,
2022,MOTT HAVEN VILLAGE PREPARATORY HIGH SCHOOL,72X473,X473,HIGH SCHOOL,3,19,13,*,,,*,,,*,,,*,,,*,,,13,9.2,7.3,*,,,*,,
2022,MARBLE HILL HIGH SCHOOL FOR INTERNATIONAL STUDIES,72X477,X477,HIGH SCHOOL,3,34,10,*,,,*,,,*,,,*,,,9,12.6,7.6,18,12.5,7.7,*,,,*,,
2022,THE CINEMA SCHOOL,72X478,X478,HIGH SCHOOL,3,26,5,*,,,*,,,9,6.5,2.9,*,,,*,,,11,7.6,5.8,*,,,*,,
2022,BRONX CAREER AND COLLEGE PREPARATORY HIGH SCHOOL,72X479,X479,HIGH SCHOOL,2,22,8,*,,,*,,,6,6.8,3.4,*,,,7,8,4.7,7,10.3,3.6,*,,,*,,
2022,BRONX REGIONAL HIGH SCHOOL,72X480,X480,HIGH SCHOOL,2,11,5,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
2022,UNIVERSITY HEIGHTS SECONDARY SCHOOL,72X495,X495,HIGH SCHOOL,3,32,13,*,,,*,,,11,10.1,8.5,*,,,10,12.3,10.5,10,12.5,9.2,*,,,*,,
2022,BRONXDALE HIGH SCHOOL,72X508,X508,HIGH SCHOOL,3,41,10,*,,,*,,,8,6.6,4.4,*,,,9,4.9,4,21,7.7,5.3,*,,,*,,
2022,HIGH SCHOOL OF LANGUAGE AND INNOVATION,72X509,X509,HIGH SCHOOL,3,30,5,*,,,*,,,*,,,*,,,7,7.1,3.4,14,10.4,5,*,,,*,,
2022,BRONX ENVISION ACADEMY,72X511,X511,HIGH SCHOOL,3,37,7,*,,,*,,,10,7,3.6,*,,,12,11.2,5.5,13,8.3,5.7,*,,,*,,
2022,NEW WORLD HIGH SCHOOL,72X513,X513,HIGH SCHOOL,3,22,5,*,,,*,,,*,,,*,,,5,8.9,8.7,13,9.2,8.9,*,,,*,,
2022,THE BRONXWOOD PREPARATORY ACADEMY,72X514,X514,HIGH SCHOOL,3,27,8,*,,,*,,,*,,,*,,,6,9.5,6,16,9,7.3,*,,,*,,
2022,FREDERICK DOUGLASS ACADEMY III SECONDARY SCHOOL,72X517,X517,HIGH SCHOOL,2,29,4,*,,,*,,,11,10.4,7.2,*,,,9,7.5,4.7,7,12.1,8.4,*,,,*,,
2022,THE METROPOLITAN SOUNDVIEW HIGH SCHOOL,72X521,X521,HIGH SCHOOL,3,36,12,*,,,*,,,9,8.7,4.4,*,,,9,8.6,4.5,16,11.2,4.4,*,,,*,,
2022,BRONX DESIGN AND CONSTRUCTION ACADEMY,72X522,X522,HIGH SCHOOL,3,29,17,*,,,*,,,12,15,6.3,*,,,8,12.3,5.1,6,7.4,3.9,*,,,*,,
2022,CROTONA INTERNATIONAL HIGH SCHOOL,72X524,X524,HIGH SCHOOL,2,21,6,*,,,6,11.4,4.8,*,,,*,,,6,8.9,4.5,7,6.6,4.4,*,,,*,,
2022,BRONX LEADERSHIP ACADEMY HIGH SCHOOL,72X525,X525,HIGH SCHOOL,3,32,12,*,,,*,,,12,6.6,6,*,,,7,8.9,6.3,6,7.9,6.4,*,,,*,,
2022,BRONX LEADERSHIP ACADEMY II HIGH SCHOOL,72X527,X527,HIGH SCHOOL,4,42,19,*,,,*,,,19,9.3,5.9,*,,,7,6.2,3.4,16,9,5.6,*,,,*,,
2022,LONGWOOD PREPARATORY ACADEMY,72X530,X530,HIGH SCHOOL,3,32,9,*,,,*,,,12,9,3.3,*,,,9,4,2.5,8,10.6,4.6,*,,,*,,
2022,PELHAM PREPARATORY ACADEMY,72X542,X542,HIGH SCHOOL,3,31,6,*,,,*,,,*,,,*,,,12,13.2,8.2,14,9.6,7,*,,,*,,
2022,HIGH SCHOOL FOR VIOLIN AND DANCE,72X543,X543,HIGH SCHOOL,3,16,3,*,,,*,,,*,,,*,,,6,10.9,3.4,*,,,*,,,*,,
2022,HIGH SCHOOL FOR CONTEMPORARY ARTS,72X544,X544,HIGH SCHOOL,3,29,7,*,,,*,,,8,20.3,10.3,*,,,9,17.8,7.5,10,21.7,7.7,*,,,*,,
2022,BRONX AEROSPACE HIGH SCHOOL,72X545,X545,HIGH SCHOOL,2,18,10,*,,,*,,,6,18.3,9.9,*,,,*,,,8,17.1,6.6,*,,,*,,
2022,BRONX THEATRE HIGH SCHOOL,72X546,X546,HIGH SCHOOL,2,25,9,*,,,*,,,7,15.5,4.6,*,,,7,12.4,8.3,10,13.1,9.3,*,,,*,,
2022,CAREERS IN SPORTS HIGH SCHOOL,72X548,X548,HIGH SCHOOL,3,37,17,*,,,*,,,10,16.3,7.7,*,,,14,12.3,6.7,10,17.8,9.9,*,,,*,,
2022,DISCOVERY HIGH SCHOOL,72X549,X549,HIGH SCHOOL,2,34,8,*,,,5,14.2,8.5,*,,,*,,,6,13.7,9.1,16,8.1,5.9,*,,,*,,
2022,HIGH SCHOOL OF WORLD CULTURES,72X550,X550,HIGH SCHOOL,3,29,7,*,,,*,,,*,,,*,,,15,9.3,5.9,8,7.5,7.2,*,,,*,,
2022,MOTT HAVEN COMMUNITY HIGH SCHOOL,72X557,X557,HIGH SCHOOL,3,24,7,*,,,*,,,9,7.6,2.3,*,,,5,13.1,6.1,7,15.9,4.1,*,,,*,,
2022,WESTCHESTER SQUARE ACADEMY,72X558,X558,HIGH SCHOOL,2,30,10,*,,,*,,,*,,,*,,,12,6.2,2.9,13,6.3,2.8,*,,,*,,
2022,BRONX COMPASS HIGH SCHOOL,72X561,X561,HIGH SCHOOL,4,30,9,*,,,*,,,11,18.2,3.9,*,,,12,9.3,3.2,6,7.1,3.3,*,,,*,,
2022,CLAREMONT INTERNATIONAL HS,72X564,X564,HIGH SCHOOL,2,29,8,*,,,*,,,*,,,*,,,8,10.5,4.7,18,9.4,5.2,*,,,*,,
2022,HIGH SCHOOL FOR ENERGY AND TECHNOLOGY,72X565,X565,HIGH SCHOOL,3,34,13,*,,,*,,,15,11.2,3.5,*,,,9,7.7,2.7,9,8.3,3.6,*,,,*,,
2022,ALFRED E. SMITH CAREER AND TECHNICAL EDUCATION HIG,72X600,X600,HIGH SCHOOL,4,39,10,*,,,6,12.3,11.2,7,22.3,22.1,*,,,17,12.9,10.7,9,13.3,8.2,*,,,*,,
2022,HEALTH OPPORTUNITIES HIGH SCHOOL,72X670,X670,HIGH SCHOOL,4,30,11,*,,,*,,,5,8,5,*,,,7,12.7,9.6,12,11.8,7.2,*,,,*,,
2022,FANNIE LOU HAMER FREEDOM HIGH SCHOOL,72X682,X682,HIGH SCHOOL,4,40,10,*,,,*,,,*,,,*,,,15,8.4,5.8,20,11.6,8.4,*,,,*,,
2022,WINGS ACADEMY,72X684,X684,HIGH SCHOOL,3,26,9,*,,,*,,,14,15.7,11.8,*,,,6,10.5,6.3,6,11.9,9.5,*,,,*,,
2022,HIGH SCHOOL OF AMERICAN STUDIES AT LEHMAN COLLEGE,72X696,X696,HIGH SCHOOL,2,28,3,*,,,*,,,5,17.5,5.4,*,,,5,22,6.9,15,18.1,12.9,*,,,*,,
2022,PATHWAYS IN TECHNOLOGY EARLY COLLEGE HIGH SCHOOL (,73K122,K122,HIGH SCHOOL,5,31,11,*,,,*,,,20,11.9,4.8,*,,,*,,,9,14.1,6.6,*,,,*,,
2022,THE BROOKLYN SCHOOL FOR MATH AND RESEARCH,73K168,K168,HIGH SCHOOL,3,27,7,*,,,6,6.3,4.6,10,8.1,3.7,*,,,7,1.7,1.3,*,,,*,,,*,,
2022,INTERNATIONAL HIGH SCHOOL AT LAFAYETTE,73K337,K337,HIGH SCHOOL,3,23,5,*,,,9,12.6,5.4,*,,,*,,,*,,,11,10.2,7.6,*,,,*,,
2022,HIGH SCHOOL OF SPORTS MANAGEMENT,73K348,K348,HIGH SCHOOL,3,21,5,*,,,*,,,9,12,5.6,*,,,*,,,8,4.7,3,*,,,*,,
2022,URBAN ASSEMBLY SCHOOL OF MUSIC AND ART,73K350,K350,HIGH SCHOOL,3,12,3,*,,,*,,,*,,,*,,,*,,,6,6.4,5.3,*,,,*,,
2022,ACADEMY FOR EXCELLENCE IN LEADERSHIP,73K403,K403,HIGH SCHOOL,2,24,13,*,,,*,,,7,6.5,3.8,*,,,5,4.1,4,9,7.1,6.1,*,,,*,,
2022,MIDWOOD HIGH SCHOOL,73K405,K405,HIGH SCHOOL,12,215,47,*,,,15,5.2,3.9,43,12.3,7.8,*,,,19,9.4,6.6,134,12.2,9.8,*,,,*,,
2022,ACADEMY OF HOSPITALITY AND TOURISM,73K408,K408,HIGH SCHOOL,2,20,4,*,,,*,,,12,6.3,2.4,*,,,*,,,*,,,*,,,*,,
2022,BROOKLYN COMMUNITY ARTS & MEDIA HIGH SCHOOL (BCAM),73K412,K412,HIGH SCHOOL,2,50,10,*,,,6,7,5.7,23,13.6,5.1,*,,,*,,,16,8.9,5.7,*,,,*,,
2022,SCIENCE SKILLS CENTER HIGH SCHOOL FOR SCIENCE  TEC,73K419,K419,HIGH SCHOOL,3,37,12,*,,,5,11.5,9.1,17,8.5,4.6,*,,,*,,,8,13.1,9.6,*,,,*,,
2022,JAMES MADISON HIGH SCHOOL,73K425,K425,HIGH SCHOOL,10,214,64,*,,,13,6.6,3.1,32,14.7,9.5,*,,,14,11.9,7.9,152,13.2,9.7,*,,,*,,
2022,BROOKLYN INTERNATIONAL HIGH SCHOOL,73K439,K439,HIGH SCHOOL,2,24,4,*,,,5,7.2,5.4,*,,,*,,,*,,,17,13.4,10.8,*,,,*,,
2022,NEW UTRECHT HIGH SCHOOL,73K445,K445,HIGH SCHOOL,12,210,55,*,,,36,8.8,7.4,16,16.1,10.7,*,,,23,11.1,8.4,131,12.4,10.2,*,,,*,,
2022,BROOKLYN PREPARATORY HIGH SCHOOL,73K488,K488,HIGH SCHOOL,4,39,7,*,,,*,,,7,13.3,8.2,*,,,8,7,4.7,19,10.3,5.9,*,,,*,,
2022,BROOKLYN COLLEGIATE: A COLLEGE BOARD SCHOOL,73K493,K493,HIGH SCHOOL,3,30,13,*,,,*,,,15,8.4,4.4,*,,,*,,,6,10.1,6.6,*,,,*,,
2022,FDNY - CAPTAIN VERNON A. RICHARD HIGH SCHOOL FOR F,73K502,K502,HIGH SCHOOL,2,23,7,*,,,*,,,13,6.2,3.9,*,,,*,,,*,,,*,,,*,,
2022,HIGH SCHOOL FOR CIVIL RIGHTS,73K504,K504,HIGH SCHOOL,3,21,4,*,,,*,,,11,17.7,9.7,*,,,*,,,6,5.8,1.9,*,,,*,,
2022,FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,73K505,K505,HIGH SCHOOL,11,214,61,*,,,37,9.3,6.9,25,13.8,9.6,*,,,35,10.9,9.3,106,11.7,9.1,*,,,9,11.3,10.3
2022,PERFORMING ARTS AND TECHNOLOGY HIGH SCHOOL,73K507,K507,HIGH SCHOOL,3,30,5,*,,,*,,,11,12.5,8.7,*,,,8,6.9,3.3,9,4.1,4.1,*,,,*,,
2022,WORLD ACADEMY FOR TOTAL COMMUNITY HEALTH HIGH SCHO,73K510,K510,HIGH SCHOOL,2,15,4,*,,,*,,,11,12.8,6.7,*,,,*,,,*,,,*,,,*,,
2022,FREDERICK DOUGLASS ACADEMY VII HIGH SCHOOL,73K514,K514,HIGH SCHOOL,2,15,7,*,,,*,,,8,11.6,5.2,*,,,*,,,5,11.3,4.9,*,,,*,,
2022,INTERNATIONAL HIGH SCHOOL AT PROSPECT HEIGHTS,73K524,K524,HIGH SCHOOL,3,25,6,*,,,5,9.5,9.1,6,11.9,7.8,*,,,*,,,9,12.6,7.4,*,,,*,,
2022,EDWARD R. MURROW HIGH SCHOOL,73K525,K525,HIGH SCHOOL,14,219,56,*,,,16,10.8,7.7,30,16.2,10.9,*,,,22,11.4,8.7,138,14.4,11,*,,,8,15.1,9.8
2022,THE HIGH SCHOOL FOR GLOBAL CITIZENSHIP,73K528,K528,HIGH SCHOOL,1,14,6,*,,,*,,,7,10.1,7.1,*,,,*,,,6,7,3.2,*,,,*,,
2022,SCHOOL FOR HUMAN RIGHTS  THE,73K531,K531,HIGH SCHOOL,2,20,11,*,,,*,,,12,12.3,4.3,*,,,*,,,6,12.1,2.6,*,,,*,,
2022,LEON M. GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES,73K535,K535,HIGH SCHOOL,3,60,24,*,,,6,7.2,5.4,7,12.6,8.5,*,,,6,17.6,11.8,41,14.5,8.4,*,,,*,,
2022,HIGH SCHOOL FOR YOUTH AND COMMUNITY DEVELOPMENT AT,73K537,K537,HIGH SCHOOL,4,22,15,*,,,*,,,*,,,*,,,*,,,14,11.2,5.8,*,,,*,,
2022,HIGH SCHOOL FOR SERVICE & LEARNING AT ERASMUS,73K539,K539,HIGH SCHOOL,3,17,5,*,,,*,,,6,11.5,8.4,*,,,*,,,7,10.2,6.3,*,,,*,,
2022,JOHN DEWEY HIGH SCHOOL,73K540,K540,HIGH SCHOOL,12,148,32,*,,,13,7.4,3.8,14,12.6,7.7,*,,,16,6,5,103,11.6,8,*,,,*,,
2022,EBC HIGH SCHOOL FOR PUBLIC SERVICE - BUSHWICK,73K545,K545,HIGH SCHOOL,3,37,13,*,,,*,,,9,10.6,9.7,*,,,16,9.9,8.7,8,9.9,9.8,*,,,*,,
2022,HIGH SCHOOL FOR PUBLIC SERVICE: HEROES OF TOMORROW,73K546,K546,HIGH SCHOOL,3,33,9,*,,,*,,,12,12.3,7,*,,,*,,,16,13.4,7.1,*,,,*,,
2022,BROOKLYN ACADEMY OF SCIENCE AND THE ENVIRONMENT,73K547,K547,HIGH SCHOOL,2,19,8,*,,,*,,,6,16.2,10.5,*,,,*,,,10,13.3,9.9,*,,,*,,
2022,BROOKLYN SCHOOL FOR MUSIC & THEATRE,73K548,K548,HIGH SCHOOL,3,18,8,*,,,*,,,9,10.5,4.5,*,,,*,,,8,11.1,5.8,*,,,*,,
2022,THE BROOKLYN SCHOOL FOR SOCIAL JUSTICE,73K549,K549,HIGH SCHOOL,2,30,10,*,,,*,,,7,6.9,5.5,*,,,*,,,16,8.7,5.5,*,,,*,,
2022,THE ACADEMY OF URBAN PLANNING AND ENGINEERING,73K552,K552,HIGH SCHOOL,3,34,8,*,,,*,,,8,15.5,9.7,*,,,6,10.7,6.2,18,6,3.9,*,,,*,,
2022,BROOKLYN ACADEMY HIGH SCHOOL,73K553,K553,HIGH SCHOOL,2,11,4,*,,,*,,,10,21.8,8.9,*,,,*,,,*,,,*,,,*,,
2022,BROOKLYN COLLEGE ACADEMY,73K555,K555,HIGH SCHOOL,4,33,7,*,,,*,,,9,12,10,*,,,6,7.7,7.5,14,9.5,7.8,*,,,*,,
2022,BUSHWICK LEADERS HIGH SCHOOL FOR ACADEMIC EXCELLEN,73K556,K556,HIGH SCHOOL,3,34,16,*,,,*,,,*,,,*,,,6,8,4.8,19,6,3.8,*,,,*,,
2022,IT TAKES A VILLAGE ACADEMY,73K563,K563,HIGH SCHOOL,3,32,15,*,,,*,,,19,14.5,7,*,,,*,,,8,12.4,7.4,*,,,*,,
2022,BUSHWICK COMMUNITY HIGH SCHOOL,73K564,K564,HIGH SCHOOL,3,13,5,*,,,*,,,*,,,*,,,5,3.6,3.5,5,3.3,3.3,*,,,*,,
2022,BROOKLYN COMMUNITY HIGH SCHOOL FOR EXCELLENCE AND,73K566,K566,HIGH SCHOOL,2,15,12,*,,,*,,,*,,,*,,,*,,,7,14.3,8.2,*,,,*,,
2022,BROOKLYN THEATRE ARTS HIGH SCHOOL,73K567,K567,HIGH SCHOOL,3,23,8,*,,,*,,,12,13.9,4.1,*,,,*,,,7,16.6,8.3,*,,,*,,
2022,KURT HAHN EXPEDITIONARY LEARNING SCHOOL,73K569,K569,HIGH SCHOOL,3,20,9,*,,,*,,,11,8.1,2.8,*,,,*,,,6,10.8,4.4,*,,,*,,
2022,VICTORY COLLEGIATE HIGH SCHOOL,73K576,K576,HIGH SCHOOL,2,20,7,*,,,*,,,13,10.6,5.1,*,,,*,,,5,15.3,5.9,*,,,*,,
2022,BROOKLYN BRIDGE ACADEMY,73K578,K578,HIGH SCHOOL,2,14,4,*,,,*,,,*,,,*,,,*,,,6,15.9,11.4,*,,,*,,
2022,MULTICULTURAL HIGH SCHOOL,73K583,K583,HIGH SCHOOL,3,24,6,*,,,*,,,*,,,*,,,17,4.1,3.8,*,,,*,,,*,,
2022,KHALIL GIBRAN INTERNATIONAL ACADEMY,73K592,K592,HIGH SCHOOL,2,18,5,*,,,*,,,7,8.2,5,*,,,*,,,11,9.3,7,*,,,*,,
2022,GOTHAM PROFESSIONAL ARTS ACADEMY,73K594,K594,HIGH SCHOOL,1,17,5,*,,,*,,,5,6.1,4.1,*,,,5,13.9,5.5,*,,,*,,,*,,
2022,BEDFORD ACADEMY HIGH SCHOOL,73K595,K595,HIGH SCHOOL,2,24,8,*,,,*,,,14,16.2,7.2,*,,,*,,,*,,,*,,,*,,
2022,CLARA BARTON HIGH SCHOOL,73K600,K600,HIGH SCHOOL,8,86,42,*,,,*,,,41,13.8,8.5,*,,,5,12,8.6,33,12.3,7.7,*,,,*,,
2022,ORIGINS HIGH SCHOOL,73K611,K611,HIGH SCHOOL,3,36,9,*,,,5,2.5,2.3,7,6.1,3.2,*,,,*,,,20,6,4.6,*,,,*,,
2022,TRANSIT TECH CAREER AND TECHNICAL EDUCATION HIGH S,73K615,K615,HIGH SCHOOL,5,73,22,*,,,8,13.4,7.7,36,14.5,6.4,*,,,14,15.7,8.5,14,10.5,8,*,,,*,,
2022,BROOKLYN HIGH SCHOOL FOR LEADERSHIP AND COMMUNITY,73K616,K616,HIGH SCHOOL,3,15,4,*,,,*,,,*,,,*,,,*,,,8,11.3,8.3,*,,,*,,
2022,HIGH SCHOOL FOR INNOVATION IN ADVERTISING AND MEDI,73K617,K617,HIGH SCHOOL,3,25,7,*,,,*,,,10,4.3,2,*,,,5,3.4,3.3,5,8.4,4.1,*,,,*,,
2022,ACADEMY OF INNOVATIVE TECHNOLOGY,73K618,K618,HIGH SCHOOL,3,36,10,*,,,*,,,13,8,5.5,*,,,*,,,12,8.2,5.8,*,,,*,,
2022,CULTURAL ACADEMY FOR THE ARTS AND SCIENCES,73K629,K629,HIGH SCHOOL,3,19,6,*,,,*,,,9,10.9,3.4,*,,,*,,,6,16.9,7,*,,,*,,
2022,PROFESSIONAL PATHWAYS HIGH SCHOOL,73K630,K630,HIGH SCHOOL,3,18,4,*,,,*,,,*,,,*,,,*,,,13,11.9,6.1,*,,,*,,
2022,HIGH SCHOOL FOR MEDICAL PROFESSIONS,73K633,K633,HIGH SCHOOL,3,30,6,*,,,*,,,15,14.3,6.3,*,,,*,,,14,10,6.8,*,,,*,,
2022,OLYMPUS ACADEMY,73K635,K635,HIGH SCHOOL,2,17,5,*,,,*,,,6,6.4,6.1,*,,,*,,,9,10.3,7.2,*,,,*,,
2022,ACADEMY FOR CONSERVATION AND THE ENVIRONMENT,73K637,K637,HIGH SCHOOL,3,29,10,*,,,*,,,14,5.5,3.5,*,,,*,,,8,5.4,4,*,,,*,,
2022,BROOKLYN LAB SCHOOL,73K639,K639,HIGH SCHOOL,5,30,12,*,,,*,,,11,11.6,3.9,*,,,7,9.9,5.6,9,16.3,5.7,*,,,*,,
2022,URBAN ACTION ACADEMY,73K642,K642,HIGH SCHOOL,3,15,6,*,,,*,,,7,17.9,3.4,*,,,*,,,7,10.5,3,*,,,*,,
2022,BROOKLYN DEMOCRACY ACADEMY,73K643,K643,HIGH SCHOOL,1,15,6,*,,,*,,,9,12.6,2.2,*,,,*,,,*,,,*,,,*,,
2022,ASPIRATIONS DIPLOMA PLUS HIGH SCHOOL,73K646,K646,HIGH SCHOOL,4,17,6,*,,,*,,,8,18.8,7,*,,,*,,,6,16.7,4.6,*,,,*,,
2022,CYPRESS HILLS COLLEGIATE PREPARATORY SCHOOL,73K659,K659,HIGH SCHOOL,3,27,6,*,,,*,,,5,2.6,2.1,*,,,7,6,4.4,10,9.3,6.4,*,,,*,,
2022,W. H. MAXWELL CAREER AND TECHNICAL EDUCATION HIGH,73K660,K660,HIGH SCHOOL,4,43,20,*,,,*,,,23,12.9,8.8,*,,,*,,,9,22.1,13.2,*,,,*,,
2022,SUNSET PARK HIGH SCHOOL,73K667,K667,HIGH SCHOOL,6,108,15,*,,,15,5.7,3.9,7,10.1,7.1,*,,,27,7.1,4.9,50,8.4,6.3,*,,,5,9,8.2
2022,BENJAMIN BANNEKER ACADEMY,73K670,K670,HIGH SCHOOL,5,51,16,*,,,*,,,29,14.1,8.6,*,,,*,,,17,11.6,6.3,*,,,*,,
2022,SCHOOL FOR CLASSICS HIGH SCHOOL,73K683,K683,HIGH SCHOOL,2,23,6,*,,,*,,,6,8.2,4.8,*,,,*,,,7,14.2,6.6,*,,,*,,
2022,MILLENNIUM BROOKLYN HS,73K684,K684,HIGH SCHOOL,4,65,10,*,,,5,6.9,3.5,5,9.5,3.7,*,,,*,,,47,9.4,5.9,*,,,*,,
2022,TEACHERS PREPARATORY HIGH SCHOOL,73K697,K697,HIGH SCHOOL,2,19,8,*,,,*,,,15,16.3,10.6,*,,,*,,,*,,,*,,,*,,
2022,BROOKLYN INSTITUTE FOR LIBERAL ARTS,73K745,K745,HIGH SCHOOL,4,37,10,*,,,*,,,11,4.9,2.7,*,,,*,,,21,2.9,2.9,*,,,*,,
2022,ACADEMY FOR HEALTH CAREERS,73K751,K751,HIGH SCHOOL,2,21,3,*,,,*,,,15,12.4,5.2,*,,,*,,,*,,,*,,,*,,
2022,THE URBAN ASSEMBLY SCHOOL FOR COLLABORATIVE HEALTH,73K764,K764,HIGH SCHOOL,2,27,6,*,,,*,,,8,5.4,2.8,*,,,*,,,14,7,3.9,*,,,*,,
2022,NELSON MANDELA HIGH SCHOOL,73K765,K765,HIGH SCHOOL,2,18,4,*,,,*,,,10,14,4.7,*,,,*,,,*,,,*,,,*,,
2022,RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES,76K344,K344,HIGH SCHOOL,4,39,18,*,,,*,,,*,,,*,,,*,,,27,8.9,5.3,*,,,*,,
2022,ABRAHAM LINCOLN HIGH SCHOOL,76K410,K410,HIGH SCHOOL,9,128,33,*,,,12,3.7,3.4,21,9.2,5.8,*,,,19,7.6,6.4,69,14.1,11.3,*,,,*,,
2022,BROOKLYN FRONTIERS HIGH SCHOOL,76K423,K423,HIGH SCHOOL,3,23,3,*,,,*,,,*,,,*,,,*,,,14,9.4,6.2,*,,,*,,
2022,DIGITAL ARTS AND CINEMA TECHNOLOGY HIGH SCHOOL,76K429,K429,HIGH SCHOOL,2,28,6,*,,,*,,,*,,,*,,,5,13.2,9.9,15,6.4,4.6,*,,,*,,
2022,BROOKLYN TECHNICAL HIGH SCHOOL,76K430,K430,HIGH SCHOOL,13,276,43,*,,,45,10.7,6.6,30,16,11.1,*,,,26,15.7,10.1,163,14.9,9.2,*,,,8,13,10.2
2022,BROOKLYN LATIN SCHOOL  THE,76K449,K449,HIGH SCHOOL,4,41,9,*,,,9,4.7,3.3,*,,,*,,,7,11.8,6.1,23,6.8,5.3,*,,,*,,
2022,THE WILLIAMSBURG HIGH SCHOOL OF ART AND TECHNOLOGY,76K454,K454,HIGH SCHOOL,3,30,11,*,,,*,,,15,8.9,4.4,*,,,6,5.7,3.8,8,10.8,8,*,,,*,,
2022,BOYS AND GIRLS HIGH SCHOOL,76K455,K455,HIGH SCHOOL,3,43,16,*,,,*,,,28,12.7,7.2,*,,,6,12.4,10.6,8,7.1,2.6,*,,,*,,
2022,JOHN JAY SCHOOL FOR LAW,76K462,K462,HIGH SCHOOL,4,39,7,*,,,*,,,12,2.6,2,*,,,5,7.1,3.2,16,6.9,4.7,*,,,*,,
